DRG,CM-PCS,en
DRG00321,A1810,"Tuberculosis of genitourinary system, unspecified"
DRG00321,A1811,Tuberculosis of kidney and ureter
DRG00321,A1812,Tuberculosis of bladder
DRG00321,A1813,Tuberculosis of other urinary organs
DRG00321,A3685,Diphtheritic cystitis
DRG00321,A5275,Syphilis of kidney and ureter
DRG00321,A5401,"Gonococcal cystitis and urethritis, unspecified"
DRG00321,A5611,Chlamydial female pelvic inflammatory disease
DRG00321,A5619,Other chlamydial genitourinary infection
DRG00321,A985,Hemorrhagic fever with renal syndrome
DRG00321,B650,Schistosomiasis due to Schistosoma haematobium [urinary schistosomiasis]
DRG00321,B901,Sequelae of genitourinary tuberculosis
DRG00321,N10,Acute tubulo-interstitial nephritis
DRG00321,N110,Nonobstructive reflux-associated chronic pyelonephritis
DRG00321,N111,Chronic obstructive pyelonephritis
DRG00321,N118,Other chronic tubulo-interstitial nephritis
DRG00321,N119,"Chronic tubulo-interstitial nephritis, unspecified"
DRG00321,N12,"Tubulo-interstitial nephritis, not specified as acute or chronic"
DRG00321,N135,Crossing vessel and stricture of ureter without hydronephrosis
DRG00321,N136,Pyonephrosis
DRG00321,N151,Renal and perinephric abscess
DRG00321,N159,"Renal tubulo-interstitial disease, unspecified"
DRG00321,N2884,Pyelitis cystica
DRG00321,N2885,Pyeloureteritis cystica
DRG00321,N2886,Ureteritis cystica
DRG00321,N3000,Acute cystitis without hematuria
DRG00321,N3001,Acute cystitis with hematuria
DRG00321,N3010,Interstitial cystitis (chronic) without hematuria
DRG00321,N3011,Interstitial cystitis (chronic) with hematuria
DRG00321,N3020,Other chronic cystitis without hematuria
DRG00321,N3021,Other chronic cystitis with hematuria
DRG00321,N3030,Trigonitis without hematuria
DRG00321,N3031,Trigonitis with hematuria
DRG00321,N3080,Other cystitis without hematuria
DRG00321,N3081,Other cystitis with hematuria
DRG00321,N3090,"Cystitis, unspecified without hematuria"
DRG00321,N3091,"Cystitis, unspecified with hematuria"
DRG00321,N340,Urethral abscess
DRG00321,N342,Other urethritis
DRG00321,N343,"Urethral syndrome, unspecified"
DRG00321,N390,"Urinary tract infection, site not specified"
