DRG,CM-PCS,en
DRG00455,T33011A,"Superficial frostbite of right ear, initial encounter"
DRG00455,T33011S,"Superficial frostbite of right ear, sequela"
DRG00455,T33012A,"Superficial frostbite of left ear, initial encounter"
DRG00455,T33012S,"Superficial frostbite of left ear, sequela"
DRG00455,T33019A,"Superficial frostbite of unspecified ear, initial encounter"
DRG00455,T33019S,"Superficial frostbite of unspecified ear, sequela"
DRG00455,T3302XA,"Superficial frostbite of nose, initial encounter"
DRG00455,T3302XS,"Superficial frostbite of nose, sequela"
DRG00455,T3309XA,"Superficial frostbite of other part of head, initial encounter"
DRG00455,T3309XS,"Superficial frostbite of other part of head, sequela"
DRG00455,T331XXA,"Superficial frostbite of neck, initial encounter"
DRG00455,T331XXS,"Superficial frostbite of neck, sequela"
DRG00455,T332XXA,"Superficial frostbite of thorax, initial encounter"
DRG00455,T332XXS,"Superficial frostbite of thorax, sequela"
DRG00455,T333XXA,"Superficial frostbite of abdominal wall, lower back and pelvis, initial encounter"
DRG00455,T333XXS,"Superficial frostbite of abdominal wall, lower back and pelvis, sequela"
DRG00455,T3340XA,"Superficial frostbite of unspecified arm, initial encounter"
DRG00455,T3340XS,"Superficial frostbite of unspecified arm, sequela"
DRG00455,T3341XA,"Superficial frostbite of right arm, initial encounter"
DRG00455,T3341XS,"Superficial frostbite of right arm, sequela"
DRG00455,T3342XA,"Superficial frostbite of left arm, initial encounter"
DRG00455,T3342XS,"Superficial frostbite of left arm, sequela"
DRG00455,T33511A,"Superficial frostbite of right wrist, initial encounter"
DRG00455,T33511S,"Superficial frostbite of right wrist, sequela"
DRG00455,T33512A,"Superficial frostbite of left wrist, initial encounter"
DRG00455,T33512S,"Superficial frostbite of left wrist, sequela"
DRG00455,T33519A,"Superficial frostbite of unspecified wrist, initial encounter"
DRG00455,T33519S,"Superficial frostbite of unspecified wrist, sequela"
DRG00455,T33521A,"Superficial frostbite of right hand, initial encounter"
DRG00455,T33521S,"Superficial frostbite of right hand, sequela"
DRG00455,T33522A,"Superficial frostbite of left hand, initial encounter"
DRG00455,T33522S,"Superficial frostbite of left hand, sequela"
