DRG,CM-PCS,en
DRG10102,J9500,Unspecified tracheostomy complication
DRG10102,J9501,Hemorrhage from tracheostomy stoma
DRG10102,J9502,Infection of tracheostomy stoma
DRG10102,J9503,Malfunction of tracheostomy stoma
DRG10102,J9504,Tracheo-esophageal fistula following tracheostomy
DRG10102,J9509,Other tracheostomy complication
DRG10102,Q330,Congenital cystic lung
DRG10102,Q331,Accessory lobe of lung
DRG10102,Q332,Sequestration of lung
DRG10102,Q333,Agenesis of lung
DRG10102,Q335,Ectopic tissue in lung
DRG10102,Q336,Congenital hypoplasia and dysplasia of lung
DRG10102,Q338,Other congenital malformations of lung
DRG10102,Q339,"Congenital malformation of lung, unspecified"
DRG10102,Q340,Anomaly of pleura
DRG10102,Q341,Congenital cyst of mediastinum
DRG10102,Q348,Other specified congenital malformations of respiratory system
DRG10102,Q349,"Congenital malformation of respiratory system, unspecified"
DRG10102,R0901,Asphyxia
DRG10102,R0902,Hypoxemia
