DRG,CM-PCS,en
DRG14403,I230,Hemopericardium as current complication following acute myocardial infarction
DRG14403,I233,Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction
DRG14403,I236,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction"
DRG14403,I237,Postinfarction angina
DRG14403,I238,Other current complications following acute myocardial infarction
DRG14403,I4581,Long QT syndrome
DRG14403,I513,"Intracardiac thrombosis, not elsewhere classified"
DRG14403,I950,Idiopathic hypotension
DRG14403,I9589,Other hypotension
DRG14403,I959,"Hypotension, unspecified"
DRG14403,R008,Other abnormalities of heart beat
DRG14403,R009,Unspecified abnormalities of heart beat
DRG14403,R012,Other cardiac sounds
DRG14403,R030,"Elevated blood-pressure reading, without diagnosis of hypertension"
DRG14403,R031,Nonspecific low blood-pressure reading
DRG14403,R0989,Other specified symptoms and signs involving the circulatory and respiratory systems
DRG14403,R58,"Hemorrhage, not elsewhere classified"
DRG14403,R9430,"Abnormal result of cardiovascular function study, unspecified"
DRG14403,R9431,Abnormal electrocardiogram [ECG] [EKG]
DRG14403,R9439,Abnormal result of other cardiovascular function study
