DRG,CM-PCS,en
DRG04403,H05011,Cellulitis of right orbit
DRG04403,H05012,Cellulitis of left orbit
DRG04403,H05013,Cellulitis of bilateral orbits
DRG04403,H05019,Cellulitis of unspecified orbit
DRG04403,H05021,Osteomyelitis of right orbit
DRG04403,H05022,Osteomyelitis of left orbit
DRG04403,H05023,Osteomyelitis of bilateral orbits
DRG04403,H05029,Osteomyelitis of unspecified orbit
DRG04403,H05031,Periostitis of right orbit
DRG04403,H05032,Periostitis of left orbit
DRG04403,H05033,Periostitis of bilateral orbits
DRG04403,H05039,Periostitis of unspecified orbit
DRG04403,H05041,Tenonitis of right orbit
DRG04403,H05042,Tenonitis of left orbit
DRG04403,H05043,Tenonitis of bilateral orbits
DRG04403,H05049,Tenonitis of unspecified orbit
