,DRG,CM-PCS,en
32715,DRG11401,0HQBXZZ,"Repair Right Upper Arm Skin, External Approach"
32716,DRG11401,0HQCXZZ,"Repair Left Upper Arm Skin, External Approach"
32717,DRG11401,0HQDXZZ,"Repair Right Lower Arm Skin, External Approach"
32718,DRG11401,0HQEXZZ,"Repair Left Lower Arm Skin, External Approach"
32719,DRG11401,0HQFXZZ,"Repair Right Hand Skin, External Approach"
32720,DRG11401,0HQGXZZ,"Repair Left Hand Skin, External Approach"
32721,DRG11401,0HQHXZZ,"Repair Right Upper Leg Skin, External Approach"
32722,DRG11401,0HQJXZZ,"Repair Left Upper Leg Skin, External Approach"
32723,DRG11401,0HQKXZZ,"Repair Right Lower Leg Skin, External Approach"
32724,DRG11401,0HQLXZZ,"Repair Left Lower Leg Skin, External Approach"
32725,DRG11401,0HQMXZZ,"Repair Right Foot Skin, External Approach"
32726,DRG11401,0HQNXZZ,"Repair Left Foot Skin, External Approach"
32727,DRG11401,0X600ZZ,"Detachment at Right Forequarter, Open Approach"
32728,DRG11401,0X610ZZ,"Detachment at Left Forequarter, Open Approach"
32729,DRG11401,0X620ZZ,"Detachment at Right Shoulder Region, Open Approach"
32730,DRG11401,0X630ZZ,"Detachment at Left Shoulder Region, Open Approach"
32731,DRG11401,0X680Z1,"Detachment at Right Upper Arm, High, Open Approach"
32732,DRG11401,0X680Z2,"Detachment at Right Upper Arm, Mid, Open Approach"
32733,DRG11401,0X680Z3,"Detachment at Right Upper Arm, Low, Open Approach"
32734,DRG11401,0X690Z1,"Detachment at Left Upper Arm, High, Open Approach"
32735,DRG11401,0X690Z2,"Detachment at Left Upper Arm, Mid, Open Approach"
32736,DRG11401,0X690Z3,"Detachment at Left Upper Arm, Low, Open Approach"
32737,DRG11401,0X6B0ZZ,"Detachment at Right Elbow Region, Open Approach"
32738,DRG11401,0X6C0ZZ,"Detachment at Left Elbow Region, Open Approach"
32739,DRG11401,0X6D0Z1,"Detachment at Right Lower Arm, High, Open Approach"
32740,DRG11401,0X6D0Z2,"Detachment at Right Lower Arm, Mid, Open Approach"
32741,DRG11401,0X6D0Z3,"Detachment at Right Lower Arm, Low, Open Approach"
32742,DRG11401,0X6F0Z1,"Detachment at Left Lower Arm, High, Open Approach"
32743,DRG11401,0X6F0Z2,"Detachment at Left Lower Arm, Mid, Open Approach"
32744,DRG11401,0X6F0Z3,"Detachment at Left Lower Arm, Low, Open Approach"
32745,DRG11401,0X6J0Z0,"Detachment at Right Hand, Complete, Open Approach"
32746,DRG11401,0X6J0Z4,"Detachment at Right Hand, Complete 1st Ray, Open Approach"
32747,DRG11401,0X6J0Z5,"Detachment at Right Hand, Complete 2nd Ray, Open Approach"
32748,DRG11401,0X6J0Z6,"Detachment at Right Hand, Complete 3rd Ray, Open Approach"
32749,DRG11401,0X6J0Z7,"Detachment at Right Hand, Complete 4th Ray, Open Approach"
32750,DRG11401,0X6J0Z8,"Detachment at Right Hand, Complete 5th Ray, Open Approach"
32751,DRG11401,0X6J0Z9,"Detachment at Right Hand, Partial 1st Ray, Open Approach"
32752,DRG11401,0X6J0ZB,"Detachment at Right Hand, Partial 2nd Ray, Open Approach"
32753,DRG11401,0X6J0ZC,"Detachment at Right Hand, Partial 3rd Ray, Open Approach"
32754,DRG11401,0X6J0ZD,"Detachment at Right Hand, Partial 4th Ray, Open Approach"
32755,DRG11401,0X6J0ZF,"Detachment at Right Hand, Partial 5th Ray, Open Approach"
32756,DRG11401,0X6K0Z0,"Detachment at Left Hand, Complete, Open Approach"
32757,DRG11401,0X6K0Z4,"Detachment at Left Hand, Complete 1st Ray, Open Approach"
32758,DRG11401,0X6K0Z5,"Detachment at Left Hand, Complete 2nd Ray, Open Approach"
32759,DRG11401,0X6K0Z6,"Detachment at Left Hand, Complete 3rd Ray, Open Approach"
32760,DRG11401,0X6K0Z7,"Detachment at Left Hand, Complete 4th Ray, Open Approach"
32761,DRG11401,0X6K0Z8,"Detachment at Left Hand, Complete 5th Ray, Open Approach"
32762,DRG11401,0X6K0Z9,"Detachment at Left Hand, Partial 1st Ray, Open Approach"
32763,DRG11401,0X6K0ZB,"Detachment at Left Hand, Partial 2nd Ray, Open Approach"
32764,DRG11401,0X6K0ZC,"Detachment at Left Hand, Partial 3rd Ray, Open Approach"
32765,DRG11401,0X6K0ZD,"Detachment at Left Hand, Partial 4th Ray, Open Approach"
32766,DRG11401,0X6K0ZF,"Detachment at Left Hand, Partial 5th Ray, Open Approach"
32767,DRG11401,0X6L0Z0,"Detachment at Right Thumb, Complete, Open Approach"
