,DRG,CM-PCS,en
772,DRG48304,0B110F4,"Bypass Trachea to Cutaneous with Tracheostomy Device, Open Approach"
773,DRG48304,0B110Z4,"Bypass Trachea to Cutaneous, Open Approach"
774,DRG48304,0B113F4,"Bypass Trachea to Cutaneous with Tracheostomy Device, Percutaneous Approach"
775,DRG48304,0B113Z4,"Bypass Trachea to Cutaneous, Percutaneous Approach"
776,DRG48304,0B114F4,"Bypass Trachea to Cutaneous with Tracheostomy Device, Percutaneous Endoscopic Approach"
777,DRG48304,0B114Z4,"Bypass Trachea to Cutaneous, Percutaneous Endoscopic Approach"
778,DRG48304,0CTS0ZZ,"Resection of Larynx, Open Approach"
779,DRG48304,0CTS4ZZ,"Resection of Larynx, Percutaneous Endoscopic Approach"
780,DRG48304,0CTS7ZZ,"Resection of Larynx, Via Natural or Artificial Opening"
781,DRG48304,0CTS8ZZ,"Resection of Larynx, Via Natural or Artificial Opening Endoscopic"
