,DRG,CM-PCS,en
40642,DRG00445,S0570XS,"Avulsion of unspecified eye, sequela"
40643,DRG00445,S0571XS,"Avulsion of right eye, sequela"
40644,DRG00445,S0572XS,"Avulsion of left eye, sequela"
40645,DRG00445,S058X1S,"Other injuries of right eye and orbit, sequela"
40646,DRG00445,S058X2S,"Other injuries of left eye and orbit, sequela"
40647,DRG00445,S058X9S,"Other injuries of unspecified eye and orbit, sequela"
40648,DRG00445,S0590XS,"Unspecified injury of unspecified eye and orbit, sequela"
40649,DRG00445,S0591XS,"Unspecified injury of right eye and orbit, sequela"
40650,DRG00445,S0592XS,"Unspecified injury of left eye and orbit, sequela"
40651,DRG00445,S070XXA,"Crushing injury of face, initial encounter"
40652,DRG00445,S071XXA,"Crushing injury of skull, initial encounter"
40653,DRG00445,S078XXA,"Crushing injury of other parts of head, initial encounter"
40654,DRG00445,S079XXA,"Crushing injury of head, part unspecified, initial encounter"
40655,DRG00445,S090XXA,"Injury of blood vessels of head, not elsewhere classified, initial encounter"
40656,DRG00445,S0910XA,"Unspecified injury of muscle and tendon of head, initial encounter"
40657,DRG00445,S0910XS,"Unspecified injury of muscle and tendon of head, sequela"
40658,DRG00445,S0911XA,"Strain of muscle and tendon of head, initial encounter"
40659,DRG00445,S0919XA,"Other specified injury of muscle and tendon of head, initial encounter"
40660,DRG00445,S0919XS,"Other specified injury of muscle and tendon of head, sequela"
40661,DRG00445,S0920XS,"Traumatic rupture of unspecified ear drum, sequela"
40662,DRG00445,S09301S,"Unspecified injury of right middle and inner ear, sequela"
40663,DRG00445,S09302S,"Unspecified injury of left middle and inner ear, sequela"
40664,DRG00445,S09309S,"Unspecified injury of unspecified middle and inner ear, sequela"
40665,DRG00445,S09391S,"Other specified injury of right middle and inner ear, sequela"
40666,DRG00445,S09392S,"Other specified injury of left middle and inner ear, sequela"
40667,DRG00445,S09399S,"Other specified injury of unspecified middle and inner ear, sequela"
40668,DRG00445,S098XXA,"Other specified injuries of head, initial encounter"
40669,DRG00445,S098XXS,"Other specified injuries of head, sequela"
40670,DRG00445,S0990XA,"Unspecified injury of head, initial encounter"
40671,DRG00445,S0990XS,"Unspecified injury of head, sequela"
40672,DRG00445,S0991XS,"Unspecified injury of ear, sequela"
40673,DRG00445,S0992XA,"Unspecified injury of nose, initial encounter"
40674,DRG00445,S0992XS,"Unspecified injury of nose, sequela"
40675,DRG00445,S0993XA,"Unspecified injury of face, initial encounter"
40676,DRG00445,S0993XS,"Unspecified injury of face, sequela"
40677,DRG00445,S15001A,"Unspecified injury of right carotid artery, initial encounter"
40678,DRG00445,S15002A,"Unspecified injury of left carotid artery, initial encounter"
40679,DRG00445,S15009A,"Unspecified injury of unspecified carotid artery, initial encounter"
40680,DRG00445,S15011A,"Minor laceration of right carotid artery, initial encounter"
40681,DRG00445,S15012A,"Minor laceration of left carotid artery, initial encounter"
40682,DRG00445,S15019A,"Minor laceration of unspecified carotid artery, initial encounter"
40683,DRG00445,S15021A,"Major laceration of right carotid artery, initial encounter"
40684,DRG00445,S15022A,"Major laceration of left carotid artery, initial encounter"
40685,DRG00445,S15029A,"Major laceration of unspecified carotid artery, initial encounter"
40686,DRG00445,S15091A,"Other specified injury of right carotid artery, initial encounter"
40687,DRG00445,S15092A,"Other specified injury of left carotid artery, initial encounter"
40688,DRG00445,S15099A,"Other specified injury of unspecified carotid artery, initial encounter"
40689,DRG00445,S15101A,"Unspecified injury of right vertebral artery, initial encounter"
40690,DRG00445,S15102A,"Unspecified injury of left vertebral artery, initial encounter"
40691,DRG00445,S15109A,"Unspecified injury of unspecified vertebral artery, initial encounter"
40692,DRG00445,S15111A,"Minor laceration of right vertebral artery, initial encounter"
40693,DRG00445,S15112A,"Minor laceration of left vertebral artery, initial encounter"
40694,DRG00445,S15119A,"Minor laceration of unspecified vertebral artery, initial encounter"
40695,DRG00445,S15121A,"Major laceration of right vertebral artery, initial encounter"
