,DRG,CM-PCS,en
1630,DRG34101,0DQP0ZZ,"Repair Rectum, Open Approach"
1631,DRG34101,0DQP3ZZ,"Repair Rectum, Percutaneous Approach"
1632,DRG34101,0DQP4ZZ,"Repair Rectum, Percutaneous Endoscopic Approach"
1633,DRG34101,0DQP7ZZ,"Repair Rectum, Via Natural or Artificial Opening"
1634,DRG34101,0DQP8ZZ,"Repair Rectum, Via Natural or Artificial Opening Endoscopic"
1635,DRG34101,0HQ9XZZ,"Repair Perineum Skin, External Approach"
1636,DRG34101,0TMD0ZZ,"Reattachment of Urethra, Open Approach"
1637,DRG34101,0TMD4ZZ,"Reattachment of Urethra, Percutaneous Endoscopic Approach"
1638,DRG34101,0TND0ZZ,"Release Urethra, Open Approach"
1639,DRG34101,0TND3ZZ,"Release Urethra, Percutaneous Approach"
1640,DRG34101,0TND4ZZ,"Release Urethra, Percutaneous Endoscopic Approach"
1641,DRG34101,0TND7ZZ,"Release Urethra, Via Natural or Artificial Opening"
1642,DRG34101,0TND8ZZ,"Release Urethra, Via Natural or Artificial Opening Endoscopic"
1643,DRG34101,0TNDXZZ,"Release Urethra, External Approach"
1644,DRG34101,0TQD0ZZ,"Repair Urethra, Open Approach"
1645,DRG34101,0TQD3ZZ,"Repair Urethra, Percutaneous Approach"
1646,DRG34101,0TQD4ZZ,"Repair Urethra, Percutaneous Endoscopic Approach"
1647,DRG34101,0TQD7ZZ,"Repair Urethra, Via Natural or Artificial Opening"
1648,DRG34101,0TQD8ZZ,"Repair Urethra, Via Natural or Artificial Opening Endoscopic"
1649,DRG34101,0TQDXZZ,"Repair Urethra, External Approach"
1650,DRG34101,0TRD07Z,"Replacement of Urethra with Autologous Tissue Substitute, Open Approach"
1651,DRG34101,0TRD0JZ,"Replacement of Urethra with Synthetic Substitute, Open Approach"
1652,DRG34101,0TRD0KZ,"Replacement of Urethra with Nonautologous Tissue Substitute, Open Approach"
1653,DRG34101,0TRD47Z,"Replacement of Urethra with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
