,DRG,CM-PCS,en
165,DRG42102,A70,Chlamydia psittaci infections
166,DRG42102,A7481,Chlamydial peritonitis
167,DRG42102,A7489,Other chlamydial diseases
168,DRG42102,A749,"Chlamydial infection, unspecified"
169,DRG42102,A804,Acute nonparalytic poliomyelitis
170,DRG42102,A90,Dengue fever [classical dengue]
171,DRG42102,A91,Dengue hemorrhagic fever
172,DRG42102,A920,Chikungunya virus disease
173,DRG42102,A921,O'nyong-nyong fever
174,DRG42102,A9230,"West Nile virus infection, unspecified"
175,DRG42102,A9231,West Nile virus infection with encephalitis
176,DRG42102,A9232,West Nile virus infection with other neurologic manifestation
177,DRG42102,A9239,West Nile virus infection with other complications
178,DRG42102,A924,Rift Valley fever
179,DRG42102,A928,Other specified mosquito-borne viral fevers
180,DRG42102,A929,"Mosquito-borne viral fever, unspecified"
181,DRG42102,A930,Oropouche virus disease
182,DRG42102,A931,Sandfly fever
183,DRG42102,A932,Colorado tick fever
184,DRG42102,A938,Other specified arthropod-borne viral fevers
185,DRG42102,A94,Unspecified arthropod-borne viral fever
186,DRG42102,A950,Sylvatic yellow fever
187,DRG42102,A951,Urban yellow fever
188,DRG42102,A959,"Yellow fever, unspecified"
189,DRG42102,A960,Junin hemorrhagic fever
190,DRG42102,A961,Machupo hemorrhagic fever
191,DRG42102,A962,Lassa fever
192,DRG42102,A968,Other arenaviral hemorrhagic fevers
193,DRG42102,A969,"Arenaviral hemorrhagic fever, unspecified"
194,DRG42102,A980,Crimean-Congo hemorrhagic fever
195,DRG42102,A981,Omsk hemorrhagic fever
196,DRG42102,A982,Kyasanur Forest disease
197,DRG42102,A983,Marburg virus disease
198,DRG42102,A984,Ebola virus disease
199,DRG42102,A988,Other specified viral hemorrhagic fevers
200,DRG42102,A99,Unspecified viral hemorrhagic fever
201,DRG42102,B0082,Herpes simplex myelitis
202,DRG42102,B0089,Other herpesviral infection
203,DRG42102,B010,Varicella meningitis
204,DRG42102,B0112,Varicella myelitis
205,DRG42102,B0181,Varicella keratitis
206,DRG42102,B0189,Other varicella complications
207,DRG42102,B019,Varicella without complication
208,DRG42102,B027,Disseminated zoster
209,DRG42102,B028,Zoster with other complications
210,DRG42102,B03,Smallpox
211,DRG42102,B04,Monkeypox
212,DRG42102,B051,Measles complicated by meningitis
213,DRG42102,B054,Measles with intestinal complications
214,DRG42102,B0589,Other measles complications
215,DRG42102,B059,Measles without complication
216,DRG42102,B0681,Rubella pneumonia
217,DRG42102,B0689,Other rubella complications
218,DRG42102,B069,Rubella without complication
219,DRG42102,B08010,Cowpox
220,DRG42102,B08011,Vaccinia not from vaccine
221,DRG42102,B0804,"Paravaccinia, unspecified"
222,DRG42102,B0820,"Exanthema subitum [sixth disease], unspecified"
223,DRG42102,B0821,Exanthema subitum [sixth disease] due to human herpesvirus 6
224,DRG42102,B0822,Exanthema subitum [sixth disease] due to human herpesvirus 7
225,DRG42102,B083,Erythema infectiosum [fifth disease]
226,DRG42102,B084,Enteroviral vesicular stomatitis with exanthem
227,DRG42102,B0870,"Yatapoxvirus infection, unspecified"
228,DRG42102,B0871,Tanapox virus disease
229,DRG42102,B0872,Yaba pox virus disease
230,DRG42102,B0879,Other yatapoxvirus infections
231,DRG42102,B088,Other specified viral infections characterized by skin and mucous membrane lesions
232,DRG42102,B09,Unspecified viral infection characterized by skin and mucous membrane lesions
233,DRG42102,B258,Other cytomegaloviral diseases
234,DRG42102,B259,"Cytomegaloviral disease, unspecified"
235,DRG42102,B2682,Mumps myocarditis
