,DRG,CM-PCS,en
4240,DRG16101,0YQA0ZZ,"Repair Bilateral Inguinal Region, Open Approach"
4241,DRG16101,0YQA3ZZ,"Repair Bilateral Inguinal Region, Percutaneous Approach"
4242,DRG16101,0YQA4ZZ,"Repair Bilateral Inguinal Region, Percutaneous Endoscopic Approach"
4243,DRG16101,0YQE0ZZ,"Repair Bilateral Femoral Region, Open Approach"
4244,DRG16101,0YQE3ZZ,"Repair Bilateral Femoral Region, Percutaneous Approach"
4245,DRG16101,0YQE4ZZ,"Repair Bilateral Femoral Region, Percutaneous Endoscopic Approach"
4246,DRG16101,0YUA07Z,"Supplement Bilateral Inguinal Region with Autologous Tissue Substitute, Open Approach"
4247,DRG16101,0YUA0JZ,"Supplement Bilateral Inguinal Region with Synthetic Substitute, Open Approach"
4248,DRG16101,0YUA0KZ,"Supplement Bilateral Inguinal Region with Nonautologous Tissue Substitute, Open Approach"
4249,DRG16101,0YUA47Z,"Supplement Bilateral Inguinal Region with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
4250,DRG16101,0YUA4JZ,"Supplement Bilateral Inguinal Region with Synthetic Substitute, Percutaneous Endoscopic Approach"
4251,DRG16101,0YUA4KZ,"Supplement Bilateral Inguinal Region with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
4252,DRG16101,0YUE07Z,"Supplement Bilateral Femoral Region with Autologous Tissue Substitute, Open Approach"
4253,DRG16101,0YUE0JZ,"Supplement Bilateral Femoral Region with Synthetic Substitute, Open Approach"
4254,DRG16101,0YUE0KZ,"Supplement Bilateral Femoral Region with Nonautologous Tissue Substitute, Open Approach"
4255,DRG16101,0YUE47Z,"Supplement Bilateral Femoral Region with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
4256,DRG16101,0YUE4JZ,"Supplement Bilateral Femoral Region with Synthetic Substitute, Percutaneous Endoscopic Approach"
4257,DRG16101,0YUE4KZ,"Supplement Bilateral Femoral Region with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
