,DRG,CM-PCS,en
46693,DRG01420,I6000,Nontraumatic subarachnoid hemorrhage from unspecified carotid siphon and bifurcation
46694,DRG01420,I6001,Nontraumatic subarachnoid hemorrhage from right carotid siphon and bifurcation
46695,DRG01420,I6002,Nontraumatic subarachnoid hemorrhage from left carotid siphon and bifurcation
46696,DRG01420,I6010,Nontraumatic subarachnoid hemorrhage from unspecified middle cerebral artery
46697,DRG01420,I6011,Nontraumatic subarachnoid hemorrhage from right middle cerebral artery
46698,DRG01420,I6012,Nontraumatic subarachnoid hemorrhage from left middle cerebral artery
46699,DRG01420,I6020,Nontraumatic subarachnoid hemorrhage from unspecified anterior communicating artery
46700,DRG01420,I6021,Nontraumatic subarachnoid hemorrhage from right anterior communicating artery
46701,DRG01420,I6022,Nontraumatic subarachnoid hemorrhage from left anterior communicating artery
46702,DRG01420,I6030,Nontraumatic subarachnoid hemorrhage from unspecified posterior communicating artery
46703,DRG01420,I6031,Nontraumatic subarachnoid hemorrhage from right posterior communicating artery
46704,DRG01420,I6032,Nontraumatic subarachnoid hemorrhage from left posterior communicating artery
46705,DRG01420,I604,Nontraumatic subarachnoid hemorrhage from basilar artery
46706,DRG01420,I6050,Nontraumatic subarachnoid hemorrhage from unspecified vertebral artery
46707,DRG01420,I6051,Nontraumatic subarachnoid hemorrhage from right vertebral artery
46708,DRG01420,I6052,Nontraumatic subarachnoid hemorrhage from left vertebral artery
46709,DRG01420,I606,Nontraumatic subarachnoid hemorrhage from other intracranial arteries
46710,DRG01420,I607,Nontraumatic subarachnoid hemorrhage from unspecified intracranial artery
46711,DRG01420,I608,Other nontraumatic subarachnoid hemorrhage
46712,DRG01420,I609,"Nontraumatic subarachnoid hemorrhage, unspecified"
46713,DRG01420,I610,"Nontraumatic intracerebral hemorrhage in hemisphere, subcortical"
46714,DRG01420,I611,"Nontraumatic intracerebral hemorrhage in hemisphere, cortical"
46715,DRG01420,I612,"Nontraumatic intracerebral hemorrhage in hemisphere, unspecified"
46716,DRG01420,I613,Nontraumatic intracerebral hemorrhage in brain stem
46717,DRG01420,I614,Nontraumatic intracerebral hemorrhage in cerebellum
46718,DRG01420,I615,"Nontraumatic intracerebral hemorrhage, intraventricular"
46719,DRG01420,I616,"Nontraumatic intracerebral hemorrhage, multiple localized"
46720,DRG01420,I618,Other nontraumatic intracerebral hemorrhage
