DRG,CM-PCS,en
DRG00521,099500Z,"Drainage of Right Middle Ear with Drainage Device, Open Approach"
DRG00521,099600Z,"Drainage of Left Middle Ear with Drainage Device, Open Approach"
DRG00521,099700Z,"Drainage of Right Tympanic Membrane with Drainage Device, Open Approach"
DRG00521,099730Z,"Drainage of Right Tympanic Membrane with Drainage Device, Percutaneous Approach"
DRG00521,099740Z,"Drainage of Right Tympanic Membrane with Drainage Device, Percutaneous Endoscopic Approach"
DRG00521,099770Z,"Drainage of Right Tympanic Membrane with Drainage Device, Via Natural or Artificial Opening"
DRG00521,099780Z,"Drainage of Right Tympanic Membrane with Drainage Device, Via Natural or Artificial Opening Endoscopic"
DRG00521,099800Z,"Drainage of Left Tympanic Membrane with Drainage Device, Open Approach"
DRG00521,099830Z,"Drainage of Left Tympanic Membrane with Drainage Device, Percutaneous Approach"
DRG00521,099840Z,"Drainage of Left Tympanic Membrane with Drainage Device, Percutaneous Endoscopic Approach"
DRG00521,099870Z,"Drainage of Left Tympanic Membrane with Drainage Device, Via Natural or Artificial Opening"
DRG00521,099880Z,"Drainage of Left Tympanic Membrane with Drainage Device, Via Natural or Artificial Opening Endoscopic"
