DRG,CM-PCS,en
DRG01226,E7500,"GM2 gangliosidosis, unspecified"
DRG01226,E7501,Sandhoff disease
DRG01226,E7502,Tay-Sachs disease
DRG01226,E7509,Other GM2 gangliosidosis
DRG01226,E7510,Unspecified gangliosidosis
DRG01226,E7511,Mucolipidosis IV
DRG01226,E7519,Other gangliosidosis
DRG01226,E7525,Metachromatic leukodystrophy
DRG01226,E7529,Other sphingolipidosis
DRG01226,E754,Neuronal ceroid lipofuscinosis
DRG01226,F0789,Other personality and behavioral disorders due to known physiological condition
DRG01226,F842,Rett's syndrome
DRG01226,G10,Huntington's disease
DRG01226,G120,"Infantile spinal muscular atrophy, type I [Werdnig-Hoffman]"
DRG01226,G121,Other inherited spinal muscular atrophy
DRG01226,G1220,"Motor neuron disease, unspecified"
DRG01226,G1221,Amyotrophic lateral sclerosis
DRG01226,G1222,Progressive bulbar palsy
DRG01226,G1229,Other motor neuron disease
DRG01226,G128,Other spinal muscular atrophies and related syndromes
DRG01226,G129,"Spinal muscular atrophy, unspecified"
DRG01226,G20,Parkinson's disease
DRG01226,G2111,Neuroleptic induced parkinsonism
DRG01226,G2119,Other drug induced secondary parkinsonism
DRG01226,G212,Secondary parkinsonism due to other external agents
DRG01226,G213,Postencephalitic parkinsonism
DRG01226,G214,Vascular parkinsonism
DRG01226,G218,Other secondary parkinsonism
DRG01226,G219,"Secondary parkinsonism, unspecified"
DRG01226,G230,Hallervorden-Spatz disease
DRG01226,G231,Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski]
DRG01226,G232,Striatonigral degeneration
DRG01226,G238,Other specified degenerative diseases of basal ganglia
DRG01226,G239,"Degenerative disease of basal ganglia, unspecified"
DRG01226,G2402,Drug induced acute dystonia
DRG01226,G2409,Other drug induced dystonia
DRG01226,G241,Genetic torsion dystonia
DRG01226,G242,Idiopathic nonfamilial dystonia
DRG01226,G248,Other dystonia
DRG01226,G254,Drug-induced chorea
DRG01226,G255,Other chorea
DRG01226,G2570,"Drug induced movement disorder, unspecified"
DRG01226,G2571,Drug induced akathisia
DRG01226,G2579,Other drug induced movement disorders
DRG01226,G2581,Restless legs syndrome
DRG01226,G2589,Other specified extrapyramidal and movement disorders
DRG01226,G259,"Extrapyramidal and movement disorder, unspecified"
DRG01226,G300,Alzheimer's disease with early onset
DRG01226,G301,Alzheimer's disease with late onset
DRG01226,G308,Other Alzheimer's disease
DRG01226,G309,"Alzheimer's disease, unspecified"
DRG01226,G3101,Pick's disease
DRG01226,G3109,Other frontotemporal dementia
DRG01226,G311,"Senile degeneration of brain, not elsewhere classified"
DRG01226,G3181,Alpers disease
DRG01226,G3182,Leigh's disease
DRG01226,G3183,Dementia with Lewy bodies
DRG01226,G3184,"Mild cognitive impairment, so stated"
DRG01226,G3185,Corticobasal degeneration
DRG01226,G3189,Other specified degenerative diseases of nervous system
DRG01226,G319,"Degenerative disease of nervous system, unspecified"
DRG01226,G312,Degeneration of nervous system due to alcohol
DRG01226,G7000,Myasthenia gravis without (acute) exacerbation
DRG01226,G7001,Myasthenia gravis with (acute) exacerbation
DRG01226,G803,Athetoid cerebral palsy
DRG01226,G903,Multi-system degeneration of the autonomic nervous system
DRG01226,G910,Communicating hydrocephalus
DRG01226,G911,Obstructive hydrocephalus
DRG01226,G912,(Idiopathic) normal pressure hydrocephalus
DRG01226,G913,"Post-traumatic hydrocephalus, unspecified"
DRG01226,G918,Other hydrocephalus
DRG01226,G919,"Hydrocephalus, unspecified"
DRG01226,G950,Syringomyelia and syringobulbia
DRG01226,6A550Z3,"Pheresis of Plasma, Single"
DRG01226,6A551Z3,"Pheresis of Plasma, Multiple"
DRG01226,F000001,Physical Therapy
DRG01226,F000002,Occupational Therapy
DRG01226,F000003,Communication Therapy
