DRG,CM-PCS,en
DRG16304,0JQ70ZZ,"Repair Back Subcutaneous Tissue and Fascia, Open Approach"
DRG16304,0JQ73ZZ,"Repair Back Subcutaneous Tissue and Fascia, Percutaneous Approach"
DRG16304,0JQM0ZZ,"Repair Left Upper Leg Subcutaneous Tissue and Fascia, Open Approach"
DRG16304,0JQM3ZZ,"Repair Left Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach"
DRG16304,0JQN0ZZ,"Repair Right Lower Leg Subcutaneous Tissue and Fascia, Open Approach"
DRG16304,0JQN3ZZ,"Repair Right Lower Leg Subcutaneous Tissue and Fascia, Percutaneous Approach"
DRG16304,0WMF0ZZ,"Reattachment of Abdominal Wall, Open Approach"
DRG16304,0WQF0ZZ,"Repair Abdominal Wall, Open Approach"
DRG16304,0WQF3ZZ,"Repair Abdominal Wall, Percutaneous Approach"
DRG16304,0WQF4ZZ,"Repair Abdominal Wall, Percutaneous Endoscopic Approach"
DRG16304,0WUF07Z,"Supplement Abdominal Wall with Autologous Tissue Substitute, Open Approach"
DRG16304,0WUF0JZ,"Supplement Abdominal Wall with Synthetic Substitute, Open Approach"
DRG16304,0WUF0KZ,"Supplement Abdominal Wall with Nonautologous Tissue Substitute, Open Approach"
DRG16304,0WUF47Z,"Supplement Abdominal Wall with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG16304,0WUF4JZ,"Supplement Abdominal Wall with Synthetic Substitute, Percutaneous Endoscopic Approach"
DRG16304,0WUF4KZ,"Supplement Abdominal Wall with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG16304,0YQA0ZZ,"Repair Bilateral Inguinal Region, Open Approach"
DRG16304,0YQA3ZZ,"Repair Bilateral Inguinal Region, Percutaneous Approach"
DRG16304,0YQA4ZZ,"Repair Bilateral Inguinal Region, Percutaneous Endoscopic Approach"
DRG16304,0YQE0ZZ,"Repair Bilateral Femoral Region, Open Approach"
DRG16304,0YQE3ZZ,"Repair Bilateral Femoral Region, Percutaneous Approach"
DRG16304,0YQE4ZZ,"Repair Bilateral Femoral Region, Percutaneous Endoscopic Approach"
DRG16304,0YUA07Z,"Supplement Bilateral Inguinal Region with Autologous Tissue Substitute, Open Approach"
DRG16304,0YUA0JZ,"Supplement Bilateral Inguinal Region with Synthetic Substitute, Open Approach"
DRG16304,0YUA0KZ,"Supplement Bilateral Inguinal Region with Nonautologous Tissue Substitute, Open Approach"
DRG16304,0YUA47Z,"Supplement Bilateral Inguinal Region with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG16304,0YUA4JZ,"Supplement Bilateral Inguinal Region with Synthetic Substitute, Percutaneous Endoscopic Approach"
DRG16304,0YUA4KZ,"Supplement Bilateral Inguinal Region with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG16304,0YUE07Z,"Supplement Bilateral Femoral Region with Autologous Tissue Substitute, Open Approach"
DRG16304,0YUE0JZ,"Supplement Bilateral Femoral Region with Synthetic Substitute, Open Approach"
DRG16304,0YUE0KZ,"Supplement Bilateral Femoral Region with Nonautologous Tissue Substitute, Open Approach"
DRG16304,0YUE47Z,"Supplement Bilateral Femoral Region with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG16304,0YUE4JZ,"Supplement Bilateral Femoral Region with Synthetic Substitute, Percutaneous Endoscopic Approach"
DRG16304,0YUE4KZ,"Supplement Bilateral Femoral Region with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
