,DRG,CM-PCS,en
3587,DRG05601,090K07Z,"Alteration of Nose with Autologous Tissue Substitute, Open Approach"
3588,DRG05601,090K0JZ,"Alteration of Nose with Synthetic Substitute, Open Approach"
3589,DRG05601,090K0KZ,"Alteration of Nose with Nonautologous Tissue Substitute, Open Approach"
3590,DRG05601,090K0ZZ,"Alteration of Nose, Open Approach"
3591,DRG05601,090K37Z,"Alteration of Nose with Autologous Tissue Substitute, Percutaneous Approach"
3592,DRG05601,090K3JZ,"Alteration of Nose with Synthetic Substitute, Percutaneous Approach"
3593,DRG05601,090K3KZ,"Alteration of Nose with Nonautologous Tissue Substitute, Percutaneous Approach"
3594,DRG05601,090K3ZZ,"Alteration of Nose, Percutaneous Approach"
3595,DRG05601,090K47Z,"Alteration of Nose with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
3596,DRG05601,090K4JZ,"Alteration of Nose with Synthetic Substitute, Percutaneous Endoscopic Approach"
3597,DRG05601,090K4KZ,"Alteration of Nose with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
3598,DRG05601,090K4ZZ,"Alteration of Nose, Percutaneous Endoscopic Approach"
3599,DRG05601,090KX7Z,"Alteration of Nose with Autologous Tissue Substitute, External Approach"
3600,DRG05601,090KXJZ,"Alteration of Nose with Synthetic Substitute, External Approach"
3601,DRG05601,090KXKZ,"Alteration of Nose with Nonautologous Tissue Substitute, External Approach"
3602,DRG05601,090KXZZ,"Alteration of Nose, External Approach"
3603,DRG05601,09QM0ZZ,"Repair Nasal Septum, Open Approach"
3604,DRG05601,09QM3ZZ,"Repair Nasal Septum, Percutaneous Approach"
3605,DRG05601,09QM4ZZ,"Repair Nasal Septum, Percutaneous Endoscopic Approach"
3606,DRG05601,09RK0JZ,"Replacement of Nose with Synthetic Substitute, Open Approach"
3607,DRG05601,09RKXJZ,"Replacement of Nose with Synthetic Substitute, External Approach"
3608,DRG05601,09RM07Z,"Replacement of Nasal Septum with Autologous Tissue Substitute, Open Approach"
3609,DRG05601,09RM0JZ,"Replacement of Nasal Septum with Synthetic Substitute, Open Approach"
3610,DRG05601,09RM0KZ,"Replacement of Nasal Septum with Nonautologous Tissue Substitute, Open Approach"
3611,DRG05601,09RM37Z,"Replacement of Nasal Septum with Autologous Tissue Substitute, Percutaneous Approach"
3612,DRG05601,09RM3JZ,"Replacement of Nasal Septum with Synthetic Substitute, Percutaneous Approach"
3613,DRG05601,09RM3KZ,"Replacement of Nasal Septum with Nonautologous Tissue Substitute, Percutaneous Approach"
3614,DRG05601,09RM47Z,"Replacement of Nasal Septum with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
3615,DRG05601,09RM4JZ,"Replacement of Nasal Septum with Synthetic Substitute, Percutaneous Endoscopic Approach"
3616,DRG05601,09RM4KZ,"Replacement of Nasal Septum with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
3617,DRG05601,09SM0ZZ,"Reposition Nasal Septum, Open Approach"
3618,DRG05601,09SM4ZZ,"Reposition Nasal Septum, Percutaneous Endoscopic Approach"
3619,DRG05601,09UK07Z,"Supplement Nose with Autologous Tissue Substitute, Open Approach"
3620,DRG05601,09UK0JZ,"Supplement Nose with Synthetic Substitute, Open Approach"
3621,DRG05601,09UKXJZ,"Supplement Nose with Synthetic Substitute, External Approach"
3622,DRG05601,09UM07Z,"Supplement Nasal Septum with Autologous Tissue Substitute, Open Approach"
3623,DRG05601,09UM0JZ,"Supplement Nasal Septum with Synthetic Substitute, Open Approach"
3624,DRG05601,09UM0KZ,"Supplement Nasal Septum with Nonautologous Tissue Substitute, Open Approach"
3625,DRG05601,09UM37Z,"Supplement Nasal Septum with Autologous Tissue Substitute, Percutaneous Approach"
3626,DRG05601,09UM3JZ,"Supplement Nasal Septum with Synthetic Substitute, Percutaneous Approach"
3627,DRG05601,09UM3KZ,"Supplement Nasal Septum with Nonautologous Tissue Substitute, Percutaneous Approach"
3628,DRG05601,09UM47Z,"Supplement Nasal Septum with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
3629,DRG05601,09UM4JZ,"Supplement Nasal Septum with Synthetic Substitute, Percutaneous Endoscopic Approach"
3630,DRG05601,09UM4KZ,"Supplement Nasal Septum with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
3631,DRG05601,0NRB07Z,"Replacement of Nasal Bone with Autologous Tissue Substitute, Open Approach"
3632,DRG05601,0NRB0JZ,"Replacement of Nasal Bone with Synthetic Substitute, Open Approach"
3633,DRG05601,0NRB0KZ,"Replacement of Nasal Bone with Nonautologous Tissue Substitute, Open Approach"
3634,DRG05601,0NRB37Z,"Replacement of Nasal Bone with Autologous Tissue Substitute, Percutaneous Approach"
3635,DRG05601,0NRB3JZ,"Replacement of Nasal Bone with Synthetic Substitute, Percutaneous Approach"
3636,DRG05601,0NRB3KZ,"Replacement of Nasal Bone with Nonautologous Tissue Substitute, Percutaneous Approach"
3637,DRG05601,0NRB47Z,"Replacement of Nasal Bone with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
3638,DRG05601,0NRB4JZ,"Replacement of Nasal Bone with Synthetic Substitute, Percutaneous Endoscopic Approach"
3639,DRG05601,0NRB4KZ,"Replacement of Nasal Bone with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
3640,DRG05601,0NUB07Z,"Supplement Nasal Bone with Autologous Tissue Substitute, Open Approach"
3641,DRG05601,0NUB0JZ,"Supplement Nasal Bone with Synthetic Substitute, Open Approach"
3642,DRG05601,0NUB0KZ,"Supplement Nasal Bone with Nonautologous Tissue Substitute, Open Approach"
3643,DRG05601,0NUB37Z,"Supplement Nasal Bone with Autologous Tissue Substitute, Percutaneous Approach"
3644,DRG05601,0NUB3JZ,"Supplement Nasal Bone with Synthetic Substitute, Percutaneous Approach"
3645,DRG05601,0NUB3KZ,"Supplement Nasal Bone with Nonautologous Tissue Substitute, Percutaneous Approach"
3646,DRG05601,0NUB47Z,"Supplement Nasal Bone with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
3647,DRG05601,0NUB4JZ,"Supplement Nasal Bone with Synthetic Substitute, Percutaneous Endoscopic Approach"
