DRG,CM-PCS,en
DRG31502,027P34Z,"Dilation of Pulmonary Trunk with Drug-eluting Intraluminal Device, Percutaneous Approach"
DRG31502,027P3DZ,"Dilation of Pulmonary Trunk with Intraluminal Device, Percutaneous Approach"
DRG31502,027P3ZZ,"Dilation of Pulmonary Trunk, Percutaneous Approach"
DRG31502,027P44Z,"Dilation of Pulmonary Trunk with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027P4DZ,"Dilation of Pulmonary Trunk with Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027P4ZZ,"Dilation of Pulmonary Trunk, Percutaneous Endoscopic Approach"
DRG31502,027Q34Z,"Dilation of Right Pulmonary Artery with Drug-eluting Intraluminal Device, Percutaneous Approach"
DRG31502,027Q3DZ,"Dilation of Right Pulmonary Artery with Intraluminal Device, Percutaneous Approach"
DRG31502,027Q3ZZ,"Dilation of Right Pulmonary Artery, Percutaneous Approach"
DRG31502,027Q44Z,"Dilation of Right Pulmonary Artery with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027Q4DZ,"Dilation of Right Pulmonary Artery with Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027Q4ZZ,"Dilation of Right Pulmonary Artery, Percutaneous Endoscopic Approach"
DRG31502,027R34T,"Dilation of Ductus Arteriosus with Drug-eluting Intraluminal Device, Percutaneous Approach"
DRG31502,027R34Z,"Dilation of Left Pulmonary Artery with Drug-eluting Intraluminal Device, Percutaneous Approach"
DRG31502,027R3DT,"Dilation of Ductus Arteriosus with Intraluminal Device, Percutaneous Approach"
DRG31502,027R3DZ,"Dilation of Left Pulmonary Artery with Intraluminal Device, Percutaneous Approach"
DRG31502,027R3ZT,"Dilation of Ductus Arteriosus, Percutaneous Approach"
DRG31502,027R3ZZ,"Dilation of Left Pulmonary Artery, Percutaneous Approach"
DRG31502,027R44T,"Dilation of Ductus Arteriosus with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027R44Z,"Dilation of Left Pulmonary Artery with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027R4DT,"Dilation of Ductus Arteriosus with Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027R4DZ,"Dilation of Left Pulmonary Artery with Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027R4ZT,"Dilation of Ductus Arteriosus, Percutaneous Endoscopic Approach"
DRG31502,027R4ZZ,"Dilation of Left Pulmonary Artery, Percutaneous Endoscopic Approach"
DRG31502,027S34Z,"Dilation of Right Pulmonary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach"
DRG31502,027S3DZ,"Dilation of Right Pulmonary Vein with Intraluminal Device, Percutaneous Approach"
DRG31502,027S3ZZ,"Dilation of Right Pulmonary Vein, Percutaneous Approach"
DRG31502,027S44Z,"Dilation of Right Pulmonary Vein with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027S4DZ,"Dilation of Right Pulmonary Vein with Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027S4ZZ,"Dilation of Right Pulmonary Vein, Percutaneous Endoscopic Approach"
DRG31502,027T34Z,"Dilation of Left Pulmonary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach"
DRG31502,027T3DZ,"Dilation of Left Pulmonary Vein with Intraluminal Device, Percutaneous Approach"
DRG31502,027T3ZZ,"Dilation of Left Pulmonary Vein, Percutaneous Approach"
DRG31502,027T44Z,"Dilation of Left Pulmonary Vein with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027T4DZ,"Dilation of Left Pulmonary Vein with Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027T4ZZ,"Dilation of Left Pulmonary Vein, Percutaneous Endoscopic Approach"
DRG31502,027V34Z,"Dilation of Superior Vena Cava with Drug-eluting Intraluminal Device, Percutaneous Approach"
DRG31502,027V3DZ,"Dilation of Superior Vena Cava with Intraluminal Device, Percutaneous Approach"
DRG31502,027V3ZZ,"Dilation of Superior Vena Cava, Percutaneous Approach"
DRG31502,027V44Z,"Dilation of Superior Vena Cava with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027V4DZ,"Dilation of Superior Vena Cava with Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027V4ZZ,"Dilation of Superior Vena Cava, Percutaneous Endoscopic Approach"
DRG31502,027W34Z,"Dilation of Thoracic Aorta with Drug-eluting Intraluminal Device, Percutaneous Approach"
DRG31502,027W3DZ,"Dilation of Thoracic Aorta with Intraluminal Device, Percutaneous Approach"
DRG31502,027W3ZZ,"Dilation of Thoracic Aorta, Percutaneous Approach"
DRG31502,027W44Z,"Dilation of Thoracic Aorta with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027W4DZ,"Dilation of Thoracic Aorta with Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31502,027W4ZZ,"Dilation of Thoracic Aorta, Percutaneous Endoscopic Approach"
DRG31502,02CP3ZZ,"Extirpation of Matter from Pulmonary Trunk, Percutaneous Approach"
DRG31502,02CP4ZZ,"Extirpation of Matter from Pulmonary Trunk, Percutaneous Endoscopic Approach"
DRG31502,02CQ3ZZ,"Extirpation of Matter from Right Pulmonary Artery, Percutaneous Approach"
DRG31502,02CQ4ZZ,"Extirpation of Matter from Right Pulmonary Artery, Percutaneous Endoscopic Approach"
DRG31502,02CR3ZZ,"Extirpation of Matter from Left Pulmonary Artery, Percutaneous Approach"
DRG31502,02CR4ZZ,"Extirpation of Matter from Left Pulmonary Artery, Percutaneous Endoscopic Approach"
DRG31502,02CS3ZZ,"Extirpation of Matter from Right Pulmonary Vein, Percutaneous Approach"
DRG31502,02CS4ZZ,"Extirpation of Matter from Right Pulmonary Vein, Percutaneous Endoscopic Approach"
DRG31502,02CT3ZZ,"Extirpation of Matter from Left Pulmonary Vein, Percutaneous Approach"
DRG31502,02CT4ZZ,"Extirpation of Matter from Left Pulmonary Vein, Percutaneous Endoscopic Approach"
DRG31502,02CV3ZZ,"Extirpation of Matter from Superior Vena Cava, Percutaneous Approach"
DRG31502,02CV4ZZ,"Extirpation of Matter from Superior Vena Cava, Percutaneous Endoscopic Approach"
DRG31502,02CW3ZZ,"Extirpation of Matter from Thoracic Aorta, Percutaneous Approach"
DRG31502,02CW4ZZ,"Extirpation of Matter from Thoracic Aorta, Percutaneous Endoscopic Approach"
DRG31502,02LS3DZ,"Occlusion of Right Pulmonary Vein with Intraluminal Device, Percutaneous Approach"
DRG31502,02LS3ZZ,"Occlusion of Right Pulmonary Vein, Percutaneous Approach"
DRG31502,02LT3DZ,"Occlusion of Left Pulmonary Vein with Intraluminal Device, Percutaneous Approach"
DRG31502,02LT3ZZ,"Occlusion of Left Pulmonary Vein, Percutaneous Approach"
DRG31502,02SP0ZZ,"Reposition Pulmonary Trunk, Open Approach"
DRG31502,02SQ0ZZ,"Reposition Right Pulmonary Artery, Open Approach"
DRG31502,02SR0ZZ,"Reposition Left Pulmonary Artery, Open Approach"
DRG31502,02SS0ZZ,"Reposition Right Pulmonary Vein, Open Approach"
DRG31502,02ST0ZZ,"Reposition Left Pulmonary Vein, Open Approach"
DRG31502,02SV0ZZ,"Reposition Superior Vena Cava, Open Approach"
DRG31502,02SW0ZZ,"Reposition Thoracic Aorta, Open Approach"
DRG31502,02UP07Z,"Supplement Pulmonary Trunk with Autologous Tissue Substitute, Open Approach"
DRG31502,02UP08Z,"Supplement Pulmonary Trunk with Zooplastic Tissue, Open Approach"
DRG31502,02UP0JZ,"Supplement Pulmonary Trunk with Synthetic Substitute, Open Approach"
DRG31502,02UP0KZ,"Supplement Pulmonary Trunk with Nonautologous Tissue Substitute, Open Approach"
DRG31502,02UP37Z,"Supplement Pulmonary Trunk with Autologous Tissue Substitute, Percutaneous Approach"
DRG31502,02UP38Z,"Supplement Pulmonary Trunk with Zooplastic Tissue, Percutaneous Approach"
DRG31502,02UP3JZ,"Supplement Pulmonary Trunk with Synthetic Substitute, Percutaneous Approach"
DRG31502,02UP3KZ,"Supplement Pulmonary Trunk with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG31502,02UP47Z,"Supplement Pulmonary Trunk with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG31502,02UP48Z,"Supplement Pulmonary Trunk with Zooplastic Tissue, Percutaneous Endoscopic Approach"
DRG31502,02UP4JZ,"Supplement Pulmonary Trunk with Synthetic Substitute, Percutaneous Endoscopic Approach"
DRG31502,02UP4KZ,"Supplement Pulmonary Trunk with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
DRG31502,02UQ07Z,"Supplement Right Pulmonary Artery with Autologous Tissue Substitute, Open Approach"
DRG31502,02UQ08Z,"Supplement Right Pulmonary Artery with Zooplastic Tissue, Open Approach"
DRG31502,02UQ0JZ,"Supplement Right Pulmonary Artery with Synthetic Substitute, Open Approach"
DRG31502,02UQ0KZ,"Supplement Right Pulmonary Artery with Nonautologous Tissue Substitute, Open Approach"
DRG31502,02UQ37Z,"Supplement Right Pulmonary Artery with Autologous Tissue Substitute, Percutaneous Approach"
DRG31502,02UQ38Z,"Supplement Right Pulmonary Artery with Zooplastic Tissue, Percutaneous Approach"
DRG31502,02UQ3JZ,"Supplement Right Pulmonary Artery with Synthetic Substitute, Percutaneous Approach"
DRG31502,02UQ3KZ,"Supplement Right Pulmonary Artery with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG31502,02UQ47Z,"Supplement Right Pulmonary Artery with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
