,DRG,CM-PCS,en
9398,DRG17504,K226,Gastro-esophageal laceration-hemorrhage syndrome
9399,DRG17504,K250,Acute gastric ulcer with hemorrhage
9400,DRG17504,K252,Acute gastric ulcer with both hemorrhage and perforation
9401,DRG17504,K254,Chronic or unspecified gastric ulcer with hemorrhage
9402,DRG17504,K256,Chronic or unspecified gastric ulcer with both hemorrhage and perforation
9403,DRG17504,K260,Acute duodenal ulcer with hemorrhage
9404,DRG17504,K262,Acute duodenal ulcer with both hemorrhage and perforation
9405,DRG17504,K264,Chronic or unspecified duodenal ulcer with hemorrhage
9406,DRG17504,K266,Chronic or unspecified duodenal ulcer with both hemorrhage and perforation
9407,DRG17504,K270,"Acute peptic ulcer, site unspecified, with hemorrhage"
9408,DRG17504,K272,"Acute peptic ulcer, site unspecified, with both hemorrhage and perforation"
9409,DRG17504,K274,"Chronic or unspecified peptic ulcer, site unspecified, with hemorrhage"
9410,DRG17504,K276,"Chronic or unspecified peptic ulcer, site unspecified, with both hemorrhage and perforation"
9411,DRG17504,K280,Acute gastrojejunal ulcer with hemorrhage
9412,DRG17504,K282,Acute gastrojejunal ulcer with both hemorrhage and perforation
9413,DRG17504,K284,Chronic or unspecified gastrojejunal ulcer with hemorrhage
9414,DRG17504,K286,Chronic or unspecified gastrojejunal ulcer with both hemorrhage and perforation
9415,DRG17504,K2901,Acute gastritis with bleeding
9416,DRG17504,K2921,Alcoholic gastritis with bleeding
9417,DRG17504,K2931,Chronic superficial gastritis with bleeding
9418,DRG17504,K2941,Chronic atrophic gastritis with bleeding
9419,DRG17504,K2951,Unspecified chronic gastritis with bleeding
9420,DRG17504,K2961,Other gastritis with bleeding
9421,DRG17504,K2971,"Gastritis, unspecified, with bleeding"
9422,DRG17504,K2981,Duodenitis with bleeding
9423,DRG17504,K2991,"Gastroduodenitis, unspecified, with bleeding"
9424,DRG17504,K31811,Angiodysplasia of stomach and duodenum with bleeding
9425,DRG17504,K3182,Dieulafoy lesion (hemorrhagic) of stomach and duodenum
9426,DRG17504,K920,Hematemesis
