,DRG,CM-PCS,en
31682,DRG11103,02880ZZ,"Division of Conduction Mechanism, Open Approach"
31683,DRG11103,02883ZZ,"Division of Conduction Mechanism, Percutaneous Approach"
31684,DRG11103,02884ZZ,"Division of Conduction Mechanism, Percutaneous Endoscopic Approach"
31685,DRG11103,02BN0ZX,"Excision of Pericardium, Open Approach, Diagnostic"
31686,DRG11103,02BN3ZX,"Excision of Pericardium, Percutaneous Approach, Diagnostic"
31687,DRG11103,02BN4ZX,"Excision of Pericardium, Percutaneous Endoscopic Approach, Diagnostic"
31688,DRG11103,02CF3ZZ,"Extirpation of Matter from Aortic Valve, Percutaneous Approach"
31689,DRG11103,02CF4ZZ,"Extirpation of Matter from Aortic Valve, Percutaneous Endoscopic Approach"
31690,DRG11103,02CG3ZZ,"Extirpation of Matter from Mitral Valve, Percutaneous Approach"
31691,DRG11103,02CG4ZZ,"Extirpation of Matter from Mitral Valve, Percutaneous Endoscopic Approach"
31692,DRG11103,02CH3ZZ,"Extirpation of Matter from Pulmonary Valve, Percutaneous Approach"
31693,DRG11103,02CH4ZZ,"Extirpation of Matter from Pulmonary Valve, Percutaneous Endoscopic Approach"
31694,DRG11103,02CJ3ZZ,"Extirpation of Matter from Tricuspid Valve, Percutaneous Approach"
31695,DRG11103,02CJ4ZZ,"Extirpation of Matter from Tricuspid Valve, Percutaneous Endoscopic Approach"
31696,DRG11103,02CN0ZZ,"Extirpation of Matter from Pericardium, Open Approach"
31697,DRG11103,02CN3ZZ,"Extirpation of Matter from Pericardium, Percutaneous Approach"
31698,DRG11103,02CN4ZZ,"Extirpation of Matter from Pericardium, Percutaneous Endoscopic Approach"
31699,DRG11103,02HN00Z,"Insertion of Pressure Sensor Monitoring Device into Pericardium, Open Approach"
31700,DRG11103,02HN02Z,"Insertion of Monitoring Device into Pericardium, Open Approach"
31701,DRG11103,02HN30Z,"Insertion of Pressure Sensor Monitoring Device into Pericardium, Percutaneous Approach"
31702,DRG11103,02HN32Z,"Insertion of Monitoring Device into Pericardium, Percutaneous Approach"
31703,DRG11103,02HN40Z,"Insertion of Pressure Sensor Monitoring Device into Pericardium, Percutaneous Endoscopic Approach"
31704,DRG11103,02HN42Z,"Insertion of Monitoring Device into Pericardium, Percutaneous Endoscopic Approach"
31705,DRG11103,02LS3DZ,"Occlusion of Right Pulmonary Vein with Intraluminal Device, Percutaneous Approach"
31706,DRG11103,02LS3ZZ,"Occlusion of Right Pulmonary Vein, Percutaneous Approach"
31707,DRG11103,02LT3DZ,"Occlusion of Left Pulmonary Vein with Intraluminal Device, Percutaneous Approach"
31708,DRG11103,02LT3ZZ,"Occlusion of Left Pulmonary Vein, Percutaneous Approach"
31709,DRG11103,02NF3ZZ,"Release Aortic Valve, Percutaneous Approach"
31710,DRG11103,02NF4ZZ,"Release Aortic Valve, Percutaneous Endoscopic Approach"
31711,DRG11103,02NG3ZZ,"Release Mitral Valve, Percutaneous Approach"
31712,DRG11103,02NG4ZZ,"Release Mitral Valve, Percutaneous Endoscopic Approach"
31713,DRG11103,02NH3ZZ,"Release Pulmonary Valve, Percutaneous Approach"
31714,DRG11103,02NH4ZZ,"Release Pulmonary Valve, Percutaneous Endoscopic Approach"
31715,DRG11103,02NJ3ZZ,"Release Tricuspid Valve, Percutaneous Approach"
31716,DRG11103,02NJ4ZZ,"Release Tricuspid Valve, Percutaneous Endoscopic Approach"
31717,DRG11103,02NN0ZZ,"Release Pericardium, Open Approach"
31718,DRG11103,02NN3ZZ,"Release Pericardium, Percutaneous Approach"
