,DRG,CM-PCS,en
900,DRG35802,A1816,Tuberculosis of cervix
901,DRG35802,A1817,Tuberculous female pelvic inflammatory disease
902,DRG35802,A1818,Tuberculosis of other female genital organs
903,DRG35802,A510,Primary genital syphilis
904,DRG35802,A5400,"Gonococcal infection of lower genitourinary tract, unspecified"
905,DRG35802,A5402,"Gonococcal vulvovaginitis, unspecified"
906,DRG35802,A5403,"Gonococcal cervicitis, unspecified"
907,DRG35802,A5409,Other gonococcal infection of lower genitourinary tract
908,DRG35802,A541,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess
909,DRG35802,A5421,Gonococcal infection of kidney and ureter
910,DRG35802,A5424,Gonococcal female pelvic inflammatory disease
911,DRG35802,A5429,Other gonococcal genitourinary infections
912,DRG35802,A55,Chlamydial lymphogranuloma (venereum)
913,DRG35802,A5600,"Chlamydial infection of lower genitourinary tract, unspecified"
914,DRG35802,A5601,Chlamydial cystitis and urethritis
915,DRG35802,A5602,Chlamydial vulvovaginitis
916,DRG35802,A5609,Other chlamydial infection of lower genitourinary tract
917,DRG35802,A562,"Chlamydial infection of genitourinary tract, unspecified"
918,DRG35802,A568,Sexually transmitted chlamydial infection of other sites
919,DRG35802,A57,Chancroid
920,DRG35802,A58,Granuloma inguinale
921,DRG35802,A5900,"Urogenital trichomoniasis, unspecified"
922,DRG35802,A5901,Trichomonal vulvovaginitis
923,DRG35802,A5903,Trichomonal cystitis and urethritis
924,DRG35802,A5909,Other urogenital trichomoniasis
925,DRG35802,A6000,"Herpesviral infection of urogenital system, unspecified"
926,DRG35802,A6003,Herpesviral cervicitis
927,DRG35802,A6004,Herpesviral vulvovaginitis
928,DRG35802,A6009,Herpesviral infection of other urogenital tract
929,DRG35802,A601,Herpesviral infection of perianal skin and rectum
930,DRG35802,A609,"Anogenital herpesviral infection, unspecified"
931,DRG35802,A638,Other specified predominantly sexually transmitted diseases
932,DRG35802,A64,Unspecified sexually transmitted disease
933,DRG35802,B373,Candidiasis of vulva and vagina
934,DRG35802,B3741,Candidal cystitis and urethritis
935,DRG35802,B3749,Other urogenital candidiasis
936,DRG35802,D060,Carcinoma in situ of endocervix
937,DRG35802,D061,Carcinoma in situ of exocervix
938,DRG35802,D067,Carcinoma in situ of other parts of cervix
939,DRG35802,D069,"Carcinoma in situ of cervix, unspecified"
940,DRG35802,D070,Carcinoma in situ of endometrium
941,DRG35802,D071,Carcinoma in situ of vulva
942,DRG35802,D072,Carcinoma in situ of vagina
943,DRG35802,D0730,Carcinoma in situ of unspecified female genital organs
944,DRG35802,D0739,Carcinoma in situ of other female genital organs
945,DRG35802,D250,Submucous leiomyoma of uterus
946,DRG35802,D251,Intramural leiomyoma of uterus
947,DRG35802,D252,Subserosal leiomyoma of uterus
948,DRG35802,D259,"Leiomyoma of uterus, unspecified"
949,DRG35802,D260,Other benign neoplasm of cervix uteri
950,DRG35802,D261,Other benign neoplasm of corpus uteri
951,DRG35802,D267,Other benign neoplasm of other parts of uterus
952,DRG35802,D269,"Other benign neoplasm of uterus, unspecified"
953,DRG35802,D270,Benign neoplasm of right ovary
954,DRG35802,D271,Benign neoplasm of left ovary
955,DRG35802,D279,Benign neoplasm of unspecified ovary
956,DRG35802,D280,Benign neoplasm of vulva
957,DRG35802,D281,Benign neoplasm of vagina
958,DRG35802,D282,Benign neoplasm of uterine tubes and ligaments
959,DRG35802,D287,Benign neoplasm of other specified female genital organs
960,DRG35802,D289,"Benign neoplasm of female genital organ, unspecified"
961,DRG35802,E280,Estrogen excess
962,DRG35802,E281,Androgen excess
963,DRG35802,E282,Polycystic ovarian syndrome
964,DRG35802,E28310,Symptomatic premature menopause
965,DRG35802,E28319,Asymptomatic premature menopause
966,DRG35802,E2839,Other primary ovarian failure
967,DRG35802,E288,Other ovarian dysfunction
968,DRG35802,E289,"Ovarian dysfunction, unspecified"
969,DRG35802,E8940,Asymptomatic postprocedural ovarian failure
970,DRG35802,E8941,Symptomatic postprocedural ovarian failure
971,DRG35802,F525,Vaginismus not due to a substance or known physiological condition
972,DRG35802,G43821,"Menstrual migraine, not intractable, with status migrainosus"
973,DRG35802,G43829,"Menstrual migraine, not intractable, without status migrainosus"
974,DRG35802,G43831,"Menstrual migraine, intractable, with status migrainosus"
975,DRG35802,G43839,"Menstrual migraine, intractable, without status migrainosus"
976,DRG35802,I862,Pelvic varices
977,DRG35802,I863,Vulval varices
978,DRG35802,L292,Pruritus vulvae
979,DRG35802,L293,"Anogenital pruritus, unspecified"
980,DRG35802,N341,Nonspecific urethritis
981,DRG35802,N393,Stress incontinence (female) (male)
982,DRG35802,N7001,Acute salpingitis
983,DRG35802,N7002,Acute oophoritis
984,DRG35802,N7003,Acute salpingitis and oophoritis
985,DRG35802,N7011,Chronic salpingitis
986,DRG35802,N7012,Chronic oophoritis
987,DRG35802,N7013,Chronic salpingitis and oophoritis
988,DRG35802,N7091,"Salpingitis, unspecified"
989,DRG35802,N7092,"Oophoritis, unspecified"
990,DRG35802,N7093,"Salpingitis and oophoritis, unspecified"
991,DRG35802,N710,Acute inflammatory disease of uterus
992,DRG35802,N711,Chronic inflammatory disease of uterus
993,DRG35802,N719,"Inflammatory disease of uterus, unspecified"
994,DRG35802,N72,Inflammatory disease of cervix uteri
995,DRG35802,N730,Acute parametritis and pelvic cellulitis
996,DRG35802,N731,Chronic parametritis and pelvic cellulitis
997,DRG35802,N732,Unspecified parametritis and pelvic cellulitis
998,DRG35802,N733,Female acute pelvic peritonitis
999,DRG35802,N734,Female chronic pelvic peritonitis
1000,DRG35802,N735,"Female pelvic peritonitis, unspecified"
1001,DRG35802,N736,Female pelvic peritoneal adhesions (postinfective)
1002,DRG35802,N738,Other specified female pelvic inflammatory diseases
1003,DRG35802,N739,"Female pelvic inflammatory disease, unspecified"
1004,DRG35802,N750,Cyst of Bartholin's gland
1005,DRG35802,N751,Abscess of Bartholin's gland
1006,DRG35802,N758,Other diseases of Bartholin's gland
1007,DRG35802,N759,"Disease of Bartholin's gland, unspecified"
1008,DRG35802,N760,Acute vaginitis
1009,DRG35802,N761,Subacute and chronic vaginitis
1010,DRG35802,N762,Acute vulvitis
1011,DRG35802,N763,Subacute and chronic vulvitis
1012,DRG35802,N764,Abscess of vulva
1013,DRG35802,N765,Ulceration of vagina
1014,DRG35802,N766,Ulceration of vulva
1015,DRG35802,N7681,Mucositis (ulcerative) of vagina and vulva
