,DRG,CM-PCS,en
32402,DRG11201,02713Z6,"Dilation of Coronary Artery, Two Sites, Bifurcation, Percutaneous Approach"
32403,DRG11201,02713ZZ,"Dilation of Coronary Artery, Two Sites, Percutaneous Approach"
32404,DRG11201,02714Z6,"Dilation of Coronary Artery, Two Sites, Bifurcation, Percutaneous Endoscopic Approach"
32405,DRG11201,02714ZZ,"Dilation of Coronary Artery, Two Sites, Percutaneous Endoscopic Approach"
32406,DRG11201,02723Z6,"Dilation of Coronary Artery, Three Sites, Bifurcation, Percutaneous Approach"
32407,DRG11201,02723ZZ,"Dilation of Coronary Artery, Three Sites, Percutaneous Approach"
32408,DRG11201,02724Z6,"Dilation of Coronary Artery, Three Sites, Bifurcation, Percutaneous Endoscopic Approach"
32409,DRG11201,02724ZZ,"Dilation of Coronary Artery, Three Sites, Percutaneous Endoscopic Approach"
32410,DRG11201,02733Z6,"Dilation of Coronary Artery, Four or More Sites, Bifurcation, Percutaneous Approach"
32411,DRG11201,02733ZZ,"Dilation of Coronary Artery, Four or More Sites, Percutaneous Approach"
32412,DRG11201,02734Z6,"Dilation of Coronary Artery, Four or More Sites, Bifurcation, Percutaneous Endoscopic Approach"
32413,DRG11201,02734ZZ,"Dilation of Coronary Artery, Four or More Sites, Percutaneous Endoscopic Approach"
32414,DRG11201,027F34Z,"Dilation of Aortic Valve with Drug-eluting Intraluminal Device, Percutaneous Approach"
32415,DRG11201,027F3DZ,"Dilation of Aortic Valve with Intraluminal Device, Percutaneous Approach"
32416,DRG11201,027F3ZZ,"Dilation of Aortic Valve, Percutaneous Approach"
32417,DRG11201,027F44Z,"Dilation of Aortic Valve with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
32418,DRG11201,027F4DZ,"Dilation of Aortic Valve with Intraluminal Device, Percutaneous Endoscopic Approach"
32419,DRG11201,027F4ZZ,"Dilation of Aortic Valve, Percutaneous Endoscopic Approach"
32420,DRG11201,027G34Z,"Dilation of Mitral Valve with Drug-eluting Intraluminal Device, Percutaneous Approach"
32421,DRG11201,027G3DZ,"Dilation of Mitral Valve with Intraluminal Device, Percutaneous Approach"
32422,DRG11201,027G3ZZ,"Dilation of Mitral Valve, Percutaneous Approach"
32423,DRG11201,027G44Z,"Dilation of Mitral Valve with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
32424,DRG11201,027G4DZ,"Dilation of Mitral Valve with Intraluminal Device, Percutaneous Endoscopic Approach"
32425,DRG11201,027G4ZZ,"Dilation of Mitral Valve, Percutaneous Endoscopic Approach"
32426,DRG11201,027H34Z,"Dilation of Pulmonary Valve with Drug-eluting Intraluminal Device, Percutaneous Approach"
32427,DRG11201,027H3DZ,"Dilation of Pulmonary Valve with Intraluminal Device, Percutaneous Approach"
32428,DRG11201,027H3ZZ,"Dilation of Pulmonary Valve, Percutaneous Approach"
32429,DRG11201,027H44Z,"Dilation of Pulmonary Valve with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
32430,DRG11201,027H4DZ,"Dilation of Pulmonary Valve with Intraluminal Device, Percutaneous Endoscopic Approach"
32431,DRG11201,027H4ZZ,"Dilation of Pulmonary Valve, Percutaneous Endoscopic Approach"
32432,DRG11201,027J34Z,"Dilation of Tricuspid Valve with Drug-eluting Intraluminal Device, Percutaneous Approach"
32433,DRG11201,027J3DZ,"Dilation of Tricuspid Valve with Intraluminal Device, Percutaneous Approach"
32434,DRG11201,027J3ZZ,"Dilation of Tricuspid Valve, Percutaneous Approach"
32435,DRG11201,027J44Z,"Dilation of Tricuspid Valve with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach"
32436,DRG11201,027J4DZ,"Dilation of Tricuspid Valve with Intraluminal Device, Percutaneous Endoscopic Approach"
32437,DRG11201,027J4ZZ,"Dilation of Tricuspid Valve, Percutaneous Endoscopic Approach"
32438,DRG11201,02C03ZZ,"Extirpation of Matter from Coronary Artery, One Site, Percutaneous Approach"
32439,DRG11201,02C04ZZ,"Extirpation of Matter from Coronary Artery, One Site, Percutaneous Endoscopic Approach"
32440,DRG11201,02C13ZZ,"Extirpation of Matter from Coronary Artery, Two Sites, Percutaneous Approach"
32441,DRG11201,02C14ZZ,"Extirpation of Matter from Coronary Artery, Two Sites, Percutaneous Endoscopic Approach"
32442,DRG11201,02C23ZZ,"Extirpation of Matter from Coronary Artery, Three Sites, Percutaneous Approach"
32443,DRG11201,02C24ZZ,"Extirpation of Matter from Coronary Artery, Three Sites, Percutaneous Endoscopic Approach"
32444,DRG11201,02C33ZZ,"Extirpation of Matter from Coronary Artery, Four or More Sites, Percutaneous Approach"
32445,DRG11201,02C34ZZ,"Extirpation of Matter from Coronary Artery, Four or More Sites, Percutaneous Endoscopic Approach"
32448,DRG11201,02703ZZ,"Dilation of Coronary Artery, One Site, Percutaneous Approach"
32449,DRG11201,02703Z6,"Dilation of Coronary Artery, One Site, Bifurcation, Percutaneous Approach"
32450,DRG11201,02704ZZ,"Dilation of Coronary Artery, One Site, Percutaneous Endoscopic Approach"
32451,DRG11201,02704Z6,"Dilation of Coronary Artery, One Site, Bifurcation, Percutaneous Endoscopic Approach"
32454,DRG11201,I2582,coronary chronic total occlusion(CTO) 冠狀動脈慢性完全閉塞
