DRG,CM-PCS,en
DRG20412,B252,Cytomegaloviral pancreatitis
DRG20412,K850,Idiopathic acute pancreatitis
DRG20412,K851,Biliary acute pancreatitis
DRG20412,K852,Alcohol induced acute pancreatitis
DRG20412,K853,Drug induced acute pancreatitis
DRG20412,K858,Other acute pancreatitis
DRG20412,K859,"Acute pancreatitis, unspecified"
DRG20412,A400,"Sepsis due to streptococcus, group A"
DRG20412,A401,"Sepsis due to streptococcus, group B"
DRG20412,A403,Sepsis due to Streptococcus pneumoniae
DRG20412,A408,Other streptococcal sepsis
DRG20412,A409,"Streptococcal sepsis, unspecified"
DRG20412,A4101,Sepsis due to Methicillin susceptible Staphylococcus aureus
DRG20412,A4102,Sepsis due to Methicillin resistant Staphylococcus aureus
DRG20412,A411,Sepsis due to other specified staphylococcus
DRG20412,A412,Sepsis due to unspecified staphylococcus
DRG20412,A413,Sepsis due to Hemophilus influenzae
DRG20412,A414,Sepsis due to anaerobes
DRG20412,A4150,"Gram-negative sepsis, unspecified"
DRG20412,A4151,Sepsis due to Escherichia coli [E. coli]
DRG20412,A4152,Sepsis due to Pseudomonas
DRG20412,A4153,Sepsis due to Serratia
DRG20412,A4159,Other Gram-negative sepsis
DRG20412,A4181,Sepsis due to Enterococcus
DRG20412,A4189,Other specified sepsis
DRG20412,A419,"Sepsis, unspecified organism"
DRG20412,B377,Candidal sepsis
DRG20412,K650,Generalized (acute) peritonitis
DRG20412,K651,Peritoneal abscess
DRG20412,K652,Spontaneous bacterial peritonitis
DRG20412,K653,Choleperitonitis
DRG20412,K654,Sclerosing mesenteritis
DRG20412,K658,Other peritonitis
DRG20412,K659,"Peritonitis, unspecified"
DRG20412,K67,Disorders of peritoneum in infectious diseases classified elsewhere
DRG20412,K6811,Postprocedural retroperitoneal abscess
DRG20412,K6819,Other retroperitoneal abscess
DRG20412,K689,Other disorders of retroperitoneum
DRG20412,R6510,Systemic inflammatory response syndrome (SIRS) of non-infectious origin without acute organ dysfunction
DRG20412,R6511,Systemic inflammatory response syndrome (SIRS) of non-infectious origin with acute organ dysfunction
DRG20412,R6520,Severe sepsis without septic shock
DRG20412,0D9S30Z,"Drainage of Greater Omentum with Drainage Device, Percutaneous Approach"
DRG20412,0D9S3ZZ,"Drainage of Greater Omentum, Percutaneous Approach"
DRG20412,0D9S40Z,"Drainage of Greater Omentum with Drainage Device, Percutaneous Endoscopic Approach"
DRG20412,0D9S4ZZ,"Drainage of Greater Omentum, Percutaneous Endoscopic Approach"
