,DRG,CM-PCS,en
1945,DRG00195,0F540ZZ,"Destruction of Gallbladder, Open Approach"
1946,DRG00195,0F543ZZ,"Destruction of Gallbladder, Percutaneous Approach"
1947,DRG00195,0F544ZZ,"Destruction of Gallbladder, Percutaneous Endoscopic Approach"
1948,DRG00195,0FB40ZZ,"Excision of Gallbladder, Open Approach"
1949,DRG00195,0FB43ZZ,"Excision of Gallbladder, Percutaneous Approach"
1950,DRG00195,0FB44ZZ,"Excision of Gallbladder, Percutaneous Endoscopic Approach"
1951,DRG00195,0FT40ZZ,"Resection of Gallbladder, Open Approach"
1952,DRG00195,0FT44ZZ,"Resection of Gallbladder, Percutaneous Endoscopic Approach"
1955,DRG00195,0F9900Z,"Drainage of Common Bile Duct with Drainage Device, Open Approach"
1956,DRG00195,0F990ZZ,"Drainage of Common Bile Duct, Open Approach"
1957,DRG00195,0F9930Z,"Drainage of Common Bile Duct with Drainage Device, Percutaneous Approach"
1958,DRG00195,0F9940Z,"Drainage of Common Bile Duct with Drainage Device, Percutaneous Endoscopic Approach"
1959,DRG00195,0FC90ZZ,"Extirpation of Matter from Common Bile Duct, Open Approach"
1960,DRG00195,0FJB0ZZ,"Inspection of Hepatobiliary Duct, Open Approach"
1961,DRG00195,0FJB3ZZ,"Inspection of Hepatobiliary Duct, Percutaneous Approach"
1962,DRG00195,0FJB4ZZ,"Inspection of Hepatobiliary Duct, Percutaneous Endoscopic Approach"
1963,DRG00195,0FJB7ZZ,"Inspection of Hepatobiliary Duct, Via Natural or Artificial Opening"
1964,DRG00195,0FJB8ZZ,"Inspection of Hepatobiliary Duct, Via Natural or Artificial Opening Endoscopic"
