,DRG,CM-PCS,en
13515,DRG27304,L00,Staphylococcal scalded skin syndrome
13516,DRG27304,L100,Pemphigus vulgaris
13517,DRG27304,L101,Pemphigus vegetans
13518,DRG27304,L102,Pemphigus foliaceous
13519,DRG27304,L103,Brazilian pemphigus [fogo selvagem]
13520,DRG27304,L104,Pemphigus erythematosus
13521,DRG27304,L105,Drug-induced pemphigus
13522,DRG27304,L1081,Paraneoplastic pemphigus
13523,DRG27304,L1089,Other pemphigus
13524,DRG27304,L109,"Pemphigus, unspecified"
13525,DRG27304,L1230,"Acquired epidermolysis bullosa, unspecified"
13526,DRG27304,L1231,Epidermolysis bullosa due to drug
13527,DRG27304,L1235,Other acquired epidermolysis bullosa
13528,DRG27304,L400,Psoriasis vulgaris
13529,DRG27304,L401,Generalized pustular psoriasis
13530,DRG27304,L402,Acrodermatitis continua
13531,DRG27304,L403,Pustulosis palmaris et plantaris
13532,DRG27304,L404,Guttate psoriasis
13533,DRG27304,L408,Other psoriasis
13534,DRG27304,L409,"Psoriasis, unspecified"
13535,DRG27304,L410,Pityriasis lichenoides et varioliformis acuta
13536,DRG27304,L411,Pityriasis lichenoides chronica
13537,DRG27304,L413,Small plaque parapsoriasis
13538,DRG27304,L414,Large plaque parapsoriasis
13539,DRG27304,L415,Retiform parapsoriasis
13540,DRG27304,L418,Other parapsoriasis
13541,DRG27304,L419,"Parapsoriasis, unspecified"
13542,DRG27304,L440,Pityriasis rubra pilaris
13543,DRG27304,L448,Other specified papulosquamous disorders
13544,DRG27304,L510,Nonbullous erythema multiforme
13545,DRG27304,L511,Stevens-Johnson syndrome
13546,DRG27304,L512,Toxic epidermal necrolysis [Lyell]
13547,DRG27304,L513,Stevens-Johnson syndrome-toxic epidermal necrolysis overlap syndrome
13548,DRG27304,L518,Other erythema multiforme
13549,DRG27304,L519,"Erythema multiforme, unspecified"
13550,DRG27304,L930,Discoid lupus erythematosus
13551,DRG27304,L931,Subacute cutaneous lupus erythematosus
13552,DRG27304,L932,Other local lupus erythematosus
13553,DRG27304,L945,Poikiloderma vasculare atrophicans
13554,DRG27304,L950,Livedoid vasculitis
13555,DRG27304,L958,Other vasculitis limited to the skin
13556,DRG27304,L959,"Vasculitis limited to the skin, unspecified"
