DRG,CM-PCS,en
DRG02604,G40001,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, not intractable, with status epilepticus"
DRG02604,G40009,"Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, not intractable, without status epilepticus"
DRG02604,G40101,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, with status epilepticus"
DRG02604,G40109,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, without status epilepticus"
DRG02604,G40201,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable, with status epilepticus"
DRG02604,G40209,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable, without status epilepticus"
DRG02604,G40309,"Generalized idiopathic epilepsy and epileptic syndromes, not intractable, without status epilepticus"
DRG02604,G40401,"Other generalized epilepsy and epileptic syndromes, not intractable, with status epilepticus"
DRG02604,G40409,"Other generalized epilepsy and epileptic syndromes, not intractable, without status epilepticus"
DRG02604,G40501,"Epileptic seizures related to external causes, not intractable, with status epilepticus"
DRG02604,G40509,"Epileptic seizures related to external causes, not intractable, without status epilepticus"
DRG02604,G40801,"Other epilepsy, not intractable, with status epilepticus"
DRG02604,G40802,"Other epilepsy, not intractable, without status epilepticus"
DRG02604,G40812,"Lennox-Gastaut syndrome, not intractable, without status epilepticus"
DRG02604,G40821,"Epileptic spasms, not intractable, with status epilepticus"
DRG02604,G40822,"Epileptic spasms, not intractable, without status epilepticus"
DRG02604,G4089,Other seizures
DRG02604,G40901,"Epilepsy, unspecified, not intractable, with status epilepticus"
DRG02604,G40909,"Epilepsy, unspecified, not intractable, without status epilepticus"
DRG02604,G40A01,"Absence epileptic syndrome, not intractable, with status epilepticus"
DRG02604,G40A09,"Absence epileptic syndrome, not intractable, without status epilepticus"
DRG02604,G40B01,"Juvenile myoclonic epilepsy, not intractable, with status epilepticus"
DRG02604,G40B09,"Juvenile myoclonic epilepsy, not intractable, without status epilepticus"
