,DRG,CM-PCS,en
47626,DRG01504,I6601,Occlusion and stenosis of right middle cerebral artery
47627,DRG01504,I6602,Occlusion and stenosis of left middle cerebral artery
47628,DRG01504,I6603,Occlusion and stenosis of bilateral middle cerebral arteries
47629,DRG01504,I6609,Occlusion and stenosis of unspecified middle cerebral artery
47630,DRG01504,I6611,Occlusion and stenosis of right anterior cerebral artery
47631,DRG01504,I6612,Occlusion and stenosis of left anterior cerebral artery
47632,DRG01504,I6613,Occlusion and stenosis of bilateral anterior cerebral arteries
47633,DRG01504,I6619,Occlusion and stenosis of unspecified anterior cerebral artery
47634,DRG01504,I6621,Occlusion and stenosis of right posterior cerebral artery
47635,DRG01504,I6622,Occlusion and stenosis of left posterior cerebral artery
47636,DRG01504,I6623,Occlusion and stenosis of bilateral posterior cerebral arteries
47637,DRG01504,I6629,Occlusion and stenosis of unspecified posterior cerebral artery
47638,DRG01504,I663,Occlusion and stenosis of cerebellar arteries
47639,DRG01504,I668,Occlusion and stenosis of other cerebral arteries
47640,DRG01504,I669,Occlusion and stenosis of unspecified cerebral artery
47643,DRG01504,F000001,Physical Therapy
47644,DRG01504,F000002,Occupational Therapy
47645,DRG01504,F000003,Communication Therapy
