DRG,CM-PCS,en
DRG20205,K7010,Alcoholic hepatitis without ascites
DRG20205,K7011,Alcoholic hepatitis with ascites
DRG20205,K702,Alcoholic fibrosis and sclerosis of liver
DRG20205,K7030,Alcoholic cirrhosis of liver without ascites
DRG20205,K7031,Alcoholic cirrhosis of liver with ascites
DRG20205,K7040,Alcoholic hepatic failure without coma
DRG20205,K7041,Alcoholic hepatic failure with coma
DRG20205,K709,"Alcoholic liver disease, unspecified"
DRG20205,K740,Hepatic fibrosis
DRG20205,K741,Hepatic sclerosis
DRG20205,K742,Hepatic fibrosis with hepatic sclerosis
DRG20205,K743,Primary biliary cirrhosis
DRG20205,K744,Secondary biliary cirrhosis
DRG20205,K745,"Biliary cirrhosis, unspecified"
DRG20205,K7460,Unspecified cirrhosis of liver
DRG20205,K7469,Other cirrhosis of liver
DRG20205,I8511,Secondary esophageal varices with bleeding
DRG20205,K922,"Gastrointestinal hemorrhage, unspecified"
DRG20205,A400,"Sepsis due to streptococcus, group A"
DRG20205,A401,"Sepsis due to streptococcus, group B"
DRG20205,A403,Sepsis due to Streptococcus pneumoniae
DRG20205,A408,Other streptococcal sepsis
DRG20205,A409,"Streptococcal sepsis, unspecified"
DRG20205,A4101,Sepsis due to Methicillin susceptible Staphylococcus aureus
DRG20205,A4102,Sepsis due to Methicillin resistant Staphylococcus aureus
DRG20205,A411,Sepsis due to other specified staphylococcus
DRG20205,A412,Sepsis due to unspecified staphylococcus
DRG20205,A413,Sepsis due to Hemophilus influenzae
DRG20205,A414,Sepsis due to anaerobes
DRG20205,A4150,"Gram-negative sepsis, unspecified"
DRG20205,A4151,Sepsis due to Escherichia coli [E. coli]
DRG20205,A4152,Sepsis due to Pseudomonas
DRG20205,A4153,Sepsis due to Serratia
DRG20205,A4159,Other Gram-negative sepsis
DRG20205,A4181,Sepsis due to Enterococcus
DRG20205,A4189,Other specified sepsis
DRG20205,A419,"Sepsis, unspecified organism"
DRG20205,B377,Candidal sepsis
DRG20205,K650,Generalized (acute) peritonitis
DRG20205,K651,Peritoneal abscess
DRG20205,K652,Spontaneous bacterial peritonitis
DRG20205,K653,Choleperitonitis
DRG20205,K654,Sclerosing mesenteritis
DRG20205,K658,Other peritonitis
DRG20205,K659,"Peritonitis, unspecified"
DRG20205,K67,Disorders of peritoneum in infectious diseases classified elsewhere
DRG20205,K6811,Postprocedural retroperitoneal abscess
DRG20205,K6819,Other retroperitoneal abscess
DRG20205,K689,Other disorders of retroperitoneum
DRG20205,R6510,Systemic inflammatory response syndrome (SIRS) of non-infectious origin without acute organ dysfunction
DRG20205,R6511,Systemic inflammatory response syndrome (SIRS) of non-infectious origin with acute organ dysfunction
DRG20205,R6520,Severe sepsis without septic shock
