DRG,CM-PCS,en
DRG18908,K352,Acute appendicitis with generalized peritonitis
DRG18908,K441,Diaphragmatic hernia with gangrene
DRG18908,K660,Peritoneal adhesions (postprocedural) (postinfection)
DRG18908,N994,Postprocedural pelvic peritoneal adhesions
DRG18908,Q410,"Congenital absence, atresia and stenosis of duodenum"
DRG18908,Q411,"Congenital absence, atresia and stenosis of jejunum"
DRG18908,Q412,"Congenital absence, atresia and stenosis of ileum"
DRG18908,Q418,"Congenital absence, atresia and stenosis of other specified parts of small intestine"
DRG18908,Q419,"Congenital absence, atresia and stenosis of small intestine, part unspecified"
DRG18908,Q420,"Congenital absence, atresia and stenosis of rectum with fistula"
DRG18908,Q421,"Congenital absence, atresia and stenosis of rectum without fistula"
DRG18908,Q422,"Congenital absence, atresia and stenosis of anus with fistula"
DRG18908,Q423,"Congenital absence, atresia and stenosis of anus without fistula"
DRG18908,Q428,"Congenital absence, atresia and stenosis of other parts of large intestine"
DRG18908,Q429,"Congenital absence, atresia and stenosis of large intestine, part unspecified"
DRG18908,Q431,Hirschsprung's disease
DRG18908,Q432,Other congenital functional disorders of colon
DRG18908,Q459,"Congenital malformation of digestive system, unspecified"
