DRG,CM-PCS,en
DRG01901,B020,Zoster encephalitis
DRG01901,B0221,Postherpetic geniculate ganglionitis
DRG01901,B0222,Postherpetic trigeminal neuralgia
DRG01901,B0223,Postherpetic polyneuropathy
DRG01901,B0224,Postherpetic myelitis
DRG01901,B0229,Other postherpetic nervous system involvement
DRG01901,B0600,"Rubella with neurological complication, unspecified"
DRG01901,B2684,Mumps polyneuropathy
DRG01901,E0840,"Diabetes mellitus due to underlying condition with diabetic neuropathy, unspecified"
DRG01901,E0841,Diabetes mellitus due to underlying condition with diabetic mononeuropathy
DRG01901,E0842,Diabetes mellitus due to underlying condition with diabetic polyneuropathy
DRG01901,E0843,Diabetes mellitus due to underlying condition with diabetic autonomic (poly)neuropathy
DRG01901,E0844,Diabetes mellitus due to underlying condition with diabetic amyotrophy
DRG01901,E0849,Diabetes mellitus due to underlying condition with other diabetic neurological complication
DRG01901,E0940,"Drug or chemical induced diabetes mellitus with neurological complications with diabetic neuropathy, unspecified"
DRG01901,E0941,Drug or chemical induced diabetes mellitus with neurological complications with diabetic mononeuropathy
DRG01901,E0942,Drug or chemical induced diabetes mellitus with neurological complications with diabetic polyneuropathy
DRG01901,E0943,Drug or chemical induced diabetes mellitus with neurological complications with diabetic autonomic (poly)neuropathy
DRG01901,E0944,Drug or chemical induced diabetes mellitus with neurological complications with diabetic amyotrophy
DRG01901,E0949,Drug or chemical induced diabetes mellitus with neurological complications with other diabetic neurological complication
DRG01901,E1040,"Type 1 diabetes mellitus with diabetic neuropathy, unspecified"
DRG01901,E1041,Type 1 diabetes mellitus with diabetic mononeuropathy
DRG01901,E1042,Type 1 diabetes mellitus with diabetic polyneuropathy
DRG01901,E1043,Type 1 diabetes mellitus with diabetic autonomic (poly)neuropathy
DRG01901,E1044,Type 1 diabetes mellitus with diabetic amyotrophy
DRG01901,E1049,Type 1 diabetes mellitus with other diabetic neurological complication
DRG01901,E10610,Type 1 diabetes mellitus with diabetic neuropathic arthropathy
DRG01901,E1140,"Type 2 diabetes mellitus with diabetic neuropathy, unspecified"
DRG01901,E1141,Type 2 diabetes mellitus with diabetic mononeuropathy
DRG01901,E1142,Type 2 diabetes mellitus with diabetic polyneuropathy
DRG01901,E1143,Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy
DRG01901,E1144,Type 2 diabetes mellitus with diabetic amyotrophy
DRG01901,E1149,Type 2 diabetes mellitus with other diabetic neurological complication
DRG01901,E1340,"Other specified diabetes mellitus with diabetic neuropathy, unspecified"
DRG01901,E1341,Other specified diabetes mellitus with diabetic mononeuropathy
DRG01901,E1342,Other specified diabetes mellitus with diabetic polyneuropathy
DRG01901,E1343,Other specified diabetes mellitus with diabetic autonomic (poly)neuropathy
DRG01901,E1344,Other specified diabetes mellitus with diabetic amyotrophy
DRG01901,E1349,Other specified diabetes mellitus with other diabetic neurological complication
DRG01901,E13610,Other specified diabetes mellitus with diabetic neuropathic arthropathy
DRG01901,G500,Trigeminal neuralgia
DRG01901,G501,Atypical facial pain
DRG01901,G508,Other disorders of trigeminal nerve
DRG01901,G509,"Disorder of trigeminal nerve, unspecified"
DRG01901,G510,Bell's palsy
DRG01901,G511,Geniculate ganglionitis
DRG01901,G512,Melkersson's syndrome
DRG01901,G513,Clonic hemifacial spasm
DRG01901,G514,Facial myokymia
DRG01901,G518,Other disorders of facial nerve
DRG01901,G519,"Disorder of facial nerve, unspecified"
DRG01901,G520,Disorders of olfactory nerve
DRG01901,G521,Disorders of glossopharyngeal nerve
DRG01901,G522,Disorders of vagus nerve
DRG01901,G523,Disorders of hypoglossal nerve
DRG01901,G527,Disorders of multiple cranial nerves
DRG01901,G528,Disorders of other specified cranial nerves
DRG01901,G529,"Cranial nerve disorder, unspecified"
DRG01901,G540,Brachial plexus disorders
DRG01901,G541,Lumbosacral plexus disorders
DRG01901,G542,"Cervical root disorders, not elsewhere classified"
DRG01901,G544,"Lumbosacral root disorders, not elsewhere classified"
DRG01901,G545,Neuralgic amyotrophy
DRG01901,G546,Phantom limb syndrome with pain
DRG01901,G547,Phantom limb syndrome without pain
DRG01901,G548,Other nerve root and plexus disorders
DRG01901,G549,"Nerve root and plexus disorder, unspecified"
DRG01901,G5600,"Carpal tunnel syndrome, unspecified upper limb"
DRG01901,G5601,"Carpal tunnel syndrome, right upper limb"
DRG01901,G5602,"Carpal tunnel syndrome, left upper limb"
DRG01901,G5610,"Other lesions of median nerve, unspecified upper limb"
DRG01901,G5611,"Other lesions of median nerve, right upper limb"
DRG01901,G5612,"Other lesions of median nerve, left upper limb"
DRG01901,G5620,"Lesion of ulnar nerve, unspecified upper limb"
DRG01901,G5621,"Lesion of ulnar nerve, right upper limb"
DRG01901,G5622,"Lesion of ulnar nerve, left upper limb"
DRG01901,G5630,"Lesion of radial nerve, unspecified upper limb"
DRG01901,G5631,"Lesion of radial nerve, right upper limb"
DRG01901,G5632,"Lesion of radial nerve, left upper limb"
DRG01901,G5640,Causalgia of unspecified upper limb
DRG01901,G5641,Causalgia of right upper limb
DRG01901,G5642,Causalgia of left upper limb
DRG01901,G5680,Other specified mononeuropathies of unspecified upper limb
DRG01901,G5681,Other specified mononeuropathies of right upper limb
DRG01901,G5682,Other specified mononeuropathies of left upper limb
