,DRG,CM-PCS,en
1334,DRG04011,081X0J3,"Bypass Right Lacrimal Duct to Nasal Cavity with Synthetic Substitute, Open Approach"
1335,DRG04011,081X0K3,"Bypass Right Lacrimal Duct to Nasal Cavity with Nonautologous Tissue Substitute, Open Approach"
1336,DRG04011,081X0Z3,"Bypass Right Lacrimal Duct to Nasal Cavity, Open Approach"
1337,DRG04011,081X3J3,"Bypass Right Lacrimal Duct to Nasal Cavity with Synthetic Substitute, Percutaneous Approach"
1338,DRG04011,081X3K3,"Bypass Right Lacrimal Duct to Nasal Cavity with Nonautologous Tissue Substitute, Percutaneous Approach"
1339,DRG04011,081X3Z3,"Bypass Right Lacrimal Duct to Nasal Cavity, Percutaneous Approach"
1340,DRG04011,081Y0J3,"Bypass Left Lacrimal Duct to Nasal Cavity with Synthetic Substitute, Open Approach"
1341,DRG04011,081Y0K3,"Bypass Left Lacrimal Duct to Nasal Cavity with Nonautologous Tissue Substitute, Open Approach"
1342,DRG04011,081Y0Z3,"Bypass Left Lacrimal Duct to Nasal Cavity, Open Approach"
1343,DRG04011,081Y3J3,"Bypass Left Lacrimal Duct to Nasal Cavity with Synthetic Substitute, Percutaneous Approach"
1344,DRG04011,081Y3K3,"Bypass Left Lacrimal Duct to Nasal Cavity with Nonautologous Tissue Substitute, Percutaneous Approach"
1345,DRG04011,081Y3Z3,"Bypass Left Lacrimal Duct to Nasal Cavity, Percutaneous Approach"
1346,DRG04011,085X0ZZ,"Destruction of Right Lacrimal Duct, Open Approach"
1347,DRG04011,085X3ZZ,"Destruction of Right Lacrimal Duct, Percutaneous Approach"
1348,DRG04011,085X7ZZ,"Destruction of Right Lacrimal Duct, Via Natural or Artificial Opening"
1349,DRG04011,085X8ZZ,"Destruction of Right Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1350,DRG04011,085Y0ZZ,"Destruction of Left Lacrimal Duct, Open Approach"
1351,DRG04011,085Y3ZZ,"Destruction of Left Lacrimal Duct, Percutaneous Approach"
1352,DRG04011,085Y7ZZ,"Destruction of Left Lacrimal Duct, Via Natural or Artificial Opening"
1353,DRG04011,085Y8ZZ,"Destruction of Left Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1354,DRG04011,087X0DZ,"Dilation of Right Lacrimal Duct with Intraluminal Device, Open Approach"
1355,DRG04011,087X0ZZ,"Dilation of Right Lacrimal Duct, Open Approach"
1356,DRG04011,087X3DZ,"Dilation of Right Lacrimal Duct with Intraluminal Device, Percutaneous Approach"
1357,DRG04011,087X3ZZ,"Dilation of Right Lacrimal Duct, Percutaneous Approach"
1358,DRG04011,087X7DZ,"Dilation of Right Lacrimal Duct with Intraluminal Device, Via Natural or Artificial Opening"
1359,DRG04011,087X7ZZ,"Dilation of Right Lacrimal Duct, Via Natural or Artificial Opening"
1360,DRG04011,087X8DZ,"Dilation of Right Lacrimal Duct with Intraluminal Device, Via Natural or Artificial Opening Endoscopic"
1361,DRG04011,087X8ZZ,"Dilation of Right Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1362,DRG04011,087Y0DZ,"Dilation of Left Lacrimal Duct with Intraluminal Device, Open Approach"
1363,DRG04011,087Y0ZZ,"Dilation of Left Lacrimal Duct, Open Approach"
1364,DRG04011,087Y3DZ,"Dilation of Left Lacrimal Duct with Intraluminal Device, Percutaneous Approach"
1365,DRG04011,087Y3ZZ,"Dilation of Left Lacrimal Duct, Percutaneous Approach"
1366,DRG04011,087Y7DZ,"Dilation of Left Lacrimal Duct with Intraluminal Device, Via Natural or Artificial Opening"
1367,DRG04011,087Y7ZZ,"Dilation of Left Lacrimal Duct, Via Natural or Artificial Opening"
1368,DRG04011,087Y8DZ,"Dilation of Left Lacrimal Duct with Intraluminal Device, Via Natural or Artificial Opening Endoscopic"
1369,DRG04011,087Y8ZZ,"Dilation of Left Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1370,DRG04011,089X00Z,"Drainage of Right Lacrimal Duct with Drainage Device, Open Approach"
1371,DRG04011,089X0ZX,"Drainage of Right Lacrimal Duct, Open Approach, Diagnostic"
1372,DRG04011,089X0ZZ,"Drainage of Right Lacrimal Duct, Open Approach"
1373,DRG04011,089X30Z,"Drainage of Right Lacrimal Duct with Drainage Device, Percutaneous Approach"
1374,DRG04011,089X3ZX,"Drainage of Right Lacrimal Duct, Percutaneous Approach, Diagnostic"
1375,DRG04011,089X3ZZ,"Drainage of Right Lacrimal Duct, Percutaneous Approach"
1376,DRG04011,089X70Z,"Drainage of Right Lacrimal Duct with Drainage Device, Via Natural or Artificial Opening"
1377,DRG04011,089X7ZX,"Drainage of Right Lacrimal Duct, Via Natural or Artificial Opening, Diagnostic"
1378,DRG04011,089X7ZZ,"Drainage of Right Lacrimal Duct, Via Natural or Artificial Opening"
1379,DRG04011,089X80Z,"Drainage of Right Lacrimal Duct with Drainage Device, Via Natural or Artificial Opening Endoscopic"
1380,DRG04011,089X8ZX,"Drainage of Right Lacrimal Duct, Via Natural or Artificial Opening Endoscopic, Diagnostic"
1381,DRG04011,089X8ZZ,"Drainage of Right Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1382,DRG04011,089Y00Z,"Drainage of Left Lacrimal Duct with Drainage Device, Open Approach"
1383,DRG04011,089Y0ZX,"Drainage of Left Lacrimal Duct, Open Approach, Diagnostic"
1384,DRG04011,089Y0ZZ,"Drainage of Left Lacrimal Duct, Open Approach"
1385,DRG04011,089Y30Z,"Drainage of Left Lacrimal Duct with Drainage Device, Percutaneous Approach"
1386,DRG04011,089Y3ZX,"Drainage of Left Lacrimal Duct, Percutaneous Approach, Diagnostic"
1387,DRG04011,089Y3ZZ,"Drainage of Left Lacrimal Duct, Percutaneous Approach"
1388,DRG04011,089Y70Z,"Drainage of Left Lacrimal Duct with Drainage Device, Via Natural or Artificial Opening"
1389,DRG04011,089Y7ZX,"Drainage of Left Lacrimal Duct, Via Natural or Artificial Opening, Diagnostic"
1390,DRG04011,089Y7ZZ,"Drainage of Left Lacrimal Duct, Via Natural or Artificial Opening"
1391,DRG04011,089Y80Z,"Drainage of Left Lacrimal Duct with Drainage Device, Via Natural or Artificial Opening Endoscopic"
1392,DRG04011,089Y8ZX,"Drainage of Left Lacrimal Duct, Via Natural or Artificial Opening Endoscopic, Diagnostic"
1393,DRG04011,089Y8ZZ,"Drainage of Left Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1394,DRG04011,08BV0ZZ,"Excision of Right Lacrimal Gland, Open Approach"
1395,DRG04011,08BV3ZZ,"Excision of Right Lacrimal Gland, Percutaneous Approach"
1396,DRG04011,08BW0ZZ,"Excision of Left Lacrimal Gland, Open Approach"
1397,DRG04011,08BW3ZZ,"Excision of Left Lacrimal Gland, Percutaneous Approach"
1398,DRG04011,08BX0ZX,"Excision of Right Lacrimal Duct, Open Approach, Diagnostic"
1399,DRG04011,08BX0ZZ,"Excision of Right Lacrimal Duct, Open Approach"
1400,DRG04011,08BX3ZX,"Excision of Right Lacrimal Duct, Percutaneous Approach, Diagnostic"
1401,DRG04011,08BX3ZZ,"Excision of Right Lacrimal Duct, Percutaneous Approach"
1402,DRG04011,08BX7ZX,"Excision of Right Lacrimal Duct, Via Natural or Artificial Opening, Diagnostic"
1403,DRG04011,08BX7ZZ,"Excision of Right Lacrimal Duct, Via Natural or Artificial Opening"
1404,DRG04011,08BX8ZX,"Excision of Right Lacrimal Duct, Via Natural or Artificial Opening Endoscopic, Diagnostic"
1405,DRG04011,08BX8ZZ,"Excision of Right Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1406,DRG04011,08BY0ZX,"Excision of Left Lacrimal Duct, Open Approach, Diagnostic"
1407,DRG04011,08BY0ZZ,"Excision of Left Lacrimal Duct, Open Approach"
1408,DRG04011,08BY3ZX,"Excision of Left Lacrimal Duct, Percutaneous Approach, Diagnostic"
1409,DRG04011,08BY3ZZ,"Excision of Left Lacrimal Duct, Percutaneous Approach"
1410,DRG04011,08BY7ZX,"Excision of Left Lacrimal Duct, Via Natural or Artificial Opening, Diagnostic"
1411,DRG04011,08BY7ZZ,"Excision of Left Lacrimal Duct, Via Natural or Artificial Opening"
1412,DRG04011,08BY8ZX,"Excision of Left Lacrimal Duct, Via Natural or Artificial Opening Endoscopic, Diagnostic"
1413,DRG04011,08BY8ZZ,"Excision of Left Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1414,DRG04011,08CV3ZZ,"Extirpation of Matter from Right Lacrimal Gland, Percutaneous Approach"
1415,DRG04011,08CW3ZZ,"Extirpation of Matter from Left Lacrimal Gland, Percutaneous Approach"
1416,DRG04011,08CX0ZZ,"Extirpation of Matter from Right Lacrimal Duct, Open Approach"
1417,DRG04011,08CX3ZZ,"Extirpation of Matter from Right Lacrimal Duct, Percutaneous Approach"
1418,DRG04011,08CX7ZZ,"Extirpation of Matter from Right Lacrimal Duct, Via Natural or Artificial Opening"
1419,DRG04011,08CX8ZZ,"Extirpation of Matter from Right Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1420,DRG04011,08CY0ZZ,"Extirpation of Matter from Left Lacrimal Duct, Open Approach"
1421,DRG04011,08CY3ZZ,"Extirpation of Matter from Left Lacrimal Duct, Percutaneous Approach"
1422,DRG04011,08CY7ZZ,"Extirpation of Matter from Left Lacrimal Duct, Via Natural or Artificial Opening"
1423,DRG04011,08CY8ZZ,"Extirpation of Matter from Left Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1424,DRG04011,08J0XZZ,"Inspection of Right Eye, External Approach"
1425,DRG04011,08J1XZZ,"Inspection of Left Eye, External Approach"
1426,DRG04011,08LX0CZ,"Occlusion of Right Lacrimal Duct with Extraluminal Device, Open Approach"
1427,DRG04011,08LX0DZ,"Occlusion of Right Lacrimal Duct with Intraluminal Device, Open Approach"
1428,DRG04011,08LX0ZZ,"Occlusion of Right Lacrimal Duct, Open Approach"
1429,DRG04011,08LX3CZ,"Occlusion of Right Lacrimal Duct with Extraluminal Device, Percutaneous Approach"
1430,DRG04011,08LX3DZ,"Occlusion of Right Lacrimal Duct with Intraluminal Device, Percutaneous Approach"
1431,DRG04011,08LX3ZZ,"Occlusion of Right Lacrimal Duct, Percutaneous Approach"
1432,DRG04011,08LX7DZ,"Occlusion of Right Lacrimal Duct with Intraluminal Device, Via Natural or Artificial Opening"
1433,DRG04011,08LX7ZZ,"Occlusion of Right Lacrimal Duct, Via Natural or Artificial Opening"
1434,DRG04011,08LX8DZ,"Occlusion of Right Lacrimal Duct with Intraluminal Device, Via Natural or Artificial Opening Endoscopic"
1435,DRG04011,08LX8ZZ,"Occlusion of Right Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1436,DRG04011,08LY0CZ,"Occlusion of Left Lacrimal Duct with Extraluminal Device, Open Approach"
1437,DRG04011,08LY0DZ,"Occlusion of Left Lacrimal Duct with Intraluminal Device, Open Approach"
1438,DRG04011,08LY0ZZ,"Occlusion of Left Lacrimal Duct, Open Approach"
1439,DRG04011,08LY3CZ,"Occlusion of Left Lacrimal Duct with Extraluminal Device, Percutaneous Approach"
1440,DRG04011,08LY3DZ,"Occlusion of Left Lacrimal Duct with Intraluminal Device, Percutaneous Approach"
1441,DRG04011,08LY3ZZ,"Occlusion of Left Lacrimal Duct, Percutaneous Approach"
1442,DRG04011,08LY7DZ,"Occlusion of Left Lacrimal Duct with Intraluminal Device, Via Natural or Artificial Opening"
1443,DRG04011,08LY7ZZ,"Occlusion of Left Lacrimal Duct, Via Natural or Artificial Opening"
1444,DRG04011,08LY8DZ,"Occlusion of Left Lacrimal Duct with Intraluminal Device, Via Natural or Artificial Opening Endoscopic"
1445,DRG04011,08LY8ZZ,"Occlusion of Left Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1446,DRG04011,08NV0ZZ,"Release Right Lacrimal Gland, Open Approach"
1447,DRG04011,08NV3ZZ,"Release Right Lacrimal Gland, Percutaneous Approach"
1448,DRG04011,08NW0ZZ,"Release Left Lacrimal Gland, Open Approach"
1449,DRG04011,08NW3ZZ,"Release Left Lacrimal Gland, Percutaneous Approach"
1450,DRG04011,08NX0ZZ,"Release Right Lacrimal Duct, Open Approach"
1451,DRG04011,08NX3ZZ,"Release Right Lacrimal Duct, Percutaneous Approach"
1452,DRG04011,08NX7ZZ,"Release Right Lacrimal Duct, Via Natural or Artificial Opening"
1453,DRG04011,08NX8ZZ,"Release Right Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1454,DRG04011,08NY0ZZ,"Release Left Lacrimal Duct, Open Approach"
1455,DRG04011,08NY3ZZ,"Release Left Lacrimal Duct, Percutaneous Approach"
1456,DRG04011,08NY7ZZ,"Release Left Lacrimal Duct, Via Natural or Artificial Opening"
1457,DRG04011,08NY8ZZ,"Release Left Lacrimal Duct, Via Natural or Artificial Opening Endoscopic"
1458,DRG04011,08P00CZ,"Removal of Extraluminal Device from Right Eye, Open Approach"
1459,DRG04011,08P00DZ,"Removal of Intraluminal Device from Right Eye, Open Approach"
1460,DRG04011,08P03CZ,"Removal of Extraluminal Device from Right Eye, Percutaneous Approach"
1461,DRG04011,08P03DZ,"Removal of Intraluminal Device from Right Eye, Percutaneous Approach"
