DRG,CM-PCS,en
DRG36801,A1816,Tuberculosis of cervix
DRG36801,A1817,Tuberculous female pelvic inflammatory disease
DRG36801,A1818,Tuberculosis of other female genital organs
DRG36801,A510,Primary genital syphilis
DRG36801,A5400,"Gonococcal infection of lower genitourinary tract, unspecified"
DRG36801,A5402,"Gonococcal vulvovaginitis, unspecified"
DRG36801,A5403,"Gonococcal cervicitis, unspecified"
DRG36801,A5409,Other gonococcal infection of lower genitourinary tract
DRG36801,A541,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess
DRG36801,A5421,Gonococcal infection of kidney and ureter
DRG36801,A5424,Gonococcal female pelvic inflammatory disease
DRG36801,A5429,Other gonococcal genitourinary infections
DRG36801,A55,Chlamydial lymphogranuloma (venereum)
DRG36801,A5600,"Chlamydial infection of lower genitourinary tract, unspecified"
DRG36801,A5601,Chlamydial cystitis and urethritis
DRG36801,A5602,Chlamydial vulvovaginitis
DRG36801,A5609,Other chlamydial infection of lower genitourinary tract
DRG36801,A562,"Chlamydial infection of genitourinary tract, unspecified"
DRG36801,A568,Sexually transmitted chlamydial infection of other sites
DRG36801,A57,Chancroid
DRG36801,A58,Granuloma inguinale
DRG36801,A5900,"Urogenital trichomoniasis, unspecified"
DRG36801,A5901,Trichomonal vulvovaginitis
DRG36801,A5903,Trichomonal cystitis and urethritis
DRG36801,A5909,Other urogenital trichomoniasis
DRG36801,A6000,"Herpesviral infection of urogenital system, unspecified"
DRG36801,A6003,Herpesviral cervicitis
DRG36801,A6004,Herpesviral vulvovaginitis
DRG36801,A6009,Herpesviral infection of other urogenital tract
DRG36801,A601,Herpesviral infection of perianal skin and rectum
DRG36801,A609,"Anogenital herpesviral infection, unspecified"
DRG36801,A638,Other specified predominantly sexually transmitted diseases
DRG36801,A64,Unspecified sexually transmitted disease
DRG36801,B373,Candidiasis of vulva and vagina
DRG36801,B3741,Candidal cystitis and urethritis
DRG36801,B3749,Other urogenital candidiasis
DRG36801,L292,Pruritus vulvae
DRG36801,L293,"Anogenital pruritus, unspecified"
DRG36801,N341,Nonspecific urethritis
DRG36801,N7001,Acute salpingitis
DRG36801,N7002,Acute oophoritis
DRG36801,N7003,Acute salpingitis and oophoritis
DRG36801,N7011,Chronic salpingitis
DRG36801,N7012,Chronic oophoritis
DRG36801,N7013,Chronic salpingitis and oophoritis
DRG36801,N7091,"Salpingitis, unspecified"
DRG36801,N7092,"Oophoritis, unspecified"
DRG36801,N7093,"Salpingitis and oophoritis, unspecified"
DRG36801,N710,Acute inflammatory disease of uterus
DRG36801,N711,Chronic inflammatory disease of uterus
DRG36801,N719,"Inflammatory disease of uterus, unspecified"
DRG36801,N72,Inflammatory disease of cervix uteri
DRG36801,N730,Acute parametritis and pelvic cellulitis
DRG36801,N731,Chronic parametritis and pelvic cellulitis
DRG36801,N732,Unspecified parametritis and pelvic cellulitis
DRG36801,N733,Female acute pelvic peritonitis
DRG36801,N734,Female chronic pelvic peritonitis
DRG36801,N735,"Female pelvic peritonitis, unspecified"
DRG36801,N738,Other specified female pelvic inflammatory diseases
DRG36801,N739,"Female pelvic inflammatory disease, unspecified"
DRG36801,N751,Abscess of Bartholin's gland
DRG36801,N759,"Disease of Bartholin's gland, unspecified"
DRG36801,N760,Acute vaginitis
DRG36801,N761,Subacute and chronic vaginitis
DRG36801,N762,Acute vulvitis
DRG36801,N763,Subacute and chronic vulvitis
DRG36801,N764,Abscess of vulva
DRG36801,N765,Ulceration of vagina
DRG36801,N7681,Mucositis (ulcerative) of vagina and vulva
DRG36801,N7689,Other specified inflammation of vagina and vulva
DRG36801,N94810,Vulvar vestibulitis
