,DRG,CM-PCS,en
38594,DRG13706,A5201,Syphilitic aneurysm of aorta
38595,DRG13706,A5202,Syphilitic aortitis
38596,DRG13706,A5203,Syphilitic endocarditis
38597,DRG13706,B3321,Viral endocarditis
38598,DRG13706,I011,Acute rheumatic endocarditis
38599,DRG13706,I050,Rheumatic mitral stenosis
38600,DRG13706,I051,Rheumatic mitral insufficiency
38601,DRG13706,I052,Rheumatic mitral stenosis with insufficiency
38602,DRG13706,I058,Other rheumatic mitral valve diseases
38603,DRG13706,I059,"Rheumatic mitral valve disease, unspecified"
38604,DRG13706,I060,Rheumatic aortic stenosis
38605,DRG13706,I061,Rheumatic aortic insufficiency
38606,DRG13706,I062,Rheumatic aortic stenosis with insufficiency
38607,DRG13706,I068,Other rheumatic aortic valve diseases
38608,DRG13706,I069,"Rheumatic aortic valve disease, unspecified"
38609,DRG13706,I070,Rheumatic tricuspid stenosis
38610,DRG13706,I071,Rheumatic tricuspid insufficiency
38611,DRG13706,I072,Rheumatic tricuspid stenosis and insufficiency
38612,DRG13706,I078,Other rheumatic tricuspid valve diseases
38613,DRG13706,I079,"Rheumatic tricuspid valve disease, unspecified"
38614,DRG13706,I080,Rheumatic disorders of both mitral and aortic valves
38615,DRG13706,I081,Rheumatic disorders of both mitral and tricuspid valves
38616,DRG13706,I082,Rheumatic disorders of both aortic and tricuspid valves
38617,DRG13706,I083,"Combined rheumatic disorders of mitral, aortic and tricuspid valves"
38618,DRG13706,I088,Other rheumatic multiple valve diseases
38619,DRG13706,I089,"Rheumatic multiple valve disease, unspecified"
38620,DRG13706,I091,"Rheumatic diseases of endocardium, valve unspecified"
38621,DRG13706,I0989,Other specified rheumatic heart diseases
38622,DRG13706,I234,Rupture of chordae tendineae as current complication following acute myocardial infarction
38623,DRG13706,I235,Rupture of papillary muscle as current complication following acute myocardial infarction
38624,DRG13706,I340,Nonrheumatic mitral (valve) insufficiency
38625,DRG13706,I341,Nonrheumatic mitral (valve) prolapse
38626,DRG13706,I342,Nonrheumatic mitral (valve) stenosis
38627,DRG13706,I348,Other nonrheumatic mitral valve disorders
38628,DRG13706,I349,"Nonrheumatic mitral valve disorder, unspecified"
38629,DRG13706,I350,Nonrheumatic aortic (valve) stenosis
38630,DRG13706,I351,Nonrheumatic aortic (valve) insufficiency
38631,DRG13706,I352,Nonrheumatic aortic (valve) stenosis with insufficiency
38632,DRG13706,I358,Other nonrheumatic aortic valve disorders
