DRG,CM-PCS,en
DRG23501,S72301A,"Unspecified fracture of shaft of right femur, initial encounter for closed fracture"
DRG23501,S72302A,"Unspecified fracture of shaft of left femur, initial encounter for closed fracture"
DRG23501,S72309A,"Unspecified fracture of shaft of unspecified femur, initial encounter for closed fracture"
DRG23501,S72321A,"Displaced transverse fracture of shaft of right femur, initial encounter for closed fracture"
DRG23501,S72322A,"Displaced transverse fracture of shaft of left femur, initial encounter for closed fracture"
DRG23501,S72323A,"Displaced transverse fracture of shaft of unspecified femur, initial encounter for closed fracture"
DRG23501,S72324A,"Nondisplaced transverse fracture of shaft of right femur, initial encounter for closed fracture"
DRG23501,S72325A,"Nondisplaced transverse fracture of shaft of left femur, initial encounter for closed fracture"
DRG23501,S72326A,"Nondisplaced transverse fracture of shaft of unspecified femur, initial encounter for closed fracture"
DRG23501,S72331A,"Displaced oblique fracture of shaft of right femur, initial encounter for closed fracture"
DRG23501,S72332A,"Displaced oblique fracture of shaft of left femur, initial encounter for closed fracture"
DRG23501,S72333A,"Displaced oblique fracture of shaft of unspecified femur, initial encounter for closed fracture"
DRG23501,S72334A,"Nondisplaced oblique fracture of shaft of right femur, initial encounter for closed fracture"
DRG23501,S72335A,"Nondisplaced oblique fracture of shaft of left femur, initial encounter for closed fracture"
DRG23501,S72336A,"Nondisplaced oblique fracture of shaft of unspecified femur, initial encounter for closed fracture"
DRG23501,S72341A,"Displaced spiral fracture of shaft of right femur, initial encounter for closed fracture"
DRG23501,S72342A,"Displaced spiral fracture of shaft of left femur, initial encounter for closed fracture"
DRG23501,S72343A,"Displaced spiral fracture of shaft of unspecified femur, initial encounter for closed fracture"
DRG23501,S72344A,"Nondisplaced spiral fracture of shaft of right femur, initial encounter for closed fracture"
DRG23501,S72345A,"Nondisplaced spiral fracture of shaft of left femur, initial encounter for closed fracture"
DRG23501,S72346A,"Nondisplaced spiral fracture of shaft of unspecified femur, initial encounter for closed fracture"
DRG23501,S72351A,"Displaced comminuted fracture of shaft of right femur, initial encounter for closed fracture"
DRG23501,S72352A,"Displaced comminuted fracture of shaft of left femur, initial encounter for closed fracture"
DRG23501,S72353A,"Displaced comminuted fracture of shaft of unspecified femur, initial encounter for closed fracture"
DRG23501,S72354A,"Nondisplaced comminuted fracture of shaft of right femur, initial encounter for closed fracture"
DRG23501,S72355A,"Nondisplaced comminuted fracture of shaft of left femur, initial encounter for closed fracture"
DRG23501,S72356A,"Nondisplaced comminuted fracture of shaft of unspecified femur, initial encounter for closed fracture"
DRG23501,S72361A,"Displaced segmental fracture of shaft of right femur, initial encounter for closed fracture"
DRG23501,S72362A,"Displaced segmental fracture of shaft of left femur, initial encounter for closed fracture"
DRG23501,S72363A,"Displaced segmental fracture of shaft of unspecified femur, initial encounter for closed fracture"
DRG23501,S72364A,"Nondisplaced segmental fracture of shaft of right femur, initial encounter for closed fracture"
DRG23501,S72365A,"Nondisplaced segmental fracture of shaft of left femur, initial encounter for closed fracture"
DRG23501,S72366A,"Nondisplaced segmental fracture of shaft of unspecified femur, initial encounter for closed fracture"
DRG23501,S72391A,"Other fracture of shaft of right femur, initial encounter for closed fracture"
DRG23501,S72392A,"Other fracture of shaft of left femur, initial encounter for closed fracture"
DRG23501,S72399A,"Other fracture of shaft of unspecified femur, initial encounter for closed fracture"
DRG23501,S72401A,"Unspecified fracture of lower end of right femur, initial encounter for closed fracture"
DRG23501,S72402A,"Unspecified fracture of lower end of left femur, initial encounter for closed fracture"
DRG23501,S72409A,"Unspecified fracture of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S72411A,"Displaced unspecified condyle fracture of lower end of right femur, initial encounter for closed fracture"
DRG23501,S72412A,"Displaced unspecified condyle fracture of lower end of left femur, initial encounter for closed fracture"
DRG23501,S72413A,"Displaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S72414A,"Nondisplaced unspecified condyle fracture of lower end of right femur, initial encounter for closed fracture"
DRG23501,S72415A,"Nondisplaced unspecified condyle fracture of lower end of left femur, initial encounter for closed fracture"
DRG23501,S72416A,"Nondisplaced unspecified condyle fracture of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S72421A,"Displaced fracture of lateral condyle of right femur, initial encounter for closed fracture"
DRG23501,S72422A,"Displaced fracture of lateral condyle of left femur, initial encounter for closed fracture"
DRG23501,S72423A,"Displaced fracture of lateral condyle of unspecified femur, initial encounter for closed fracture"
DRG23501,S72424A,"Nondisplaced fracture of lateral condyle of right femur, initial encounter for closed fracture"
DRG23501,S72425A,"Nondisplaced fracture of lateral condyle of left femur, initial encounter for closed fracture"
DRG23501,S72426A,"Nondisplaced fracture of lateral condyle of unspecified femur, initial encounter for closed fracture"
DRG23501,S72431A,"Displaced fracture of medial condyle of right femur, initial encounter for closed fracture"
DRG23501,S72432A,"Displaced fracture of medial condyle of left femur, initial encounter for closed fracture"
DRG23501,S72433A,"Displaced fracture of medial condyle of unspecified femur, initial encounter for closed fracture"
DRG23501,S72434A,"Nondisplaced fracture of medial condyle of right femur, initial encounter for closed fracture"
DRG23501,S72435A,"Nondisplaced fracture of medial condyle of left femur, initial encounter for closed fracture"
DRG23501,S72436A,"Nondisplaced fracture of medial condyle of unspecified femur, initial encounter for closed fracture"
DRG23501,S72441A,"Displaced fracture of lower epiphysis (separation) of right femur, initial encounter for closed fracture"
DRG23501,S72442A,"Displaced fracture of lower epiphysis (separation) of left femur, initial encounter for closed fracture"
DRG23501,S72443A,"Displaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for closed fracture"
DRG23501,S72444A,"Nondisplaced fracture of lower epiphysis (separation) of right femur, initial encounter for closed fracture"
DRG23501,S72445A,"Nondisplaced fracture of lower epiphysis (separation) of left femur, initial encounter for closed fracture"
DRG23501,S72446A,"Nondisplaced fracture of lower epiphysis (separation) of unspecified femur, initial encounter for closed fracture"
DRG23501,S72451A,"Displaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for closed fracture"
DRG23501,S72452A,"Displaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for closed fracture"
DRG23501,S72453A,"Displaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S72454A,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of right femur, initial encounter for closed fracture"
DRG23501,S72455A,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of left femur, initial encounter for closed fracture"
DRG23501,S72456A,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S72461A,"Displaced supracondylar fracture with intracondylar extension of lower end of right femur, initial encounter for closed fracture"
DRG23501,S72462A,"Displaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for closed fracture"
DRG23501,S72463A,"Displaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S72464A,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of right femur, initial encounter for closed fracture"
DRG23501,S72465A,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of left femur, initial encounter for closed fracture"
DRG23501,S72466A,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S72471A,"Torus fracture of lower end of right femur, initial encounter for closed fracture"
DRG23501,S72472A,"Torus fracture of lower end of left femur, initial encounter for closed fracture"
DRG23501,S72479A,"Torus fracture of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S72491A,"Other fracture of lower end of right femur, initial encounter for closed fracture"
DRG23501,S72492A,"Other fracture of lower end of left femur, initial encounter for closed fracture"
DRG23501,S72499A,"Other fracture of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S728X1A,"Other fracture of right femur, initial encounter for closed fracture"
DRG23501,S728X2A,"Other fracture of left femur, initial encounter for closed fracture"
DRG23501,S728X9A,"Other fracture of unspecified femur, initial encounter for closed fracture"
DRG23501,S7290XA,"Unspecified fracture of unspecified femur, initial encounter for closed fracture"
DRG23501,S7291XA,"Unspecified fracture of right femur, initial encounter for closed fracture"
DRG23501,S7292XA,"Unspecified fracture of left femur, initial encounter for closed fracture"
DRG23501,S79101A,"Unspecified physeal fracture of lower end of right femur, initial encounter for closed fracture"
DRG23501,S79102A,"Unspecified physeal fracture of lower end of left femur, initial encounter for closed fracture"
DRG23501,S79109A,"Unspecified physeal fracture of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S79111A,"Salter-Harris Type I physeal fracture of lower end of right femur, initial encounter for closed fracture"
DRG23501,S79112A,"Salter-Harris Type I physeal fracture of lower end of left femur, initial encounter for closed fracture"
DRG23501,S79119A,"Salter-Harris Type I physeal fracture of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S79121A,"Salter-Harris Type II physeal fracture of lower end of right femur, initial encounter for closed fracture"
DRG23501,S79122A,"Salter-Harris Type II physeal fracture of lower end of left femur, initial encounter for closed fracture"
DRG23501,S79129A,"Salter-Harris Type II physeal fracture of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S79131A,"Salter-Harris Type III physeal fracture of lower end of right femur, initial encounter for closed fracture"
DRG23501,S79132A,"Salter-Harris Type III physeal fracture of lower end of left femur, initial encounter for closed fracture"
DRG23501,S79139A,"Salter-Harris Type III physeal fracture of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S79141A,"Salter-Harris Type IV physeal fracture of lower end of right femur, initial encounter for closed fracture"
DRG23501,S79142A,"Salter-Harris Type IV physeal fracture of lower end of left femur, initial encounter for closed fracture"
DRG23501,S79149A,"Salter-Harris Type IV physeal fracture of lower end of unspecified femur, initial encounter for closed fracture"
DRG23501,S79191A,"Other physeal fracture of lower end of right femur, initial encounter for closed fracture"
DRG23501,S79192A,"Other physeal fracture of lower end of left femur, initial encounter for closed fracture"
DRG23501,S79199A,"Other physeal fracture of lower end of unspecified femur, initial encounter for closed fracture"
