,DRG,CM-PCS,en
4498,DRG50801,T2030XA,"Burn of third degree of head, face, and neck, unspecified site, initial encounter"
4499,DRG50801,T20311A,"Burn of third degree of right ear [any part, except ear drum], initial encounter"
4500,DRG50801,T20312A,"Burn of third degree of left ear [any part, except ear drum], initial encounter"
4501,DRG50801,T20319A,"Burn of third degree of unspecified ear [any part, except ear drum], initial encounter"
4502,DRG50801,T2032XA,"Burn of third degree of lip(s), initial encounter"
4503,DRG50801,T2033XA,"Burn of third degree of chin, initial encounter"
4504,DRG50801,T2034XA,"Burn of third degree of nose (septum), initial encounter"
4505,DRG50801,T2035XA,"Burn of third degree of scalp [any part], initial encounter"
4506,DRG50801,T2036XA,"Burn of third degree of forehead and cheek, initial encounter"
4507,DRG50801,T2037XA,"Burn of third degree of neck, initial encounter"
4508,DRG50801,T2039XA,"Burn of third degree of multiple sites of head, face, and neck, initial encounter"
4509,DRG50801,T2070XA,"Corrosion of third degree of head, face, and neck, unspecified site, initial encounter"
4510,DRG50801,T20711A,"Corrosion of third degree of right ear [any part, except ear drum], initial encounter"
4511,DRG50801,T20712A,"Corrosion of third degree of left ear [any part, except ear drum], initial encounter"
4512,DRG50801,T20719A,"Corrosion of third degree of unspecified ear [any part, except ear drum], initial encounter"
4513,DRG50801,T2072XA,"Corrosion of third degree of lip(s), initial encounter"
4514,DRG50801,T2073XA,"Corrosion of third degree of chin, initial encounter"
4515,DRG50801,T2074XA,"Corrosion of third degree of nose (septum), initial encounter"
4516,DRG50801,T2075XA,"Corrosion of third degree of scalp [any part], initial encounter"
4517,DRG50801,T2076XA,"Corrosion of third degree of forehead and cheek, initial encounter"
4518,DRG50801,T2077XA,"Corrosion of third degree of neck, initial encounter"
4519,DRG50801,T2079XA,"Corrosion of third degree of multiple sites of head, face, and neck, initial encounter"
4520,DRG50801,T2136XA,"Burn of third degree of male genital region, initial encounter"
4521,DRG50801,T2137XA,"Burn of third degree of female genital region, initial encounter"
4522,DRG50801,T2139XA,"Burn of third degree of other site of trunk, initial encounter"
4523,DRG50801,T2176XA,"Corrosion of third degree of male genital region, initial encounter"
