DRG,CM-PCS,en
DRG31402,0T7D0ZZ,"Dilation of Urethra, Open Approach"
DRG31402,0T7D3ZZ,"Dilation of Urethra, Percutaneous Approach"
DRG31402,0T7D4ZZ,"Dilation of Urethra, Percutaneous Endoscopic Approach"
DRG31402,0T9D00Z,"Drainage of Urethra with Drainage Device, Open Approach"
DRG31402,0T9D0ZZ,"Drainage of Urethra, Open Approach"
DRG31402,0T9D30Z,"Drainage of Urethra with Drainage Device, Percutaneous Approach"
DRG31402,0T9D3ZZ,"Drainage of Urethra, Percutaneous Approach"
DRG31402,0T9D40Z,"Drainage of Urethra with Drainage Device, Percutaneous Endoscopic Approach"
DRG31402,0T9D4ZZ,"Drainage of Urethra, Percutaneous Endoscopic Approach"
DRG31402,0T9D70Z,"Drainage of Urethra with Drainage Device, Via Natural or Artificial Opening"
DRG31402,0T9D7ZZ,"Drainage of Urethra, Via Natural or Artificial Opening"
DRG31402,0T9D80Z,"Drainage of Urethra with Drainage Device, Via Natural or Artificial Opening Endoscopic"
DRG31402,0T9D8ZZ,"Drainage of Urethra, Via Natural or Artificial Opening Endoscopic"
DRG31402,0T9DX0Z,"Drainage of Urethra with Drainage Device, External Approach"
DRG31402,0T9DXZZ,"Drainage of Urethra, External Approach"
DRG31402,0TBD0ZZ,"Excision of Urethra, Open Approach"
DRG31402,0TBD3ZZ,"Excision of Urethra, Percutaneous Approach"
DRG31402,0TBD4ZZ,"Excision of Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TBD7ZZ,"Excision of Urethra, Via Natural or Artificial Opening"
DRG31402,0TBD8ZZ,"Excision of Urethra, Via Natural or Artificial Opening Endoscopic"
DRG31402,0TBDXZZ,"Excision of Urethra, External Approach"
DRG31402,0TCD0ZZ,"Extirpation of Matter from Urethra, Open Approach"
DRG31402,0TCD3ZZ,"Extirpation of Matter from Urethra, Percutaneous Approach"
DRG31402,0TCD4ZZ,"Extirpation of Matter from Urethra, Percutaneous Endoscopic Approach"
DRG31402,0THD02Z,"Insertion of Monitoring Device into Urethra, Open Approach"
DRG31402,0THD32Z,"Insertion of Monitoring Device into Urethra, Percutaneous Approach"
DRG31402,0THD42Z,"Insertion of Monitoring Device into Urethra, Percutaneous Endoscopic Approach"
DRG31402,0THD72Z,"Insertion of Monitoring Device into Urethra, Via Natural or Artificial Opening"
DRG31402,0THD82Z,"Insertion of Monitoring Device into Urethra, Via Natural or Artificial Opening Endoscopic"
DRG31402,0THDX2Z,"Insertion of Monitoring Device into Urethra, External Approach"
DRG31402,0TJD0ZZ,"Inspection of Urethra, Open Approach"
DRG31402,0TLD0CZ,"Occlusion of Urethra with Extraluminal Device, Open Approach"
DRG31402,0TLD0DZ,"Occlusion of Urethra with Intraluminal Device, Open Approach"
DRG31402,0TLD0ZZ,"Occlusion of Urethra, Open Approach"
DRG31402,0TLD3CZ,"Occlusion of Urethra with Extraluminal Device, Percutaneous Approach"
DRG31402,0TLD3DZ,"Occlusion of Urethra with Intraluminal Device, Percutaneous Approach"
DRG31402,0TLD3ZZ,"Occlusion of Urethra, Percutaneous Approach"
DRG31402,0TLD4CZ,"Occlusion of Urethra with Extraluminal Device, Percutaneous Endoscopic Approach"
DRG31402,0TLD4DZ,"Occlusion of Urethra with Intraluminal Device, Percutaneous Endoscopic Approach"
DRG31402,0TLD4ZZ,"Occlusion of Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TLD7DZ,"Occlusion of Urethra with Intraluminal Device, Via Natural or Artificial Opening"
DRG31402,0TLD7ZZ,"Occlusion of Urethra, Via Natural or Artificial Opening"
DRG31402,0TLD8DZ,"Occlusion of Urethra with Intraluminal Device, Via Natural or Artificial Opening Endoscopic"
DRG31402,0TLD8ZZ,"Occlusion of Urethra, Via Natural or Artificial Opening Endoscopic"
DRG31402,0TLDXCZ,"Occlusion of Urethra with Extraluminal Device, External Approach"
DRG31402,0TLDXDZ,"Occlusion of Urethra with Intraluminal Device, External Approach"
DRG31402,0TLDXZZ,"Occlusion of Urethra, External Approach"
DRG31402,0TMD0ZZ,"Reattachment of Urethra, Open Approach"
DRG31402,0TMD4ZZ,"Reattachment of Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TND0ZZ,"Release Urethra, Open Approach"
DRG31402,0TND3ZZ,"Release Urethra, Percutaneous Approach"
DRG31402,0TND4ZZ,"Release Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TND7ZZ,"Release Urethra, Via Natural or Artificial Opening"
DRG31402,0TND8ZZ,"Release Urethra, Via Natural or Artificial Opening Endoscopic"
DRG31402,0TNDXZZ,"Release Urethra, External Approach"
DRG31402,0TPD00Z,"Removal of Drainage Device from Urethra, Open Approach"
DRG31402,0TPD02Z,"Removal of Monitoring Device from Urethra, Open Approach"
DRG31402,0TPD03Z,"Removal of Infusion Device from Urethra, Open Approach"
DRG31402,0TPD07Z,"Removal of Autologous Tissue Substitute from Urethra, Open Approach"
DRG31402,0TPD0CZ,"Removal of Extraluminal Device from Urethra, Open Approach"
DRG31402,0TPD0DZ,"Removal of Intraluminal Device from Urethra, Open Approach"
DRG31402,0TPD0JZ,"Removal of Synthetic Substitute from Urethra, Open Approach"
DRG31402,0TPD0KZ,"Removal of Nonautologous Tissue Substitute from Urethra, Open Approach"
DRG31402,0TPD0LZ,"Removal of Artificial Sphincter from Urethra, Open Approach"
DRG31402,0TPD30Z,"Removal of Drainage Device from Urethra, Percutaneous Approach"
DRG31402,0TPD32Z,"Removal of Monitoring Device from Urethra, Percutaneous Approach"
DRG31402,0TPD33Z,"Removal of Infusion Device from Urethra, Percutaneous Approach"
DRG31402,0TPD37Z,"Removal of Autologous Tissue Substitute from Urethra, Percutaneous Approach"
DRG31402,0TPD3CZ,"Removal of Extraluminal Device from Urethra, Percutaneous Approach"
DRG31402,0TPD3DZ,"Removal of Intraluminal Device from Urethra, Percutaneous Approach"
DRG31402,0TPD3JZ,"Removal of Synthetic Substitute from Urethra, Percutaneous Approach"
DRG31402,0TPD3KZ,"Removal of Nonautologous Tissue Substitute from Urethra, Percutaneous Approach"
DRG31402,0TPD3LZ,"Removal of Artificial Sphincter from Urethra, Percutaneous Approach"
DRG31402,0TPD40Z,"Removal of Drainage Device from Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TPD42Z,"Removal of Monitoring Device from Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TPD43Z,"Removal of Infusion Device from Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TPD47Z,"Removal of Autologous Tissue Substitute from Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TPD4CZ,"Removal of Extraluminal Device from Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TPD4DZ,"Removal of Intraluminal Device from Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TPD4JZ,"Removal of Synthetic Substitute from Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TPD4KZ,"Removal of Nonautologous Tissue Substitute from Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TPD4LZ,"Removal of Artificial Sphincter from Urethra, Percutaneous Endoscopic Approach"
DRG31402,0TPD70Z,"Removal of Drainage Device from Urethra, Via Natural or Artificial Opening"
DRG31402,0TPD72Z,"Removal of Monitoring Device from Urethra, Via Natural or Artificial Opening"
DRG31402,0TPD73Z,"Removal of Infusion Device from Urethra, Via Natural or Artificial Opening"
DRG31402,0TPD77Z,"Removal of Autologous Tissue Substitute from Urethra, Via Natural or Artificial Opening"
DRG31402,0TPD7CZ,"Removal of Extraluminal Device from Urethra, Via Natural or Artificial Opening"
DRG31402,0TPD7DZ,"Removal of Intraluminal Device from Urethra, Via Natural or Artificial Opening"
DRG31402,0TPD7JZ,"Removal of Synthetic Substitute from Urethra, Via Natural or Artificial Opening"
DRG31402,0TPD7KZ,"Removal of Nonautologous Tissue Substitute from Urethra, Via Natural or Artificial Opening"
DRG31402,0TPD7LZ,"Removal of Artificial Sphincter from Urethra, Via Natural or Artificial Opening"
DRG31402,0TPD80Z,"Removal of Drainage Device from Urethra, Via Natural or Artificial Opening Endoscopic"
