DRG,CM-PCS,en
DRG18602,Q351,Cleft hard palate
DRG18602,Q353,Cleft soft palate
DRG18602,Q355,Cleft hard palate with cleft soft palate
DRG18602,Q357,Cleft uvula
DRG18602,Q359,"Cleft palate, unspecified"
DRG18602,Q360,"Cleft lip, bilateral"
DRG18602,Q361,"Cleft lip, median"
DRG18602,Q369,"Cleft lip, unilateral"
DRG18602,Q370,Cleft hard palate with bilateral cleft lip
DRG18602,Q371,Cleft hard palate with unilateral cleft lip
DRG18602,Q372,Cleft soft palate with bilateral cleft lip
DRG18602,Q373,Cleft soft palate with unilateral cleft lip
DRG18602,Q374,Cleft hard and soft palate with bilateral cleft lip
DRG18602,Q375,Cleft hard and soft palate with unilateral cleft lip
DRG18602,Q378,Unspecified cleft palate with bilateral cleft lip
DRG18602,Q379,Unspecified cleft palate with unilateral cleft lip
DRG18602,Q380,"Congenital malformations of lips, not elsewhere classified"
DRG18602,Q386,Other congenital malformations of mouth
