DRG,CM-PCS,en
DRG01101,D320,Benign neoplasm of cerebral meninges
DRG01101,D321,Benign neoplasm of spinal meninges
DRG01101,D329,"Benign neoplasm of meninges, unspecified"
DRG01101,D330,"Benign neoplasm of brain, supratentorial"
DRG01101,D331,"Benign neoplasm of brain, infratentorial"
DRG01101,D332,"Benign neoplasm of brain, unspecified"
DRG01101,D333,Benign neoplasm of cranial nerves
DRG01101,D334,Benign neoplasm of spinal cord
DRG01101,D337,Benign neoplasm of other specified parts of central nervous system
DRG01101,D339,"Benign neoplasm of central nervous system, unspecified"
