,DRG,CM-PCS,en
50411,DRG02704,S020XXA,"Fracture of vault of skull, initial encounter for closed fracture"
50412,DRG02704,S020XXB,"Fracture of vault of skull, initial encounter for open fracture"
50413,DRG02704,S0210XA,"Unspecified fracture of base of skull, initial encounter for closed fracture"
50414,DRG02704,S0210XB,"Unspecified fracture of base of skull, initial encounter for open fracture"
50415,DRG02704,S02110A,"Type I occipital condyle fracture, initial encounter for closed fracture"
50416,DRG02704,S02110B,"Type I occipital condyle fracture, initial encounter for open fracture"
50417,DRG02704,S02111A,"Type II occipital condyle fracture, initial encounter for closed fracture"
50418,DRG02704,S02111B,"Type II occipital condyle fracture, initial encounter for open fracture"
50419,DRG02704,S02112A,"Type III occipital condyle fracture, initial encounter for closed fracture"
50420,DRG02704,S02112B,"Type III occipital condyle fracture, initial encounter for open fracture"
50421,DRG02704,S02113A,"Unspecified occipital condyle fracture, initial encounter for closed fracture"
50422,DRG02704,S02113B,"Unspecified occipital condyle fracture, initial encounter for open fracture"
50423,DRG02704,S02118A,"Other fracture of occiput, initial encounter for closed fracture"
50424,DRG02704,S02118B,"Other fracture of occiput, initial encounter for open fracture"
50425,DRG02704,S02119A,"Unspecified fracture of occiput, initial encounter for closed fracture"
50426,DRG02704,S02119B,"Unspecified fracture of occiput, initial encounter for open fracture"
50427,DRG02704,S0219XA,"Other fracture of base of skull, initial encounter for closed fracture"
50428,DRG02704,S0219XB,"Other fracture of base of skull, initial encounter for open fracture"
50429,DRG02704,S0291XA,"Unspecified fracture of skull, initial encounter for closed fracture"
50430,DRG02704,S0291XB,"Unspecified fracture of skull, initial encounter for open fracture"
50433,DRG02704,S061X3A,"Traumatic cerebral edema with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter"
50434,DRG02704,S061X4A,"Traumatic cerebral edema with loss of consciousness of 6 hours to 24 hours, initial encounter"
50435,DRG02704,S061X5A,"Traumatic cerebral edema with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter"
50436,DRG02704,S061X6A,"Traumatic cerebral edema with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter"
50437,DRG02704,S061X7A,"Traumatic cerebral edema with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter"
50438,DRG02704,S061X8A,"Traumatic cerebral edema with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter"
50439,DRG02704,S061X9A,"Traumatic cerebral edema with loss of consciousness of unspecified duration, initial encounter"
50440,DRG02704,S062X3A,"Diffuse traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter"
50441,DRG02704,S062X4A,"Diffuse traumatic brain injury with loss of consciousness of 6 hours to 24 hours, initial encounter"
50442,DRG02704,S062X5A,"Diffuse traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious levels, initial encounter"
50443,DRG02704,S062X6A,"Diffuse traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter"
50444,DRG02704,S062X7A,"Diffuse traumatic brain injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter"
50445,DRG02704,S062X8A,"Diffuse traumatic brain injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter"
50446,DRG02704,S062X9A,"Diffuse traumatic brain injury with loss of consciousness of unspecified duration, initial encounter"
50447,DRG02704,S06303A,"Unspecified focal traumatic brain injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter"
