,DRG,CM-PCS,en
2479,DRG05506,008Q0ZZ,"Division of Vagus Nerve, Open Approach"
2480,DRG05506,008Q3ZZ,"Division of Vagus Nerve, Percutaneous Approach"
2481,DRG05506,008Q4ZZ,"Division of Vagus Nerve, Percutaneous Endoscopic Approach"
2482,DRG05506,01BK0ZZ,"Excision of Head and Neck Sympathetic Nerve, Open Approach"
2483,DRG05506,01BK3ZZ,"Excision of Head and Neck Sympathetic Nerve, Percutaneous Approach"
2484,DRG05506,01BK4ZZ,"Excision of Head and Neck Sympathetic Nerve, Percutaneous Endoscopic Approach"
2485,DRG05506,091D070,"Bypass Right Inner Ear to Endolymphatic with Autologous Tissue Substitute, Open Approach"
2486,DRG05506,091D0J0,"Bypass Right Inner Ear to Endolymphatic with Synthetic Substitute, Open Approach"
2487,DRG05506,091D0K0,"Bypass Right Inner Ear to Endolymphatic with Nonautologous Tissue Substitute, Open Approach"
2488,DRG05506,091D0Z0,"Bypass Right Inner Ear to Endolymphatic, Open Approach"
2489,DRG05506,091E070,"Bypass Left Inner Ear to Endolymphatic with Autologous Tissue Substitute, Open Approach"
2490,DRG05506,091E0J0,"Bypass Left Inner Ear to Endolymphatic with Synthetic Substitute, Open Approach"
2491,DRG05506,091E0K0,"Bypass Left Inner Ear to Endolymphatic with Nonautologous Tissue Substitute, Open Approach"
2492,DRG05506,091E0Z0,"Bypass Left Inner Ear to Endolymphatic, Open Approach"
2493,DRG05506,09550ZZ,"Destruction of Right Middle Ear, Open Approach"
2494,DRG05506,09560ZZ,"Destruction of Left Middle Ear, Open Approach"
2495,DRG05506,09570ZZ,"Destruction of Right Tympanic Membrane, Open Approach"
2496,DRG05506,09573ZZ,"Destruction of Right Tympanic Membrane, Percutaneous Approach"
2497,DRG05506,09574ZZ,"Destruction of Right Tympanic Membrane, Percutaneous Endoscopic Approach"
2498,DRG05506,09577ZZ,"Destruction of Right Tympanic Membrane, Via Natural or Artificial Opening"
2499,DRG05506,09578ZZ,"Destruction of Right Tympanic Membrane, Via Natural or Artificial Opening Endoscopic"
2500,DRG05506,09580ZZ,"Destruction of Left Tympanic Membrane, Open Approach"
2501,DRG05506,09583ZZ,"Destruction of Left Tympanic Membrane, Percutaneous Approach"
2502,DRG05506,09584ZZ,"Destruction of Left Tympanic Membrane, Percutaneous Endoscopic Approach"
2503,DRG05506,09587ZZ,"Destruction of Left Tympanic Membrane, Via Natural or Artificial Opening"
2504,DRG05506,09588ZZ,"Destruction of Left Tympanic Membrane, Via Natural or Artificial Opening Endoscopic"
2505,DRG05506,09590ZZ,"Destruction of Right Auditory Ossicle, Open Approach"
2506,DRG05506,095A0ZZ,"Destruction of Left Auditory Ossicle, Open Approach"
2507,DRG05506,095D0ZZ,"Destruction of Right Inner Ear, Open Approach"
2508,DRG05506,095E0ZZ,"Destruction of Left Inner Ear, Open Approach"
2509,DRG05506,095L0ZZ,"Destruction of Nasal Turbinate, Open Approach"
2510,DRG05506,095L3ZZ,"Destruction of Nasal Turbinate, Percutaneous Approach"
2511,DRG05506,095L4ZZ,"Destruction of Nasal Turbinate, Percutaneous Endoscopic Approach"
2512,DRG05506,095L7ZZ,"Destruction of Nasal Turbinate, Via Natural or Artificial Opening"
2513,DRG05506,095L8ZZ,"Destruction of Nasal Turbinate, Via Natural or Artificial Opening Endoscopic"
2514,DRG05506,098L0ZZ,"Division of Nasal Turbinate, Open Approach"
2515,DRG05506,098L3ZZ,"Division of Nasal Turbinate, Percutaneous Approach"
2516,DRG05506,098L4ZZ,"Division of Nasal Turbinate, Percutaneous Endoscopic Approach"
2517,DRG05506,098L7ZZ,"Division of Nasal Turbinate, Via Natural or Artificial Opening"
2518,DRG05506,098L8ZZ,"Division of Nasal Turbinate, Via Natural or Artificial Opening Endoscopic"
2519,DRG05506,09950ZX,"Drainage of Right Middle Ear, Open Approach, Diagnostic"
2520,DRG05506,09960ZX,"Drainage of Left Middle Ear, Open Approach, Diagnostic"
2521,DRG05506,09970ZX,"Drainage of Right Tympanic Membrane, Open Approach, Diagnostic"
2522,DRG05506,09973ZX,"Drainage of Right Tympanic Membrane, Percutaneous Approach, Diagnostic"
2523,DRG05506,09974ZX,"Drainage of Right Tympanic Membrane, Percutaneous Endoscopic Approach, Diagnostic"
2524,DRG05506,09977ZX,"Drainage of Right Tympanic Membrane, Via Natural or Artificial Opening, Diagnostic"
2525,DRG05506,09978ZX,"Drainage of Right Tympanic Membrane, Via Natural or Artificial Opening Endoscopic, Diagnostic"
2526,DRG05506,09980ZX,"Drainage of Left Tympanic Membrane, Open Approach, Diagnostic"
2527,DRG05506,09983ZX,"Drainage of Left Tympanic Membrane, Percutaneous Approach, Diagnostic"
2528,DRG05506,09984ZX,"Drainage of Left Tympanic Membrane, Percutaneous Endoscopic Approach, Diagnostic"
2529,DRG05506,09987ZX,"Drainage of Left Tympanic Membrane, Via Natural or Artificial Opening, Diagnostic"
2530,DRG05506,09988ZX,"Drainage of Left Tympanic Membrane, Via Natural or Artificial Opening Endoscopic, Diagnostic"
2531,DRG05506,099900Z,"Drainage of Right Auditory Ossicle with Drainage Device, Open Approach"
2532,DRG05506,09990ZX,"Drainage of Right Auditory Ossicle, Open Approach, Diagnostic"
2533,DRG05506,09990ZZ,"Drainage of Right Auditory Ossicle, Open Approach"
2534,DRG05506,099A00Z,"Drainage of Left Auditory Ossicle with Drainage Device, Open Approach"
2535,DRG05506,099A0ZX,"Drainage of Left Auditory Ossicle, Open Approach, Diagnostic"
2536,DRG05506,099A0ZZ,"Drainage of Left Auditory Ossicle, Open Approach"
2537,DRG05506,099B0ZX,"Drainage of Right Mastoid Sinus, Open Approach, Diagnostic"
2538,DRG05506,099B3ZX,"Drainage of Right Mastoid Sinus, Percutaneous Approach, Diagnostic"
2539,DRG05506,099B4ZX,"Drainage of Right Mastoid Sinus, Percutaneous Endoscopic Approach, Diagnostic"
2540,DRG05506,099C0ZX,"Drainage of Left Mastoid Sinus, Open Approach, Diagnostic"
2541,DRG05506,099C3ZX,"Drainage of Left Mastoid Sinus, Percutaneous Approach, Diagnostic"
2542,DRG05506,099C4ZX,"Drainage of Left Mastoid Sinus, Percutaneous Endoscopic Approach, Diagnostic"
2543,DRG05506,099D00Z,"Drainage of Right Inner Ear with Drainage Device, Open Approach"
2544,DRG05506,099D0ZX,"Drainage of Right Inner Ear, Open Approach, Diagnostic"
2545,DRG05506,099D0ZZ,"Drainage of Right Inner Ear, Open Approach"
2546,DRG05506,099E00Z,"Drainage of Left Inner Ear with Drainage Device, Open Approach"
2547,DRG05506,099E0ZX,"Drainage of Left Inner Ear, Open Approach, Diagnostic"
2548,DRG05506,099E0ZZ,"Drainage of Left Inner Ear, Open Approach"
2549,DRG05506,099F0ZX,"Drainage of Right Eustachian Tube, Open Approach, Diagnostic"
2550,DRG05506,099F3ZX,"Drainage of Right Eustachian Tube, Percutaneous Approach, Diagnostic"
2551,DRG05506,099F4ZX,"Drainage of Right Eustachian Tube, Percutaneous Endoscopic Approach, Diagnostic"
2552,DRG05506,099F7ZX,"Drainage of Right Eustachian Tube, Via Natural or Artificial Opening, Diagnostic"
2553,DRG05506,099F8ZX,"Drainage of Right Eustachian Tube, Via Natural or Artificial Opening Endoscopic, Diagnostic"
2554,DRG05506,099G0ZX,"Drainage of Left Eustachian Tube, Open Approach, Diagnostic"
2555,DRG05506,099G3ZX,"Drainage of Left Eustachian Tube, Percutaneous Approach, Diagnostic"
2556,DRG05506,099G4ZX,"Drainage of Left Eustachian Tube, Percutaneous Endoscopic Approach, Diagnostic"
2557,DRG05506,099G7ZX,"Drainage of Left Eustachian Tube, Via Natural or Artificial Opening, Diagnostic"
2558,DRG05506,099G8ZX,"Drainage of Left Eustachian Tube, Via Natural or Artificial Opening Endoscopic, Diagnostic"
2559,DRG05506,09B50ZX,"Excision of Right Middle Ear, Open Approach, Diagnostic"
2560,DRG05506,09B50ZZ,"Excision of Right Middle Ear, Open Approach"
2561,DRG05506,09B60ZX,"Excision of Left Middle Ear, Open Approach, Diagnostic"
2562,DRG05506,09B60ZZ,"Excision of Left Middle Ear, Open Approach"
2563,DRG05506,09B70ZX,"Excision of Right Tympanic Membrane, Open Approach, Diagnostic"
2564,DRG05506,09B70ZZ,"Excision of Right Tympanic Membrane, Open Approach"
