DRG,CM-PCS,en
DRG05501,Q311,Congenital subglottic stenosis
DRG05501,Q312,Laryngeal hypoplasia
DRG05501,Q313,Laryngocele
DRG05501,Q315,Congenital laryngomalacia
DRG05501,Q318,Other congenital malformations of larynx
DRG05501,Q319,"Congenital malformation of larynx, unspecified"
DRG05501,Q320,Congenital tracheomalacia
DRG05501,Q321,Other congenital malformations of trachea
DRG05501,Q322,Congenital bronchomalacia
DRG05501,Q323,Congenital stenosis of bronchus
DRG05501,Q324,Other congenital malformations of bronchus
DRG05501,008Q0ZZ,"Division of Vagus Nerve, Open Approach"
DRG05501,008Q3ZZ,"Division of Vagus Nerve, Percutaneous Approach"
DRG05501,008Q4ZZ,"Division of Vagus Nerve, Percutaneous Endoscopic Approach"
DRG05501,0B510ZZ,"Destruction of Trachea, Open Approach"
DRG05501,0B513ZZ,"Destruction of Trachea, Percutaneous Approach"
DRG05501,0B514ZZ,"Destruction of Trachea, Percutaneous Endoscopic Approach"
DRG05501,0B517ZZ,"Destruction of Trachea, Via Natural or Artificial Opening"
DRG05501,0B518ZZ,"Destruction of Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0B520ZZ,"Destruction of Carina, Open Approach"
DRG05501,0B523ZZ,"Destruction of Carina, Percutaneous Approach"
DRG05501,0B524ZZ,"Destruction of Carina, Percutaneous Endoscopic Approach"
DRG05501,0B527ZZ,"Destruction of Carina, Via Natural or Artificial Opening"
DRG05501,0B528ZZ,"Destruction of Carina, Via Natural or Artificial Opening Endoscopic"
DRG05501,0B9100Z,"Drainage of Trachea with Drainage Device, Open Approach"
DRG05501,0B910ZX,"Drainage of Trachea, Open Approach, Diagnostic"
DRG05501,0B910ZZ,"Drainage of Trachea, Open Approach"
DRG05501,0B9130Z,"Drainage of Trachea with Drainage Device, Percutaneous Approach"
DRG05501,0B913ZZ,"Drainage of Trachea, Percutaneous Approach"
DRG05501,0B9140Z,"Drainage of Trachea with Drainage Device, Percutaneous Endoscopic Approach"
DRG05501,0B914ZZ,"Drainage of Trachea, Percutaneous Endoscopic Approach"
DRG05501,0B9170Z,"Drainage of Trachea with Drainage Device, Via Natural or Artificial Opening"
DRG05501,0B917ZZ,"Drainage of Trachea, Via Natural or Artificial Opening"
DRG05501,0B9180Z,"Drainage of Trachea with Drainage Device, Via Natural or Artificial Opening Endoscopic"
DRG05501,0B918ZZ,"Drainage of Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0B9200Z,"Drainage of Carina with Drainage Device, Open Approach"
DRG05501,0B920ZX,"Drainage of Carina, Open Approach, Diagnostic"
DRG05501,0B920ZZ,"Drainage of Carina, Open Approach"
DRG05501,0B9230Z,"Drainage of Carina with Drainage Device, Percutaneous Approach"
DRG05501,0B923ZZ,"Drainage of Carina, Percutaneous Approach"
DRG05501,0B9240Z,"Drainage of Carina with Drainage Device, Percutaneous Endoscopic Approach"
DRG05501,0B924ZZ,"Drainage of Carina, Percutaneous Endoscopic Approach"
DRG05501,0B9270Z,"Drainage of Carina with Drainage Device, Via Natural or Artificial Opening"
DRG05501,0B927ZZ,"Drainage of Carina, Via Natural or Artificial Opening"
DRG05501,0B9280Z,"Drainage of Carina with Drainage Device, Via Natural or Artificial Opening Endoscopic"
DRG05501,0B928ZZ,"Drainage of Carina, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BB10ZX,"Excision of Trachea, Open Approach, Diagnostic"
DRG05501,0BB10ZZ,"Excision of Trachea, Open Approach"
DRG05501,0BB13ZZ,"Excision of Trachea, Percutaneous Approach"
DRG05501,0BB14ZZ,"Excision of Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BB17ZZ,"Excision of Trachea, Via Natural or Artificial Opening"
DRG05501,0BB18ZZ,"Excision of Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BB20ZX,"Excision of Carina, Open Approach, Diagnostic"
DRG05501,0BB20ZZ,"Excision of Carina, Open Approach"
DRG05501,0BB23ZZ,"Excision of Carina, Percutaneous Approach"
DRG05501,0BB24ZZ,"Excision of Carina, Percutaneous Endoscopic Approach"
DRG05501,0BB27ZZ,"Excision of Carina, Via Natural or Artificial Opening"
DRG05501,0BB28ZZ,"Excision of Carina, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BC10ZZ,"Extirpation of Matter from Trachea, Open Approach"
DRG05501,0BC13ZZ,"Extirpation of Matter from Trachea, Percutaneous Approach"
DRG05501,0BC14ZZ,"Extirpation of Matter from Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BC20ZZ,"Extirpation of Matter from Carina, Open Approach"
DRG05501,0BC23ZZ,"Extirpation of Matter from Carina, Percutaneous Approach"
DRG05501,0BC24ZZ,"Extirpation of Matter from Carina, Percutaneous Endoscopic Approach"
DRG05501,0BH102Z,"Insertion of Monitoring Device into Trachea, Open Approach"
DRG05501,0BH10DZ,"Insertion of Intraluminal Device into Trachea, Open Approach"
DRG05501,0BH13DZ,"Insertion of Intraluminal Device into Trachea, Percutaneous Approach"
DRG05501,0BH14DZ,"Insertion of Intraluminal Device into Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BH172Z,"Insertion of Monitoring Device into Trachea, Via Natural or Artificial Opening"
DRG05501,0BH17DZ,"Insertion of Intraluminal Device into Trachea, Via Natural or Artificial Opening"
DRG05501,0BH182Z,"Insertion of Monitoring Device into Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BH18DZ,"Insertion of Intraluminal Device into Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP003Z,"Removal of Infusion Device from Tracheobronchial Tree, Open Approach"
DRG05501,0BP007Z,"Removal of Autologous Tissue Substitute from Tracheobronchial Tree, Open Approach"
DRG05501,0BP033Z,"Removal of Infusion Device from Tracheobronchial Tree, Percutaneous Approach"
DRG05501,0BP037Z,"Removal of Autologous Tissue Substitute from Tracheobronchial Tree, Percutaneous Approach"
DRG05501,0BP043Z,"Removal of Infusion Device from Tracheobronchial Tree, Percutaneous Endoscopic Approach"
DRG05501,0BP047Z,"Removal of Autologous Tissue Substitute from Tracheobronchial Tree, Percutaneous Endoscopic Approach"
DRG05501,0BP073Z,"Removal of Infusion Device from Tracheobronchial Tree, Via Natural or Artificial Opening"
DRG05501,0BP077Z,"Removal of Autologous Tissue Substitute from Tracheobronchial Tree, Via Natural or Artificial Opening"
DRG05501,0BP07CZ,"Removal of Extraluminal Device from Tracheobronchial Tree, Via Natural or Artificial Opening"
DRG05501,0BP07JZ,"Removal of Synthetic Substitute from Tracheobronchial Tree, Via Natural or Artificial Opening"
DRG05501,0BP07KZ,"Removal of Nonautologous Tissue Substitute from Tracheobronchial Tree, Via Natural or Artificial Opening"
DRG05501,0BP083Z,"Removal of Infusion Device from Tracheobronchial Tree, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP087Z,"Removal of Autologous Tissue Substitute from Tracheobronchial Tree, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP08CZ,"Removal of Extraluminal Device from Tracheobronchial Tree, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP08JZ,"Removal of Synthetic Substitute from Tracheobronchial Tree, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP08KZ,"Removal of Nonautologous Tissue Substitute from Tracheobronchial Tree, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP100Z,"Removal of Drainage Device from Trachea, Open Approach"
DRG05501,0BP102Z,"Removal of Monitoring Device from Trachea, Open Approach"
DRG05501,0BP107Z,"Removal of Autologous Tissue Substitute from Trachea, Open Approach"
DRG05501,0BP10CZ,"Removal of Extraluminal Device from Trachea, Open Approach"
DRG05501,0BP10DZ,"Removal of Intraluminal Device from Trachea, Open Approach"
DRG05501,0BP10FZ,"Removal of Tracheostomy Device from Trachea, Open Approach"
DRG05501,0BP10JZ,"Removal of Synthetic Substitute from Trachea, Open Approach"
DRG05501,0BP10KZ,"Removal of Nonautologous Tissue Substitute from Trachea, Open Approach"
DRG05501,0BP130Z,"Removal of Drainage Device from Trachea, Percutaneous Approach"
DRG05501,0BP132Z,"Removal of Monitoring Device from Trachea, Percutaneous Approach"
DRG05501,0BP137Z,"Removal of Autologous Tissue Substitute from Trachea, Percutaneous Approach"
DRG05501,0BP13CZ,"Removal of Extraluminal Device from Trachea, Percutaneous Approach"
DRG05501,0BP13DZ,"Removal of Intraluminal Device from Trachea, Percutaneous Approach"
DRG05501,0BP13FZ,"Removal of Tracheostomy Device from Trachea, Percutaneous Approach"
DRG05501,0BP13JZ,"Removal of Synthetic Substitute from Trachea, Percutaneous Approach"
DRG05501,0BP13KZ,"Removal of Nonautologous Tissue Substitute from Trachea, Percutaneous Approach"
DRG05501,0BP140Z,"Removal of Drainage Device from Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BP142Z,"Removal of Monitoring Device from Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BP147Z,"Removal of Autologous Tissue Substitute from Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BP14CZ,"Removal of Extraluminal Device from Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BP14DZ,"Removal of Intraluminal Device from Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BP14FZ,"Removal of Tracheostomy Device from Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BP14JZ,"Removal of Synthetic Substitute from Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BP14KZ,"Removal of Nonautologous Tissue Substitute from Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BP170Z,"Removal of Drainage Device from Trachea, Via Natural or Artificial Opening"
DRG05501,0BP172Z,"Removal of Monitoring Device from Trachea, Via Natural or Artificial Opening"
DRG05501,0BP177Z,"Removal of Autologous Tissue Substitute from Trachea, Via Natural or Artificial Opening"
DRG05501,0BP17CZ,"Removal of Extraluminal Device from Trachea, Via Natural or Artificial Opening"
DRG05501,0BP17DZ,"Removal of Intraluminal Device from Trachea, Via Natural or Artificial Opening"
DRG05501,0BP17FZ,"Removal of Tracheostomy Device from Trachea, Via Natural or Artificial Opening"
DRG05501,0BP17JZ,"Removal of Synthetic Substitute from Trachea, Via Natural or Artificial Opening"
DRG05501,0BP17KZ,"Removal of Nonautologous Tissue Substitute from Trachea, Via Natural or Artificial Opening"
DRG05501,0BP180Z,"Removal of Drainage Device from Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP182Z,"Removal of Monitoring Device from Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP187Z,"Removal of Autologous Tissue Substitute from Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP18CZ,"Removal of Extraluminal Device from Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP18DZ,"Removal of Intraluminal Device from Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP18FZ,"Removal of Tracheostomy Device from Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP18JZ,"Removal of Synthetic Substitute from Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BP18KZ,"Removal of Nonautologous Tissue Substitute from Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW003Z,"Revision of Infusion Device in Tracheobronchial Tree, Open Approach"
DRG05501,0BW007Z,"Revision of Autologous Tissue Substitute in Tracheobronchial Tree, Open Approach"
DRG05501,0BW033Z,"Revision of Infusion Device in Tracheobronchial Tree, Percutaneous Approach"
DRG05501,0BW037Z,"Revision of Autologous Tissue Substitute in Tracheobronchial Tree, Percutaneous Approach"
DRG05501,0BW043Z,"Revision of Infusion Device in Tracheobronchial Tree, Percutaneous Endoscopic Approach"
DRG05501,0BW047Z,"Revision of Autologous Tissue Substitute in Tracheobronchial Tree, Percutaneous Endoscopic Approach"
DRG05501,0BW073Z,"Revision of Infusion Device in Tracheobronchial Tree, Via Natural or Artificial Opening"
DRG05501,0BW077Z,"Revision of Autologous Tissue Substitute in Tracheobronchial Tree, Via Natural or Artificial Opening"
DRG05501,0BW07CZ,"Revision of Extraluminal Device in Tracheobronchial Tree, Via Natural or Artificial Opening"
DRG05501,0BW07JZ,"Revision of Synthetic Substitute in Tracheobronchial Tree, Via Natural or Artificial Opening"
DRG05501,0BW07KZ,"Revision of Nonautologous Tissue Substitute in Tracheobronchial Tree, Via Natural or Artificial Opening"
DRG05501,0BW083Z,"Revision of Infusion Device in Tracheobronchial Tree, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW087Z,"Revision of Autologous Tissue Substitute in Tracheobronchial Tree, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW08CZ,"Revision of Extraluminal Device in Tracheobronchial Tree, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW08JZ,"Revision of Synthetic Substitute in Tracheobronchial Tree, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW08KZ,"Revision of Nonautologous Tissue Substitute in Tracheobronchial Tree, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW100Z,"Revision of Drainage Device in Trachea, Open Approach"
DRG05501,0BW102Z,"Revision of Monitoring Device in Trachea, Open Approach"
DRG05501,0BW107Z,"Revision of Autologous Tissue Substitute in Trachea, Open Approach"
DRG05501,0BW10CZ,"Revision of Extraluminal Device in Trachea, Open Approach"
DRG05501,0BW10DZ,"Revision of Intraluminal Device in Trachea, Open Approach"
DRG05501,0BW10JZ,"Revision of Synthetic Substitute in Trachea, Open Approach"
DRG05501,0BW10KZ,"Revision of Nonautologous Tissue Substitute in Trachea, Open Approach"
DRG05501,0BW130Z,"Revision of Drainage Device in Trachea, Percutaneous Approach"
DRG05501,0BW132Z,"Revision of Monitoring Device in Trachea, Percutaneous Approach"
DRG05501,0BW137Z,"Revision of Autologous Tissue Substitute in Trachea, Percutaneous Approach"
DRG05501,0BW13CZ,"Revision of Extraluminal Device in Trachea, Percutaneous Approach"
DRG05501,0BW13DZ,"Revision of Intraluminal Device in Trachea, Percutaneous Approach"
DRG05501,0BW13JZ,"Revision of Synthetic Substitute in Trachea, Percutaneous Approach"
DRG05501,0BW13KZ,"Revision of Nonautologous Tissue Substitute in Trachea, Percutaneous Approach"
DRG05501,0BW140Z,"Revision of Drainage Device in Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BW142Z,"Revision of Monitoring Device in Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BW147Z,"Revision of Autologous Tissue Substitute in Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BW14CZ,"Revision of Extraluminal Device in Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BW14DZ,"Revision of Intraluminal Device in Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BW14JZ,"Revision of Synthetic Substitute in Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BW14KZ,"Revision of Nonautologous Tissue Substitute in Trachea, Percutaneous Endoscopic Approach"
DRG05501,0BW170Z,"Revision of Drainage Device in Trachea, Via Natural or Artificial Opening"
DRG05501,0BW172Z,"Revision of Monitoring Device in Trachea, Via Natural or Artificial Opening"
DRG05501,0BW177Z,"Revision of Autologous Tissue Substitute in Trachea, Via Natural or Artificial Opening"
DRG05501,0BW17CZ,"Revision of Extraluminal Device in Trachea, Via Natural or Artificial Opening"
DRG05501,0BW17DZ,"Revision of Intraluminal Device in Trachea, Via Natural or Artificial Opening"
DRG05501,0BW17FZ,"Revision of Tracheostomy Device in Trachea, Via Natural or Artificial Opening"
DRG05501,0BW17JZ,"Revision of Synthetic Substitute in Trachea, Via Natural or Artificial Opening"
DRG05501,0BW17KZ,"Revision of Nonautologous Tissue Substitute in Trachea, Via Natural or Artificial Opening"
DRG05501,0BW180Z,"Revision of Drainage Device in Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW182Z,"Revision of Monitoring Device in Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW187Z,"Revision of Autologous Tissue Substitute in Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW18CZ,"Revision of Extraluminal Device in Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW18DZ,"Revision of Intraluminal Device in Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW18FZ,"Revision of Tracheostomy Device in Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW18JZ,"Revision of Synthetic Substitute in Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0BW18KZ,"Revision of Nonautologous Tissue Substitute in Trachea, Via Natural or Artificial Opening Endoscopic"
DRG05501,0C5S0ZZ,"Destruction of Larynx, Open Approach"
DRG05501,0C5S3ZZ,"Destruction of Larynx, Percutaneous Approach"
DRG05501,0C5S4ZZ,"Destruction of Larynx, Percutaneous Endoscopic Approach"
DRG05501,0C5S7ZZ,"Destruction of Larynx, Via Natural or Artificial Opening"
DRG05501,0C5S8ZZ,"Destruction of Larynx, Via Natural or Artificial Opening Endoscopic"
DRG05501,0C5T0ZZ,"Destruction of Right Vocal Cord, Open Approach"
DRG05501,0C5T3ZZ,"Destruction of Right Vocal Cord, Percutaneous Approach"
DRG05501,0C5T4ZZ,"Destruction of Right Vocal Cord, Percutaneous Endoscopic Approach"
DRG05501,0C5T7ZZ,"Destruction of Right Vocal Cord, Via Natural or Artificial Opening"
DRG05501,0C5T8ZZ,"Destruction of Right Vocal Cord, Via Natural or Artificial Opening Endoscopic"
