DRG,CM-PCS,en
DRG28302,A630,Anogenital (venereal) warts
DRG28302,A660,Initial lesions of yaws
DRG28302,A661,Multiple papillomata and wet crab yaws
DRG28302,A662,Other early skin lesions of yaws
DRG28302,A663,Hyperkeratosis of yaws
DRG28302,A664,Gummata and ulcers of yaws
DRG28302,A670,Primary lesions of pinta
DRG28302,A671,Intermediate lesions of pinta
DRG28302,A673,Mixed lesions of pinta
DRG28302,B000,Eczema herpeticum
DRG28302,B009,"Herpesviral infection, unspecified"
DRG28302,B070,Plantar wart
DRG28302,B078,Other viral warts
DRG28302,B079,"Viral wart, unspecified"
DRG28302,B0802,Orf virus disease
DRG28302,B0803,Pseudocowpox [milker's node]
DRG28302,B081,Molluscum contagiosum
DRG28302,B1081,Human herpesvirus 6 infection
DRG28302,B1082,Human herpesvirus 7 infection
DRG28302,B1089,Other human herpesvirus infection
DRG28302,B350,Tinea barbae and tinea capitis
DRG28302,B351,Tinea unguium
DRG28302,B352,Tinea manuum
DRG28302,B353,Tinea pedis
DRG28302,B354,Tinea corporis
DRG28302,B355,Tinea imbricata
DRG28302,B356,Tinea cruris
DRG28302,B358,Other dermatophytoses
DRG28302,B359,"Dermatophytosis, unspecified"
DRG28302,B360,Pityriasis versicolor
DRG28302,B361,Tinea nigra
DRG28302,B362,White piedra
DRG28302,B363,Black piedra
DRG28302,B368,Other specified superficial mycoses
DRG28302,B369,"Superficial mycosis, unspecified"
DRG28302,B372,Candidiasis of skin and nail
DRG28302,B551,Cutaneous leishmaniasis
DRG28302,B552,Mucocutaneous leishmaniasis
DRG28302,B653,Cercarial dermatitis
DRG28302,B834,Internal hirudiniasis
DRG28302,B850,Pediculosis due to Pediculus humanus capitis
DRG28302,B851,Pediculosis due to Pediculus humanus corporis
DRG28302,B852,"Pediculosis, unspecified"
DRG28302,B853,Phthiriasis
DRG28302,B854,Mixed pediculosis and phthiriasis
DRG28302,B881,Tungiasis [sandflea infestation]
DRG28302,B882,Other arthropod infestations
DRG28302,B883,External hirudiniasis
DRG28302,B888,Other specified infestations
DRG28302,B889,"Infestation, unspecified"
DRG28302,I781,"Nevus, non-neoplastic"
DRG28302,I890,"Lymphedema, not elsewhere classified"
DRG28302,L081,Erythrasma
DRG28302,L0889,Other specified local infections of the skin and subcutaneous tissue
DRG28302,L110,Acquired keratosis follicularis
DRG28302,L111,Transient acantholytic dermatosis [Grover]
DRG28302,L118,Other specified acantholytic disorders
DRG28302,L119,"Acantholytic disorder, unspecified"
DRG28302,L122,Chronic bullous disease of childhood
DRG28302,L200,Besnier's prurigo
DRG28302,L2081,Atopic neurodermatitis
DRG28302,L2082,Flexural eczema
DRG28302,L2083,Infantile (acute) (chronic) eczema
DRG28302,L2084,Intrinsic (allergic) eczema
DRG28302,L2089,Other atopic dermatitis
DRG28302,L209,"Atopic dermatitis, unspecified"
DRG28302,L210,Seborrhea capitis
DRG28302,L211,Seborrheic infantile dermatitis
DRG28302,L218,Other seborrheic dermatitis
DRG28302,L219,"Seborrheic dermatitis, unspecified"
DRG28302,L22,Diaper dermatitis
DRG28302,L230,Allergic contact dermatitis due to metals
DRG28302,L231,Allergic contact dermatitis due to adhesives
DRG28302,L232,Allergic contact dermatitis due to cosmetics
DRG28302,L233,Allergic contact dermatitis due to drugs in contact with skin
DRG28302,L234,Allergic contact dermatitis due to dyes
DRG28302,L235,Allergic contact dermatitis due to other chemical products
DRG28302,L236,Allergic contact dermatitis due to food in contact with the skin
DRG28302,L237,"Allergic contact dermatitis due to plants, except food"
DRG28302,L2381,Allergic contact dermatitis due to animal (cat) (dog) dander
DRG28302,L2389,Allergic contact dermatitis due to other agents
DRG28302,L240,Irritant contact dermatitis due to detergents
DRG28302,L241,Irritant contact dermatitis due to oils and greases
DRG28302,L242,Irritant contact dermatitis due to solvents
DRG28302,L243,Irritant contact dermatitis due to cosmetics
DRG28302,L244,Irritant contact dermatitis due to drugs in contact with skin
DRG28302,L245,Irritant contact dermatitis due to other chemical products
DRG28302,L246,Irritant contact dermatitis due to food in contact with skin
DRG28302,L247,"Irritant contact dermatitis due to plants, except food"
DRG28302,L2481,Irritant contact dermatitis due to metals
DRG28302,L2489,Irritant contact dermatitis due to other agents
DRG28302,L250,Unspecified contact dermatitis due to cosmetics
DRG28302,L251,Unspecified contact dermatitis due to drugs in contact with skin
DRG28302,L252,Unspecified contact dermatitis due to dyes
DRG28302,L253,Unspecified contact dermatitis due to other chemical products
DRG28302,L254,Unspecified contact dermatitis due to food in contact with skin
DRG28302,L255,"Unspecified contact dermatitis due to plants, except food"
DRG28302,L258,Unspecified contact dermatitis due to other agents
DRG28302,L26,Exfoliative dermatitis
DRG28302,L270,Generalized skin eruption due to drugs and medicaments taken internally
DRG28302,L271,Localized skin eruption due to drugs and medicaments taken internally
DRG28302,L272,Dermatitis due to ingested food
DRG28302,L278,Dermatitis due to other substances taken internally
DRG28302,L279,Dermatitis due to unspecified substance taken internally
DRG28302,L280,Lichen simplex chronicus
DRG28302,L281,Prurigo nodularis
DRG28302,L282,Other prurigo
DRG28302,L290,Pruritus ani
DRG28302,L298,Other pruritus
DRG28302,L299,"Pruritus, unspecified"
DRG28302,L301,Dyshidrosis [pompholyx]
DRG28302,L303,Infective dermatitis
DRG28302,L304,Erythema intertrigo
DRG28302,L305,Pityriasis alba
DRG28302,L42,Pityriasis rosea
DRG28302,L430,Hypertrophic lichen planus
DRG28302,L431,Bullous lichen planus
DRG28302,L432,Lichenoid drug reaction
DRG28302,L433,Subacute (active) lichen planus
DRG28302,L438,Other lichen planus
DRG28302,L439,"Lichen planus, unspecified"
DRG28302,L441,Lichen nitidus
DRG28302,L442,Lichen striatus
DRG28302,L443,Lichen ruber moniliformis
DRG28302,L449,"Papulosquamous disorder, unspecified"
DRG28302,L538,Other specified erythematous conditions
DRG28302,L539,"Erythematous condition, unspecified"
DRG28302,L550,Sunburn of first degree
DRG28302,L551,Sunburn of second degree
DRG28302,L552,Sunburn of third degree
DRG28302,L559,"Sunburn, unspecified"
DRG28302,L560,Drug phototoxic response
DRG28302,L561,Drug photoallergic response
DRG28302,L562,Photocontact dermatitis [berloque dermatitis]
DRG28302,L563,Solar urticaria
DRG28302,L564,Polymorphous light eruption
DRG28302,L565,Disseminated superficial actinic porokeratosis (DSAP)
DRG28302,L568,Other specified acute skin changes due to ultraviolet radiation
DRG28302,L569,"Acute skin change due to ultraviolet radiation, unspecified"
DRG28302,L570,Actinic keratosis
DRG28302,L571,Actinic reticuloid
DRG28302,L572,Cutis rhomboidalis nuchae
DRG28302,L573,Poikiloderma of Civatte
DRG28302,L574,Cutis laxa senilis
DRG28302,L575,Actinic granuloma
DRG28302,L578,Other skin changes due to chronic exposure to nonionizing radiation
DRG28302,L579,"Skin changes due to chronic exposure to nonionizing radiation, unspecified"
DRG28302,L580,Acute radiodermatitis
DRG28302,L581,Chronic radiodermatitis
DRG28302,L589,"Radiodermatitis, unspecified"
DRG28302,L590,Erythema ab igne [dermatitis ab igne]
DRG28302,L598,Other specified disorders of the skin and subcutaneous tissue related to radiation
DRG28302,L599,"Disorder of the skin and subcutaneous tissue related to radiation, unspecified"
DRG28302,L600,Ingrowing nail
DRG28302,L601,Onycholysis
DRG28302,L602,Onychogryphosis
DRG28302,L603,Nail dystrophy
DRG28302,L604,Beau's lines
DRG28302,L605,Yellow nail syndrome
DRG28302,L608,Other nail disorders
DRG28302,L609,"Nail disorder, unspecified"
DRG28302,L630,Alopecia (capitis) totalis
DRG28302,L631,Alopecia universalis
DRG28302,L632,Ophiasis
DRG28302,L638,Other alopecia areata
DRG28302,L639,"Alopecia areata, unspecified"
DRG28302,L640,Drug-induced androgenic alopecia
DRG28302,L648,Other androgenic alopecia
DRG28302,L649,"Androgenic alopecia, unspecified"
DRG28302,L650,Telogen effluvium
DRG28302,L651,Anagen effluvium
DRG28302,L652,Alopecia mucinosa
DRG28302,L658,Other specified nonscarring hair loss
DRG28302,L659,"Nonscarring hair loss, unspecified"
DRG28302,L660,Pseudopelade
DRG28302,L661,Lichen planopilaris
DRG28302,L662,Folliculitis decalvans
DRG28302,L663,Perifolliculitis capitis abscedens
DRG28302,L664,Folliculitis ulerythematosa reticulata
DRG28302,L668,Other cicatricial alopecia
DRG28302,L669,"Cicatricial alopecia, unspecified"
DRG28302,L670,Trichorrhexis nodosa
DRG28302,L671,Variations in hair color
DRG28302,L678,Other hair color and hair shaft abnormalities
DRG28302,L679,"Hair color and hair shaft abnormality, unspecified"
DRG28302,L680,Hirsutism
DRG28302,L681,Acquired hypertrichosis lanuginosa
DRG28302,L682,Localized hypertrichosis
DRG28302,L683,Polytrichia
DRG28302,L688,Other hypertrichosis
DRG28302,L689,"Hypertrichosis, unspecified"
DRG28302,L700,Acne vulgaris
DRG28302,L701,Acne conglobata
DRG28302,L702,Acne varioliformis
DRG28302,L703,Acne tropica
DRG28302,L704,Infantile acne
DRG28302,L705,Acne excoriee des jeunes filles
DRG28302,L708,Other acne
DRG28302,L709,"Acne, unspecified"
DRG28302,L710,Perioral dermatitis
DRG28302,L711,Rhinophyma
DRG28302,L718,Other rosacea
DRG28302,L719,"Rosacea, unspecified"
DRG28302,L720,Epidermal cyst
DRG28302,L7211,Pilar cyst
DRG28302,L7212,Trichodermal cyst
DRG28302,L722,Steatocystoma multiplex
DRG28302,L723,Sebaceous cyst
DRG28302,L728,Other follicular cysts of the skin and subcutaneous tissue
DRG28302,L729,"Follicular cyst of the skin and subcutaneous tissue, unspecified"
DRG28302,L730,Acne keloid
DRG28302,L731,Pseudofolliculitis barbae
DRG28302,L732,Hidradenitis suppurativa
DRG28302,L738,Other specified follicular disorders
DRG28302,L739,"Follicular disorder, unspecified"
DRG28302,L740,Miliaria rubra
DRG28302,L741,Miliaria crystallina
DRG28302,L742,Miliaria profunda
DRG28302,L743,"Miliaria, unspecified"
DRG28302,L744,Anhidrosis
DRG28302,L74510,"Primary focal hyperhidrosis, axilla"
DRG28302,L74511,"Primary focal hyperhidrosis, face"
DRG28302,L74512,"Primary focal hyperhidrosis, palms"
DRG28302,L74513,"Primary focal hyperhidrosis, soles"
DRG28302,L74519,"Primary focal hyperhidrosis, unspecified"
DRG28302,L7452,Secondary focal hyperhidrosis
DRG28302,L748,Other eccrine sweat disorders
DRG28302,L749,"Eccrine sweat disorder, unspecified"
DRG28302,L750,Bromhidrosis
DRG28302,L751,Chromhidrosis
DRG28302,L752,Apocrine miliaria
DRG28302,L758,Other apocrine sweat disorders
DRG28302,L759,"Apocrine sweat disorder, unspecified"
DRG28302,L80,Vitiligo
DRG28302,L810,Postinflammatory hyperpigmentation
DRG28302,L811,Chloasma
DRG28302,L812,Freckles
