,DRG,CM-PCS,en
12561,DRG10405,02HA0QZ,"Insertion of Implantable Heart Assist System into Heart, Open Approach"
12562,DRG10405,02HA0RS,"Insertion of Biventricular External Heart Assist System into Heart, Open Approach"
12563,DRG10405,02HA0RZ,"Insertion of External Heart Assist System into Heart, Open Approach"
12564,DRG10405,02HA3QZ,"Insertion of Implantable Heart Assist System into Heart, Percutaneous Approach"
12565,DRG10405,02HA3RS,"Insertion of Biventricular External Heart Assist System into Heart, Percutaneous Approach"
12566,DRG10405,02HA3RZ,"Insertion of External Heart Assist System into Heart, Percutaneous Approach"
12567,DRG10405,02HA4QZ,"Insertion of Implantable Heart Assist System into Heart, Percutaneous Endoscopic Approach"
12568,DRG10405,02HA4RS,"Insertion of Biventricular External Heart Assist System into Heart, Percutaneous Endoscopic Approach"
12569,DRG10405,02HA4RZ,"Insertion of External Heart Assist System into Heart, Percutaneous Endoscopic Approach"
12570,DRG10405,02RK0JZ,"Replacement of Right Ventricle with Synthetic Substitute, Open Approach"
12571,DRG10405,02RL0JZ,"Replacement of Left Ventricle with Synthetic Substitute, Open Approach"
12572,DRG10405,02WA0JZ,"Revision of Synthetic Substitute in Heart, Open Approach"
12573,DRG10405,02WA0QZ,"Revision of Implantable Heart Assist System in Heart, Open Approach"
12574,DRG10405,02WA0RZ,"Revision of External Heart Assist System in Heart, Open Approach"
12575,DRG10405,02WA3QZ,"Revision of Implantable Heart Assist System in Heart, Percutaneous Approach"
12576,DRG10405,02WA3RZ,"Revision of External Heart Assist System in Heart, Percutaneous Approach"
12577,DRG10405,02WA4QZ,"Revision of Implantable Heart Assist System in Heart, Percutaneous Endoscopic Approach"
12578,DRG10405,02WA4RZ,"Revision of External Heart Assist System in Heart, Percutaneous Endoscopic Approach"
12579,DRG10405,5A02116,"Assistance with Cardiac Output using Other Pump, Intermittent"
12580,DRG10405,5A0211D,"Assistance with Cardiac Output using Impeller Pump, Intermittent"
12581,DRG10405,5A02216,"Assistance with Cardiac Output using Other Pump, Continuous"
12582,DRG10405,5A0221D,"Assistance with Cardiac Output using Impeller Pump, Continuous"
12585,DRG10405,4A020N6,"Measurement of Cardiac Sampling and Pressure, Right Heart, Open Approach"
12586,DRG10405,4A020N7,"Measurement of Cardiac Sampling and Pressure, Left Heart, Open Approach"
12587,DRG10405,4A020N8,"Measurement of Cardiac Sampling and Pressure, Bilateral, Open Approach"
12588,DRG10405,4A023FZ,"Measurement of Cardiac Rhythm, Percutaneous Approach"
12589,DRG10405,4A023N6,"Measurement of Cardiac Sampling and Pressure, Right Heart, Percutaneous Approach"
12590,DRG10405,4A023N7,"Measurement of Cardiac Sampling and Pressure, Left Heart, Percutaneous Approach"
12591,DRG10405,4A023N8,"Measurement of Cardiac Sampling and Pressure, Bilateral, Percutaneous Approach"
12592,DRG10405,4A02X4Z,"Measurement of Cardiac Electrical Activity, External Approach"
12593,DRG10405,4A02XFZ,"Measurement of Cardiac Rhythm, External Approach"
12594,DRG10405,B2000ZZ,Plain Radiography of Single Coronary Artery using High Osmolar Contrast
12595,DRG10405,B2001ZZ,Plain Radiography of Single Coronary Artery using Low Osmolar Contrast
12596,DRG10405,B200YZZ,Plain Radiography of Single Coronary Artery using Other Contrast
