DRG,CM-PCS,en
DRG04211,08543ZZ,"Destruction of Right Vitreous, Percutaneous Approach"
DRG04211,08553ZZ,"Destruction of Left Vitreous, Percutaneous Approach"
DRG04211,0898X0Z,"Drainage of Right Cornea with Drainage Device, External Approach"
DRG04211,0898XZZ,"Drainage of Right Cornea, External Approach"
DRG04211,0899X0Z,"Drainage of Left Cornea with Drainage Device, External Approach"
DRG04211,0899XZZ,"Drainage of Left Cornea, External Approach"
DRG04211,089A0ZX,"Drainage of Right Choroid, Open Approach, Diagnostic"
DRG04211,089A3ZX,"Drainage of Right Choroid, Percutaneous Approach, Diagnostic"
DRG04211,089B0ZX,"Drainage of Left Choroid, Open Approach, Diagnostic"
DRG04211,089B3ZX,"Drainage of Left Choroid, Percutaneous Approach, Diagnostic"
DRG04211,089E3ZX,"Drainage of Right Retina, Percutaneous Approach, Diagnostic"
DRG04211,089F3ZX,"Drainage of Left Retina, Percutaneous Approach, Diagnostic"
DRG04211,089G3ZX,"Drainage of Right Retinal Vessel, Percutaneous Approach, Diagnostic"
DRG04211,089H3ZX,"Drainage of Left Retinal Vessel, Percutaneous Approach, Diagnostic"
DRG04211,08B43ZX,"Excision of Right Vitreous, Percutaneous Approach, Diagnostic"
DRG04211,08B43ZZ,"Excision of Right Vitreous, Percutaneous Approach"
DRG04211,08B53ZX,"Excision of Left Vitreous, Percutaneous Approach, Diagnostic"
DRG04211,08B53ZZ,"Excision of Left Vitreous, Percutaneous Approach"
DRG04211,08BA0ZX,"Excision of Right Choroid, Open Approach, Diagnostic"
DRG04211,08BA3ZX,"Excision of Right Choroid, Percutaneous Approach, Diagnostic"
DRG04211,08BB0ZX,"Excision of Left Choroid, Open Approach, Diagnostic"
DRG04211,08BB3ZX,"Excision of Left Choroid, Percutaneous Approach, Diagnostic"
DRG04211,08BE3ZX,"Excision of Right Retina, Percutaneous Approach, Diagnostic"
DRG04211,08BF3ZX,"Excision of Left Retina, Percutaneous Approach, Diagnostic"
DRG04211,08C0XZZ,"Extirpation of Matter from Right Eye, External Approach"
DRG04211,08C1XZZ,"Extirpation of Matter from Left Eye, External Approach"
DRG04211,08C43ZZ,"Extirpation of Matter from Right Vitreous, Percutaneous Approach"
DRG04211,08C4XZZ,"Extirpation of Matter from Right Vitreous, External Approach"
DRG04211,08C53ZZ,"Extirpation of Matter from Left Vitreous, Percutaneous Approach"
DRG04211,08C5XZZ,"Extirpation of Matter from Left Vitreous, External Approach"
DRG04211,08C8XZZ,"Extirpation of Matter from Right Cornea, External Approach"
DRG04211,08C9XZZ,"Extirpation of Matter from Left Cornea, External Approach"
DRG04211,08CA0ZZ,"Extirpation of Matter from Right Choroid, Open Approach"
DRG04211,08CA3ZZ,"Extirpation of Matter from Right Choroid, Percutaneous Approach"
DRG04211,08CAXZZ,"Extirpation of Matter from Right Choroid, External Approach"
DRG04211,08CB0ZZ,"Extirpation of Matter from Left Choroid, Open Approach"
DRG04211,08CB3ZZ,"Extirpation of Matter from Left Choroid, Percutaneous Approach"
DRG04211,08CBXZZ,"Extirpation of Matter from Left Choroid, External Approach"
DRG04211,08CCXZZ,"Extirpation of Matter from Right Iris, External Approach"
DRG04211,08CDXZZ,"Extirpation of Matter from Left Iris, External Approach"
DRG04211,08CE3ZZ,"Extirpation of Matter from Right Retina, Percutaneous Approach"
DRG04211,08CEXZZ,"Extirpation of Matter from Right Retina, External Approach"
DRG04211,08CF3ZZ,"Extirpation of Matter from Left Retina, Percutaneous Approach"
DRG04211,08CFXZZ,"Extirpation of Matter from Left Retina, External Approach"
DRG04211,08CLXZZ,"Extirpation of Matter from Right Extraocular Muscle, External Approach"
DRG04211,08CMXZZ,"Extirpation of Matter from Left Extraocular Muscle, External Approach"
DRG04211,08CVXZZ,"Extirpation of Matter from Right Lacrimal Gland, External Approach"
DRG04211,08CWXZZ,"Extirpation of Matter from Left Lacrimal Gland, External Approach"
DRG04211,08F43ZZ,"Fragmentation in Right Vitreous, Percutaneous Approach"
DRG04211,08F53ZZ,"Fragmentation in Left Vitreous, Percutaneous Approach"
DRG04211,08H005Z,"Insertion of Epiretinal Visual Prosthesis into Right Eye, Open Approach"
DRG04211,08H105Z,"Insertion of Epiretinal Visual Prosthesis into Left Eye, Open Approach"
DRG04211,08N8XZZ,"Release Right Cornea, External Approach"
DRG04211,08N9XZZ,"Release Left Cornea, External Approach"
DRG04211,08P0XJZ,"Removal of Synthetic Substitute from Right Eye, External Approach"
DRG04211,08P1XJZ,"Removal of Synthetic Substitute from Left Eye, External Approach"
DRG04211,08Q43ZZ,"Repair Right Vitreous, Percutaneous Approach"
DRG04211,08Q53ZZ,"Repair Left Vitreous, Percutaneous Approach"
DRG04211,08Q8XZZ,"Repair Right Cornea, External Approach"
DRG04211,08Q9XZZ,"Repair Left Cornea, External Approach"
DRG04211,08R837Z,"Replacement of Right Cornea with Autologous Tissue Substitute, Percutaneous Approach"
DRG04211,08R83JZ,"Replacement of Right Cornea with Synthetic Substitute, Percutaneous Approach"
DRG04211,08R83KZ,"Replacement of Right Cornea with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG04211,08R8XJZ,"Replacement of Right Cornea with Synthetic Substitute, External Approach"
DRG04211,08R8XKZ,"Replacement of Right Cornea with Nonautologous Tissue Substitute, External Approach"
DRG04211,08R937Z,"Replacement of Left Cornea with Autologous Tissue Substitute, Percutaneous Approach"
DRG04211,08R93JZ,"Replacement of Left Cornea with Synthetic Substitute, Percutaneous Approach"
DRG04211,08R93KZ,"Replacement of Left Cornea with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG04211,08R9XJZ,"Replacement of Left Cornea with Synthetic Substitute, External Approach"
DRG04211,08R9XKZ,"Replacement of Left Cornea with Nonautologous Tissue Substitute, External Approach"
DRG04211,08T43ZZ,"Resection of Right Vitreous, Percutaneous Approach"
DRG04211,08T53ZZ,"Resection of Left Vitreous, Percutaneous Approach"
DRG04211,08T8XZZ,"Resection of Right Cornea, External Approach"
DRG04211,08T9XZZ,"Resection of Left Cornea, External Approach"
DRG04211,08U807Z,"Supplement Right Cornea with Autologous Tissue Substitute, Open Approach"
DRG04211,08U80JZ,"Supplement Right Cornea with Synthetic Substitute, Open Approach"
DRG04211,08U80KZ,"Supplement Right Cornea with Nonautologous Tissue Substitute, Open Approach"
DRG04211,08U837Z,"Supplement Right Cornea with Autologous Tissue Substitute, Percutaneous Approach"
DRG04211,08U83JZ,"Supplement Right Cornea with Synthetic Substitute, Percutaneous Approach"
DRG04211,08U83KZ,"Supplement Right Cornea with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG04211,08U8X7Z,"Supplement Right Cornea with Autologous Tissue Substitute, External Approach"
DRG04211,08U8XJZ,"Supplement Right Cornea with Synthetic Substitute, External Approach"
DRG04211,08U8XKZ,"Supplement Right Cornea with Nonautologous Tissue Substitute, External Approach"
DRG04211,08U907Z,"Supplement Left Cornea with Autologous Tissue Substitute, Open Approach"
DRG04211,08U90JZ,"Supplement Left Cornea with Synthetic Substitute, Open Approach"
DRG04211,08U90KZ,"Supplement Left Cornea with Nonautologous Tissue Substitute, Open Approach"
DRG04211,08U937Z,"Supplement Left Cornea with Autologous Tissue Substitute, Percutaneous Approach"
DRG04211,08U93JZ,"Supplement Left Cornea with Synthetic Substitute, Percutaneous Approach"
DRG04211,08U93KZ,"Supplement Left Cornea with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG04211,08U9X7Z,"Supplement Left Cornea with Autologous Tissue Substitute, External Approach"
DRG04211,08U9XJZ,"Supplement Left Cornea with Synthetic Substitute, External Approach"
DRG04211,08U9XKZ,"Supplement Left Cornea with Nonautologous Tissue Substitute, External Approach"
DRG04211,0800004,Deep anterior lamellar keratoplasty
DRG04211,085J3ZZ,"Destruction of Right Lens, Percutaneous Approach"
DRG04211,085K3ZZ,"Destruction of Left Lens, Percutaneous Approach"
DRG04211,08BJ3ZZ,"Excision of Right Lens, Percutaneous Approach"
DRG04211,08BK3ZZ,"Excision of Left Lens, Percutaneous Approach"
DRG04211,08DJ3ZZ,"Extraction of Right Lens, Percutaneous Approach"
DRG04211,08DK3ZZ,"Extraction of Left Lens, Percutaneous Approach"
DRG04211,08PJ3JZ,"Removal of Synthetic Substitute from Right Lens, Percutaneous Approach"
DRG04211,08PK3JZ,"Removal of Synthetic Substitute from Left Lens, Percutaneous Approach"
DRG04211,08QJ3ZZ,"Repair Right Lens, Percutaneous Approach"
DRG04211,08QK3ZZ,"Repair Left Lens, Percutaneous Approach"
DRG04211,08RJ30Z,"Replacement of Right Lens with Intraocular Telescope, Percutaneous Approach"
DRG04211,08RJ3JZ,"Replacement of Right Lens with Synthetic Substitute, Percutaneous Approach"
DRG04211,08RK30Z,"Replacement of Left Lens with Intraocular Telescope, Percutaneous Approach"
DRG04211,08RK3JZ,"Replacement of Left Lens with Synthetic Substitute, Percutaneous Approach"
