,DRG,CM-PCS,en
50839,DRG02903,S020XXA,"Fracture of vault of skull, initial encounter for closed fracture"
50840,DRG02903,S020XXB,"Fracture of vault of skull, initial encounter for open fracture"
50841,DRG02903,S0210XA,"Unspecified fracture of base of skull, initial encounter for closed fracture"
50842,DRG02903,S0210XB,"Unspecified fracture of base of skull, initial encounter for open fracture"
50843,DRG02903,S02110A,"Type I occipital condyle fracture, initial encounter for closed fracture"
50844,DRG02903,S02110B,"Type I occipital condyle fracture, initial encounter for open fracture"
50845,DRG02903,S02111A,"Type II occipital condyle fracture, initial encounter for closed fracture"
50846,DRG02903,S02111B,"Type II occipital condyle fracture, initial encounter for open fracture"
50847,DRG02903,S02112A,"Type III occipital condyle fracture, initial encounter for closed fracture"
50848,DRG02903,S02112B,"Type III occipital condyle fracture, initial encounter for open fracture"
50849,DRG02903,S02113A,"Unspecified occipital condyle fracture, initial encounter for closed fracture"
50850,DRG02903,S02113B,"Unspecified occipital condyle fracture, initial encounter for open fracture"
50851,DRG02903,S02118A,"Other fracture of occiput, initial encounter for closed fracture"
50852,DRG02903,S02118B,"Other fracture of occiput, initial encounter for open fracture"
50853,DRG02903,S02119A,"Unspecified fracture of occiput, initial encounter for closed fracture"
50854,DRG02903,S02119B,"Unspecified fracture of occiput, initial encounter for open fracture"
50855,DRG02903,S0219XA,"Other fracture of base of skull, initial encounter for closed fracture"
50856,DRG02903,S0219XB,"Other fracture of base of skull, initial encounter for open fracture"
50857,DRG02903,S0291XA,"Unspecified fracture of skull, initial encounter for closed fracture"
50858,DRG02903,S0291XB,"Unspecified fracture of skull, initial encounter for open fracture"
50861,DRG02903,S060X0A,"Concussion without loss of consciousness, initial encounter"
50864,DRG02903,F000001,Physical Therapy
50865,DRG02903,F000002,Occupational Therapy
50866,DRG02903,F000003,Communication Therapy
