,DRG,CM-PCS,en
2146,DRG20002,0D9S00Z,"Drainage of Greater Omentum with Drainage Device, Open Approach"
2147,DRG20002,0D9S0ZX,"Drainage of Greater Omentum, Open Approach, Diagnostic"
2148,DRG20002,0D9S0ZZ,"Drainage of Greater Omentum, Open Approach"
2149,DRG20002,0D9S3ZX,"Drainage of Greater Omentum, Percutaneous Approach, Diagnostic"
2150,DRG20002,0D9S4ZX,"Drainage of Greater Omentum, Percutaneous Endoscopic Approach, Diagnostic"
2151,DRG20002,0D9T00Z,"Drainage of Lesser Omentum with Drainage Device, Open Approach"
2152,DRG20002,0D9T0ZX,"Drainage of Lesser Omentum, Open Approach, Diagnostic"
2153,DRG20002,0D9T0ZZ,"Drainage of Lesser Omentum, Open Approach"
2154,DRG20002,0D9T3ZX,"Drainage of Lesser Omentum, Percutaneous Approach, Diagnostic"
2155,DRG20002,0D9T4ZX,"Drainage of Lesser Omentum, Percutaneous Endoscopic Approach, Diagnostic"
2156,DRG20002,0D9V00Z,"Drainage of Mesentery with Drainage Device, Open Approach"
2157,DRG20002,0D9V0ZX,"Drainage of Mesentery, Open Approach, Diagnostic"
2158,DRG20002,0D9V0ZZ,"Drainage of Mesentery, Open Approach"
2159,DRG20002,0D9V3ZX,"Drainage of Mesentery, Percutaneous Approach, Diagnostic"
2160,DRG20002,0D9V4ZX,"Drainage of Mesentery, Percutaneous Endoscopic Approach, Diagnostic"
2161,DRG20002,0D9W00Z,"Drainage of Peritoneum with Drainage Device, Open Approach"
2162,DRG20002,0D9W0ZX,"Drainage of Peritoneum, Open Approach, Diagnostic"
2163,DRG20002,0D9W0ZZ,"Drainage of Peritoneum, Open Approach"
2164,DRG20002,0D9W3ZX,"Drainage of Peritoneum, Percutaneous Approach, Diagnostic"
2165,DRG20002,0D9W4ZX,"Drainage of Peritoneum, Percutaneous Endoscopic Approach, Diagnostic"
2166,DRG20002,0DBS0ZX,"Excision of Greater Omentum, Open Approach, Diagnostic"
2167,DRG20002,0DBT0ZX,"Excision of Lesser Omentum, Open Approach, Diagnostic"
2168,DRG20002,0DBV0ZX,"Excision of Mesentery, Open Approach, Diagnostic"
2169,DRG20002,0DBW0ZX,"Excision of Peritoneum, Open Approach, Diagnostic"
2170,DRG20002,0DJ00ZZ,"Inspection of Upper Intestinal Tract, Open Approach"
2171,DRG20002,0DJ60ZZ,"Inspection of Stomach, Open Approach"
2172,DRG20002,0DJ64ZZ,"Inspection of Stomach, Percutaneous Endoscopic Approach"
2173,DRG20002,0DJD0ZZ,"Inspection of Lower Intestinal Tract, Open Approach"
2174,DRG20002,0DJU0ZZ,"Inspection of Omentum, Open Approach"
2175,DRG20002,0DJU3ZZ,"Inspection of Omentum, Percutaneous Approach"
2176,DRG20002,0DJV0ZZ,"Inspection of Mesentery, Open Approach"
2177,DRG20002,0DJV3ZZ,"Inspection of Mesentery, Percutaneous Approach"
2178,DRG20002,0DJV4ZZ,"Inspection of Mesentery, Percutaneous Endoscopic Approach"
2179,DRG20002,0DJW0ZZ,"Inspection of Peritoneum, Open Approach"
2180,DRG20002,0DJW3ZZ,"Inspection of Peritoneum, Percutaneous Approach"
2181,DRG20002,0F900ZX,"Drainage of Liver, Open Approach, Diagnostic"
2182,DRG20002,0F910ZX,"Drainage of Right Lobe Liver, Open Approach, Diagnostic"
2183,DRG20002,0F920ZX,"Drainage of Left Lobe Liver, Open Approach, Diagnostic"
2184,DRG20002,0F940ZX,"Drainage of Gallbladder, Open Approach, Diagnostic"
2185,DRG20002,0F950ZX,"Drainage of Right Hepatic Duct, Open Approach, Diagnostic"
2186,DRG20002,0F960ZX,"Drainage of Left Hepatic Duct, Open Approach, Diagnostic"
2187,DRG20002,0F980ZX,"Drainage of Cystic Duct, Open Approach, Diagnostic"
2188,DRG20002,0F990ZX,"Drainage of Common Bile Duct, Open Approach, Diagnostic"
2189,DRG20002,0F9C0ZX,"Drainage of Ampulla of Vater, Open Approach, Diagnostic"
2190,DRG20002,0F9D0ZX,"Drainage of Pancreatic Duct, Open Approach, Diagnostic"
2191,DRG20002,0F9F0ZX,"Drainage of Accessory Pancreatic Duct, Open Approach, Diagnostic"
2192,DRG20002,0F9G0ZX,"Drainage of Pancreas, Open Approach, Diagnostic"
2193,DRG20002,0FB00ZX,"Excision of Liver, Open Approach, Diagnostic"
2194,DRG20002,0FB03ZX,"Excision of Liver, Percutaneous Approach, Diagnostic"
2195,DRG20002,0FB04ZX,"Excision of Liver, Percutaneous Endoscopic Approach, Diagnostic"
2196,DRG20002,0FB10ZX,"Excision of Right Lobe Liver, Open Approach, Diagnostic"
2197,DRG20002,0FB13ZX,"Excision of Right Lobe Liver, Percutaneous Approach, Diagnostic"
2198,DRG20002,0FB14ZX,"Excision of Right Lobe Liver, Percutaneous Endoscopic Approach, Diagnostic"
2199,DRG20002,0FB20ZX,"Excision of Left Lobe Liver, Open Approach, Diagnostic"
2200,DRG20002,0FB23ZX,"Excision of Left Lobe Liver, Percutaneous Approach, Diagnostic"
2201,DRG20002,0FB24ZX,"Excision of Left Lobe Liver, Percutaneous Endoscopic Approach, Diagnostic"
2202,DRG20002,0FB40ZX,"Excision of Gallbladder, Open Approach, Diagnostic"
2203,DRG20002,0FB50ZX,"Excision of Right Hepatic Duct, Open Approach, Diagnostic"
2204,DRG20002,0FB60ZX,"Excision of Left Hepatic Duct, Open Approach, Diagnostic"
2205,DRG20002,0FB80ZX,"Excision of Cystic Duct, Open Approach, Diagnostic"
2206,DRG20002,0FB90ZX,"Excision of Common Bile Duct, Open Approach, Diagnostic"
2207,DRG20002,0FBC0ZX,"Excision of Ampulla of Vater, Open Approach, Diagnostic"
2208,DRG20002,0FBD0ZX,"Excision of Pancreatic Duct, Open Approach, Diagnostic"
2209,DRG20002,0FBF0ZX,"Excision of Accessory Pancreatic Duct, Open Approach, Diagnostic"
2210,DRG20002,0FBG0ZX,"Excision of Pancreas, Open Approach, Diagnostic"
2211,DRG20002,0FJ00ZZ,"Inspection of Liver, Open Approach"
2212,DRG20002,0FJ03ZZ,"Inspection of Liver, Percutaneous Approach"
2213,DRG20002,0FJ04ZZ,"Inspection of Liver, Percutaneous Endoscopic Approach"
2214,DRG20002,0FJ40ZZ,"Inspection of Gallbladder, Open Approach"
2215,DRG20002,0FJ43ZZ,"Inspection of Gallbladder, Percutaneous Approach"
2216,DRG20002,0FJ44ZZ,"Inspection of Gallbladder, Percutaneous Endoscopic Approach"
2217,DRG20002,0FJD0ZZ,"Inspection of Pancreatic Duct, Open Approach"
2218,DRG20002,0FJD3ZZ,"Inspection of Pancreatic Duct, Percutaneous Approach"
2219,DRG20002,0FJD4ZZ,"Inspection of Pancreatic Duct, Percutaneous Endoscopic Approach"
2220,DRG20002,0FJD7ZZ,"Inspection of Pancreatic Duct, Via Natural or Artificial Opening"
2221,DRG20002,0FJD8ZZ,"Inspection of Pancreatic Duct, Via Natural or Artificial Opening Endoscopic"
2222,DRG20002,0FJG0ZZ,"Inspection of Pancreas, Open Approach"
2223,DRG20002,0FJG3ZZ,"Inspection of Pancreas, Percutaneous Approach"
2224,DRG20002,0FJG4ZZ,"Inspection of Pancreas, Percutaneous Endoscopic Approach"
2225,DRG20002,0W9G00Z,"Drainage of Peritoneal Cavity with Drainage Device, Open Approach"
2226,DRG20002,0W9G0ZX,"Drainage of Peritoneal Cavity, Open Approach, Diagnostic"
2227,DRG20002,0W9G0ZZ,"Drainage of Peritoneal Cavity, Open Approach"
2228,DRG20002,0W9G3ZX,"Drainage of Peritoneal Cavity, Percutaneous Approach, Diagnostic"
2229,DRG20002,0W9G4ZX,"Drainage of Peritoneal Cavity, Percutaneous Endoscopic Approach, Diagnostic"
2230,DRG20002,0W9H0ZX,"Drainage of Retroperitoneum, Open Approach, Diagnostic"
2231,DRG20002,0W9H3ZX,"Drainage of Retroperitoneum, Percutaneous Approach, Diagnostic"
2232,DRG20002,0W9H4ZX,"Drainage of Retroperitoneum, Percutaneous Endoscopic Approach, Diagnostic"
2233,DRG20002,0W9J0ZX,"Drainage of Pelvic Cavity, Open Approach, Diagnostic"
2234,DRG20002,0W9J3ZX,"Drainage of Pelvic Cavity, Percutaneous Approach, Diagnostic"
2235,DRG20002,0W9J4ZX,"Drainage of Pelvic Cavity, Percutaneous Endoscopic Approach, Diagnostic"
2236,DRG20002,0WBH0ZX,"Excision of Retroperitoneum, Open Approach, Diagnostic"
2237,DRG20002,0WCJ0ZZ,"Extirpation of Matter from Pelvic Cavity, Open Approach"
2238,DRG20002,0WCP0ZZ,"Extirpation of Matter from Gastrointestinal Tract, Open Approach"
2239,DRG20002,0WCR0ZZ,"Extirpation of Matter from Genitourinary Tract, Open Approach"
2240,DRG20002,0WJF3ZZ,"Inspection of Abdominal Wall, Percutaneous Approach"
2241,DRG20002,0WJF4ZZ,"Inspection of Abdominal Wall, Percutaneous Endoscopic Approach"
2242,DRG20002,0WJG0ZZ,"Inspection of Peritoneal Cavity, Open Approach"
2243,DRG20002,0WJG3ZZ,"Inspection of Peritoneal Cavity, Percutaneous Approach"
2244,DRG20002,0WJG4ZZ,"Inspection of Peritoneal Cavity, Percutaneous Endoscopic Approach"
2245,DRG20002,0WJH3ZZ,"Inspection of Retroperitoneum, Percutaneous Approach"
