DRG,CM-PCS,en
DRG48102,30230AZ,"Transfusion of Embryonic Stem Cells into Peripheral Vein, Open Approach"
DRG48102,30230G0,"Transfusion of Autologous Bone Marrow into Peripheral Vein, Open Approach"
DRG48102,30230G1,"Transfusion of Nonautologous Bone Marrow into Peripheral Vein, Open Approach"
DRG48102,30230X0,"Transfusion of Autologous Cord Blood Stem Cells into Peripheral Vein, Open Approach"
DRG48102,30230X1,"Transfusion of Nonautologous Cord Blood Stem Cells into Peripheral Vein, Open Approach"
DRG48102,30230Y0,"Transfusion of Autologous Hematopoietic Stem Cells into Peripheral Vein, Open Approach"
DRG48102,30230Y1,"Transfusion of Nonautologous Hematopoietic Stem Cells into Peripheral Vein, Open Approach"
DRG48102,30233AZ,"Transfusion of Embryonic Stem Cells into Peripheral Vein, Percutaneous Approach"
DRG48102,30233G0,"Transfusion of Autologous Bone Marrow into Peripheral Vein, Percutaneous Approach"
DRG48102,30233G1,"Transfusion of Nonautologous Bone Marrow into Peripheral Vein, Percutaneous Approach"
DRG48102,30233X0,"Transfusion of Autologous Cord Blood Stem Cells into Peripheral Vein, Percutaneous Approach"
DRG48102,30233X1,"Transfusion of Nonautologous Cord Blood Stem Cells into Peripheral Vein, Percutaneous Approach"
DRG48102,30233Y0,"Transfusion of Autologous Hematopoietic Stem Cells into Peripheral Vein, Percutaneous Approach"
DRG48102,30233Y1,"Transfusion of Nonautologous Hematopoietic Stem Cells into Peripheral Vein, Percutaneous Approach"
DRG48102,30240AZ,"Transfusion of Embryonic Stem Cells into Central Vein, Open Approach"
DRG48102,30240G0,"Transfusion of Autologous Bone Marrow into Central Vein, Open Approach"
DRG48102,30240G1,"Transfusion of Nonautologous Bone Marrow into Central Vein, Open Approach"
DRG48102,30240X0,"Transfusion of Autologous Cord Blood Stem Cells into Central Vein, Open Approach"
DRG48102,30240X1,"Transfusion of Nonautologous Cord Blood Stem Cells into Central Vein, Open Approach"
DRG48102,30240Y0,"Transfusion of Autologous Hematopoietic Stem Cells into Central Vein, Open Approach"
DRG48102,30240Y1,"Transfusion of Nonautologous Hematopoietic Stem Cells into Central Vein, Open Approach"
DRG48102,30243AZ,"Transfusion of Embryonic Stem Cells into Central Vein, Percutaneous Approach"
DRG48102,30243G0,"Transfusion of Autologous Bone Marrow into Central Vein, Percutaneous Approach"
DRG48102,30243G1,"Transfusion of Nonautologous Bone Marrow into Central Vein, Percutaneous Approach"
DRG48102,30243X0,"Transfusion of Autologous Cord Blood Stem Cells into Central Vein, Percutaneous Approach"
DRG48102,30243X1,"Transfusion of Nonautologous Cord Blood Stem Cells into Central Vein, Percutaneous Approach"
DRG48102,30243Y0,"Transfusion of Autologous Hematopoietic Stem Cells into Central Vein, Percutaneous Approach"
DRG48102,30243Y1,"Transfusion of Nonautologous Hematopoietic Stem Cells into Central Vein, Percutaneous Approach"
DRG48102,30250G0,"Transfusion of Autologous Bone Marrow into Peripheral Artery, Open Approach"
DRG48102,30250G1,"Transfusion of Nonautologous Bone Marrow into Peripheral Artery, Open Approach"
DRG48102,30250X0,"Transfusion of Autologous Cord Blood Stem Cells into Peripheral Artery, Open Approach"
DRG48102,30250X1,"Transfusion of Nonautologous Cord Blood Stem Cells into Peripheral Artery, Open Approach"
DRG48102,30250Y0,"Transfusion of Autologous Hematopoietic Stem Cells into Peripheral Artery, Open Approach"
DRG48102,30250Y1,"Transfusion of Nonautologous Hematopoietic Stem Cells into Peripheral Artery, Open Approach"
DRG48102,30253G0,"Transfusion of Autologous Bone Marrow into Peripheral Artery, Percutaneous Approach"
DRG48102,30253G1,"Transfusion of Nonautologous Bone Marrow into Peripheral Artery, Percutaneous Approach"
DRG48102,30253X0,"Transfusion of Autologous Cord Blood Stem Cells into Peripheral Artery, Percutaneous Approach"
DRG48102,30253X1,"Transfusion of Nonautologous Cord Blood Stem Cells into Peripheral Artery, Percutaneous Approach"
DRG48102,30253Y0,"Transfusion of Autologous Hematopoietic Stem Cells into Peripheral Artery, Percutaneous Approach"
DRG48102,30253Y1,"Transfusion of Nonautologous Hematopoietic Stem Cells into Peripheral Artery, Percutaneous Approach"
DRG48102,30260G0,"Transfusion of Autologous Bone Marrow into Central Artery, Open Approach"
DRG48102,30260G1,"Transfusion of Nonautologous Bone Marrow into Central Artery, Open Approach"
DRG48102,30260X0,"Transfusion of Autologous Cord Blood Stem Cells into Central Artery, Open Approach"
DRG48102,30260X1,"Transfusion of Nonautologous Cord Blood Stem Cells into Central Artery, Open Approach"
DRG48102,30260Y0,"Transfusion of Autologous Hematopoietic Stem Cells into Central Artery, Open Approach"
DRG48102,30260Y1,"Transfusion of Nonautologous Hematopoietic Stem Cells into Central Artery, Open Approach"
DRG48102,30263G0,"Transfusion of Autologous Bone Marrow into Central Artery, Percutaneous Approach"
DRG48102,30263G1,"Transfusion of Nonautologous Bone Marrow into Central Artery, Percutaneous Approach"
DRG48102,30263X0,"Transfusion of Autologous Cord Blood Stem Cells into Central Artery, Percutaneous Approach"
DRG48102,30263X1,"Transfusion of Nonautologous Cord Blood Stem Cells into Central Artery, Percutaneous Approach"
DRG48102,30263Y0,"Transfusion of Autologous Hematopoietic Stem Cells into Central Artery, Percutaneous Approach"
DRG48102,30263Y1,"Transfusion of Nonautologous Hematopoietic Stem Cells into Central Artery, Percutaneous Approach"
