DRG,CM-PCS,en
DRG22008,0M5Q0ZZ,"Destruction of Right Ankle Bursa and Ligament, Open Approach"
DRG22008,0M5Q3ZZ,"Destruction of Right Ankle Bursa and Ligament, Percutaneous Approach"
DRG22008,0M5Q4ZZ,"Destruction of Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22008,0M5R0ZZ,"Destruction of Left Ankle Bursa and Ligament, Open Approach"
DRG22008,0M5R3ZZ,"Destruction of Left Ankle Bursa and Ligament, Percutaneous Approach"
DRG22008,0M5R4ZZ,"Destruction of Left Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22008,0M8Q0ZZ,"Division of Right Ankle Bursa and Ligament, Open Approach"
DRG22008,0M8Q3ZZ,"Division of Right Ankle Bursa and Ligament, Percutaneous Approach"
DRG22008,0M8Q4ZZ,"Division of Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22008,0M8R0ZZ,"Division of Left Ankle Bursa and Ligament, Open Approach"
DRG22008,0M8R3ZZ,"Division of Left Ankle Bursa and Ligament, Percutaneous Approach"
DRG22008,0M8R4ZZ,"Division of Left Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22008,0MBQ0ZZ,"Excision of Right Ankle Bursa and Ligament, Open Approach"
DRG22008,0MBQ3ZZ,"Excision of Right Ankle Bursa and Ligament, Percutaneous Approach"
DRG22008,0MBQ4ZZ,"Excision of Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22008,0MBR0ZZ,"Excision of Left Ankle Bursa and Ligament, Open Approach"
DRG22008,0MBR3ZZ,"Excision of Left Ankle Bursa and Ligament, Percutaneous Approach"
DRG22008,0MBR4ZZ,"Excision of Left Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22008,0MNQ0ZZ,"Release Right Ankle Bursa and Ligament, Open Approach"
DRG22008,0MNQ3ZZ,"Release Right Ankle Bursa and Ligament, Percutaneous Approach"
DRG22008,0MNQ4ZZ,"Release Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22008,0MNQXZZ,"Release Right Ankle Bursa and Ligament, External Approach"
DRG22008,0MNR0ZZ,"Release Left Ankle Bursa and Ligament, Open Approach"
DRG22008,0MNR3ZZ,"Release Left Ankle Bursa and Ligament, Percutaneous Approach"
DRG22008,0MNR4ZZ,"Release Left Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
DRG22008,0MNRXZZ,"Release Left Ankle Bursa and Ligament, External Approach"
DRG22008,0P8C0ZZ,"Division of Right Humeral Head, Open Approach"
DRG22008,0P8C3ZZ,"Division of Right Humeral Head, Percutaneous Approach"
DRG22008,0P8C4ZZ,"Division of Right Humeral Head, Percutaneous Endoscopic Approach"
DRG22008,0P8D0ZZ,"Division of Left Humeral Head, Open Approach"
DRG22008,0P8D3ZZ,"Division of Left Humeral Head, Percutaneous Approach"
DRG22008,0P8D4ZZ,"Division of Left Humeral Head, Percutaneous Endoscopic Approach"
DRG22008,0P8F0ZZ,"Division of Right Humeral Shaft, Open Approach"
DRG22008,0P8F3ZZ,"Division of Right Humeral Shaft, Percutaneous Approach"
DRG22008,0P8F4ZZ,"Division of Right Humeral Shaft, Percutaneous Endoscopic Approach"
DRG22008,0P8G0ZZ,"Division of Left Humeral Shaft, Open Approach"
DRG22008,0P8G3ZZ,"Division of Left Humeral Shaft, Percutaneous Approach"
DRG22008,0P8G4ZZ,"Division of Left Humeral Shaft, Percutaneous Endoscopic Approach"
DRG22008,0PBC0ZZ,"Excision of Right Humeral Head, Open Approach"
DRG22008,0PBC3ZZ,"Excision of Right Humeral Head, Percutaneous Approach"
DRG22008,0PBC4ZZ,"Excision of Right Humeral Head, Percutaneous Endoscopic Approach"
DRG22008,0PBD0ZZ,"Excision of Left Humeral Head, Open Approach"
DRG22008,0PBD3ZZ,"Excision of Left Humeral Head, Percutaneous Approach"
DRG22008,0PBD4ZZ,"Excision of Left Humeral Head, Percutaneous Endoscopic Approach"
DRG22008,0PBF0ZZ,"Excision of Right Humeral Shaft, Open Approach"
DRG22008,0PBF3ZZ,"Excision of Right Humeral Shaft, Percutaneous Approach"
DRG22008,0PBF4ZZ,"Excision of Right Humeral Shaft, Percutaneous Endoscopic Approach"
DRG22008,0PBG0ZZ,"Excision of Left Humeral Shaft, Open Approach"
DRG22008,0PBG3ZZ,"Excision of Left Humeral Shaft, Percutaneous Approach"
DRG22008,0PBG4ZZ,"Excision of Left Humeral Shaft, Percutaneous Endoscopic Approach"
DRG22008,0PCC0ZZ,"Extirpation of Matter from Right Humeral Head, Open Approach"
DRG22008,0PCC3ZZ,"Extirpation of Matter from Right Humeral Head, Percutaneous Approach"
DRG22008,0PCC4ZZ,"Extirpation of Matter from Right Humeral Head, Percutaneous Endoscopic Approach"
DRG22008,0PCD0ZZ,"Extirpation of Matter from Left Humeral Head, Open Approach"
DRG22008,0PCD3ZZ,"Extirpation of Matter from Left Humeral Head, Percutaneous Approach"
DRG22008,0PCD4ZZ,"Extirpation of Matter from Left Humeral Head, Percutaneous Endoscopic Approach"
DRG22008,0PCF0ZZ,"Extirpation of Matter from Right Humeral Shaft, Open Approach"
DRG22008,0PCF3ZZ,"Extirpation of Matter from Right Humeral Shaft, Percutaneous Approach"
DRG22008,0PCF4ZZ,"Extirpation of Matter from Right Humeral Shaft, Percutaneous Endoscopic Approach"
DRG22008,0PCG0ZZ,"Extirpation of Matter from Left Humeral Shaft, Open Approach"
DRG22008,0PCG3ZZ,"Extirpation of Matter from Left Humeral Shaft, Percutaneous Approach"
DRG22008,0PCG4ZZ,"Extirpation of Matter from Left Humeral Shaft, Percutaneous Endoscopic Approach"
DRG22008,0PHC04Z,"Insertion of Internal Fixation Device into Right Humeral Head, Open Approach"
DRG22008,0PHC05Z,"Insertion of External Fixation Device into Right Humeral Head, Open Approach"
DRG22008,0PHC06Z,"Insertion of Intramedullary Internal Fixation Device into Right Humeral Head, Open Approach"
DRG22008,0PHC0BZ,"Insertion of Monoplanar External Fixation Device into Right Humeral Head, Open Approach"
DRG22008,0PHC0CZ,"Insertion of Ring External Fixation Device into Right Humeral Head, Open Approach"
DRG22008,0PHC0DZ,"Insertion of Hybrid External Fixation Device into Right Humeral Head, Open Approach"
DRG22008,0PHC34Z,"Insertion of Internal Fixation Device into Right Humeral Head, Percutaneous Approach"
DRG22008,0PHC35Z,"Insertion of External Fixation Device into Right Humeral Head, Percutaneous Approach"
DRG22008,0PHC36Z,"Insertion of Intramedullary Internal Fixation Device into Right Humeral Head, Percutaneous Approach"
DRG22008,0PHC3BZ,"Insertion of Monoplanar External Fixation Device into Right Humeral Head, Percutaneous Approach"
DRG22008,0PHC3CZ,"Insertion of Ring External Fixation Device into Right Humeral Head, Percutaneous Approach"
DRG22008,0PHC3DZ,"Insertion of Hybrid External Fixation Device into Right Humeral Head, Percutaneous Approach"
DRG22008,0PHC44Z,"Insertion of Internal Fixation Device into Right Humeral Head, Percutaneous Endoscopic Approach"
DRG22008,0PHC45Z,"Insertion of External Fixation Device into Right Humeral Head, Percutaneous Endoscopic Approach"
DRG22008,0PHC46Z,"Insertion of Intramedullary Internal Fixation Device into Right Humeral Head, Percutaneous Endoscopic Approach"
DRG22008,0PHC4BZ,"Insertion of Monoplanar External Fixation Device into Right Humeral Head, Percutaneous Endoscopic Approach"
DRG22008,0PHC4CZ,"Insertion of Ring External Fixation Device into Right Humeral Head, Percutaneous Endoscopic Approach"
DRG22008,0PHC4DZ,"Insertion of Hybrid External Fixation Device into Right Humeral Head, Percutaneous Endoscopic Approach"
DRG22008,0PHD04Z,"Insertion of Internal Fixation Device into Left Humeral Head, Open Approach"
DRG22008,0PHD05Z,"Insertion of External Fixation Device into Left Humeral Head, Open Approach"
DRG22008,0PHD06Z,"Insertion of Intramedullary Internal Fixation Device into Left Humeral Head, Open Approach"
DRG22008,0PHD0BZ,"Insertion of Monoplanar External Fixation Device into Left Humeral Head, Open Approach"
DRG22008,0PHD0CZ,"Insertion of Ring External Fixation Device into Left Humeral Head, Open Approach"
DRG22008,0PHD0DZ,"Insertion of Hybrid External Fixation Device into Left Humeral Head, Open Approach"
DRG22008,0PHD34Z,"Insertion of Internal Fixation Device into Left Humeral Head, Percutaneous Approach"
DRG22008,0PHD35Z,"Insertion of External Fixation Device into Left Humeral Head, Percutaneous Approach"
