,DRG,CM-PCS,en
24108,DRG22506,01NG0ZZ,"Release Tibial Nerve, Open Approach"
24109,DRG22506,01NG3ZZ,"Release Tibial Nerve, Percutaneous Approach"
24110,DRG22506,01NG4ZZ,"Release Tibial Nerve, Percutaneous Endoscopic Approach"
24111,DRG22506,0J8Q0ZZ,"Division of Right Foot Subcutaneous Tissue and Fascia, Open Approach"
24112,DRG22506,0J8Q3ZZ,"Division of Right Foot Subcutaneous Tissue and Fascia, Percutaneous Approach"
24113,DRG22506,0J8R0ZZ,"Division of Left Foot Subcutaneous Tissue and Fascia, Open Approach"
24114,DRG22506,0J8R3ZZ,"Division of Left Foot Subcutaneous Tissue and Fascia, Percutaneous Approach"
24115,DRG22506,0L8N0ZZ,"Division of Right Lower Leg Tendon, Open Approach"
24116,DRG22506,0L8N3ZZ,"Division of Right Lower Leg Tendon, Percutaneous Approach"
24117,DRG22506,0L8N4ZZ,"Division of Right Lower Leg Tendon, Percutaneous Endoscopic Approach"
24118,DRG22506,0L8P0ZZ,"Division of Left Lower Leg Tendon, Open Approach"
24119,DRG22506,0L8P3ZZ,"Division of Left Lower Leg Tendon, Percutaneous Approach"
24120,DRG22506,0L8P4ZZ,"Division of Left Lower Leg Tendon, Percutaneous Endoscopic Approach"
24121,DRG22506,0LQV0ZZ,"Repair Right Foot Tendon, Open Approach"
24122,DRG22506,0LQV3ZZ,"Repair Right Foot Tendon, Percutaneous Approach"
24123,DRG22506,0LQV4ZZ,"Repair Right Foot Tendon, Percutaneous Endoscopic Approach"
24124,DRG22506,0LQW0ZZ,"Repair Left Foot Tendon, Open Approach"
24125,DRG22506,0LQW3ZZ,"Repair Left Foot Tendon, Percutaneous Approach"
24126,DRG22506,0LQW4ZZ,"Repair Left Foot Tendon, Percutaneous Endoscopic Approach"
24127,DRG22506,0M5S0ZZ,"Destruction of Right Foot Bursa and Ligament, Open Approach"
24128,DRG22506,0M5S3ZZ,"Destruction of Right Foot Bursa and Ligament, Percutaneous Approach"
24129,DRG22506,0M5S4ZZ,"Destruction of Right Foot Bursa and Ligament, Percutaneous Endoscopic Approach"
24130,DRG22506,0M5T0ZZ,"Destruction of Left Foot Bursa and Ligament, Open Approach"
24131,DRG22506,0M5T3ZZ,"Destruction of Left Foot Bursa and Ligament, Percutaneous Approach"
24132,DRG22506,0M5T4ZZ,"Destruction of Left Foot Bursa and Ligament, Percutaneous Endoscopic Approach"
24133,DRG22506,0M9S00Z,"Drainage of Right Foot Bursa and Ligament with Drainage Device, Open Approach"
24134,DRG22506,0M9S0ZZ,"Drainage of Right Foot Bursa and Ligament, Open Approach"
24135,DRG22506,0M9S30Z,"Drainage of Right Foot Bursa and Ligament with Drainage Device, Percutaneous Approach"
24136,DRG22506,0M9S40Z,"Drainage of Right Foot Bursa and Ligament with Drainage Device, Percutaneous Endoscopic Approach"
24137,DRG22506,0M9T00Z,"Drainage of Left Foot Bursa and Ligament with Drainage Device, Open Approach"
