,DRG,CM-PCS,en
1492,DRG28706,0H80XZZ,"Division of Scalp Skin, External Approach"
1493,DRG28706,0H81XZZ,"Division of Face Skin, External Approach"
1494,DRG28706,0H84XZZ,"Division of Neck Skin, External Approach"
1495,DRG28706,0H85XZZ,"Division of Chest Skin, External Approach"
1496,DRG28706,0H86XZZ,"Division of Back Skin, External Approach"
1497,DRG28706,0H87XZZ,"Division of Abdomen Skin, External Approach"
1498,DRG28706,0H88XZZ,"Division of Buttock Skin, External Approach"
1499,DRG28706,0H8AXZZ,"Division of Genitalia Skin, External Approach"
1500,DRG28706,0H8BXZZ,"Division of Right Upper Arm Skin, External Approach"
1501,DRG28706,0H8CXZZ,"Division of Left Upper Arm Skin, External Approach"
1502,DRG28706,0H8DXZZ,"Division of Right Lower Arm Skin, External Approach"
1503,DRG28706,0H8EXZZ,"Division of Left Lower Arm Skin, External Approach"
1504,DRG28706,0H8FXZZ,"Division of Right Hand Skin, External Approach"
1505,DRG28706,0H8GXZZ,"Division of Left Hand Skin, External Approach"
1506,DRG28706,0H8HXZZ,"Division of Right Upper Leg Skin, External Approach"
1507,DRG28706,0H8JXZZ,"Division of Left Upper Leg Skin, External Approach"
1508,DRG28706,0H8KXZZ,"Division of Right Lower Leg Skin, External Approach"
1509,DRG28706,0H8LXZZ,"Division of Left Lower Leg Skin, External Approach"
1510,DRG28706,0H8MXZZ,"Division of Right Foot Skin, External Approach"
1511,DRG28706,0H8NXZZ,"Division of Left Foot Skin, External Approach"
1512,DRG28706,0HX0XZZ,"Transfer Scalp Skin, External Approach"
1513,DRG28706,0HX1XZZ,"Transfer Face Skin, External Approach"
1514,DRG28706,0HX4XZZ,"Transfer Neck Skin, External Approach"
1515,DRG28706,0HX5XZZ,"Transfer Chest Skin, External Approach"
1516,DRG28706,0HX6XZZ,"Transfer Back Skin, External Approach"
1517,DRG28706,0HX7XZZ,"Transfer Abdomen Skin, External Approach"
1518,DRG28706,0HX8XZZ,"Transfer Buttock Skin, External Approach"
1519,DRG28706,0HX9XZZ,"Transfer Perineum Skin, External Approach"
1520,DRG28706,0HXAXZZ,"Transfer Genitalia Skin, External Approach"
1521,DRG28706,0HXBXZZ,"Transfer Right Upper Arm Skin, External Approach"
1522,DRG28706,0HXCXZZ,"Transfer Left Upper Arm Skin, External Approach"
1523,DRG28706,0HXDXZZ,"Transfer Right Lower Arm Skin, External Approach"
1524,DRG28706,0HXEXZZ,"Transfer Left Lower Arm Skin, External Approach"
1525,DRG28706,0HXFXZZ,"Transfer Right Hand Skin, External Approach"
1526,DRG28706,0HXGXZZ,"Transfer Left Hand Skin, External Approach"
1527,DRG28706,0HXHXZZ,"Transfer Right Upper Leg Skin, External Approach"
1528,DRG28706,0HXJXZZ,"Transfer Left Upper Leg Skin, External Approach"
1529,DRG28706,0HXKXZZ,"Transfer Right Lower Leg Skin, External Approach"
1530,DRG28706,0HXLXZZ,"Transfer Left Lower Leg Skin, External Approach"
1531,DRG28706,0HXMXZZ,"Transfer Right Foot Skin, External Approach"
1532,DRG28706,0HXNXZZ,"Transfer Left Foot Skin, External Approach"
1533,DRG28706,0JH00NZ,"Insertion of Tissue Expander into Scalp Subcutaneous Tissue and Fascia, Open Approach"
1534,DRG28706,0JH03NZ,"Insertion of Tissue Expander into Scalp Subcutaneous Tissue and Fascia, Percutaneous Approach"
1535,DRG28706,0JH10NZ,"Insertion of Tissue Expander into Face Subcutaneous Tissue and Fascia, Open Approach"
1536,DRG28706,0JH13NZ,"Insertion of Tissue Expander into Face Subcutaneous Tissue and Fascia, Percutaneous Approach"
1537,DRG28706,0JH40NZ,"Insertion of Tissue Expander into Anterior Neck Subcutaneous Tissue and Fascia, Open Approach"
1538,DRG28706,0JH43NZ,"Insertion of Tissue Expander into Anterior Neck Subcutaneous Tissue and Fascia, Percutaneous Approach"
1539,DRG28706,0JH50NZ,"Insertion of Tissue Expander into Posterior Neck Subcutaneous Tissue and Fascia, Open Approach"
1540,DRG28706,0JH53NZ,"Insertion of Tissue Expander into Posterior Neck Subcutaneous Tissue and Fascia, Percutaneous Approach"
1541,DRG28706,0JH60NZ,"Insertion of Tissue Expander into Chest Subcutaneous Tissue and Fascia, Open Approach"
1542,DRG28706,0JH63NZ,"Insertion of Tissue Expander into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach"
1543,DRG28706,0JH70NZ,"Insertion of Tissue Expander into Back Subcutaneous Tissue and Fascia, Open Approach"
1544,DRG28706,0JH73NZ,"Insertion of Tissue Expander into Back Subcutaneous Tissue and Fascia, Percutaneous Approach"
1545,DRG28706,0JH80NZ,"Insertion of Tissue Expander into Abdomen Subcutaneous Tissue and Fascia, Open Approach"
