DRG,CM-PCS,en
DRG39811,D730,Hyposplenism
DRG39811,D731,Hypersplenism
DRG39811,D732,Chronic congestive splenomegaly
DRG39811,D733,Abscess of spleen
DRG39811,D734,Cyst of spleen
DRG39811,D735,Infarction of spleen
DRG39811,D7389,Other diseases of spleen
DRG39811,D739,"Disease of spleen, unspecified"
DRG39811,D750,Familial erythrocytosis
DRG39811,D759,"Disease of blood and blood-forming organs, unspecified"
DRG39811,I898,Other specified noninfective disorders of lymphatic vessels and lymph nodes
DRG39811,I899,"Noninfective disorder of lymphatic vessels and lymph nodes, unspecified"
DRG39811,Q8901,Asplenia (congenital)
DRG39811,Q8909,Congenital malformations of spleen
DRG39811,R161,"Splenomegaly, not elsewhere classified"
DRG39811,S3600XA,"Unspecified injury of spleen, initial encounter"
DRG39811,S36020A,"Minor contusion of spleen, initial encounter"
DRG39811,S36021A,"Major contusion of spleen, initial encounter"
DRG39811,S36029A,"Unspecified contusion of spleen, initial encounter"
DRG39811,S36030A,"Superficial (capsular) laceration of spleen, initial encounter"
DRG39811,S36031A,"Moderate laceration of spleen, initial encounter"
DRG39811,S36032A,"Major laceration of spleen, initial encounter"
DRG39811,S36039A,"Unspecified laceration of spleen, initial encounter"
DRG39811,S3609XA,"Other injury of spleen, initial encounter"
