DRG,CM-PCS,en
DRG03903,085J3ZZ,"Destruction of Right Lens, Percutaneous Approach"
DRG03903,085K3ZZ,"Destruction of Left Lens, Percutaneous Approach"
DRG03903,08BJ3ZZ,"Excision of Right Lens, Percutaneous Approach"
DRG03903,08BK3ZZ,"Excision of Left Lens, Percutaneous Approach"
DRG03903,08DJ3ZZ,"Extraction of Right Lens, Percutaneous Approach"
DRG03903,08DK3ZZ,"Extraction of Left Lens, Percutaneous Approach"
DRG03903,08PJ3JZ,"Removal of Synthetic Substitute from Right Lens, Percutaneous Approach"
DRG03903,08PK3JZ,"Removal of Synthetic Substitute from Left Lens, Percutaneous Approach"
DRG03903,08QJ3ZZ,"Repair Right Lens, Percutaneous Approach"
DRG03903,08QK3ZZ,"Repair Left Lens, Percutaneous Approach"
DRG03903,08RJ30Z,"Replacement of Right Lens with Intraocular Telescope, Percutaneous Approach"
DRG03903,08RJ3JZ,"Replacement of Right Lens with Synthetic Substitute, Percutaneous Approach"
DRG03903,08RK30Z,"Replacement of Left Lens with Intraocular Telescope, Percutaneous Approach"
DRG03903,08RK3JZ,"Replacement of Left Lens with Synthetic Substitute, Percutaneous Approach"
DRG03903,08543ZZ,"Destruction of Right Vitreous, Percutaneous Approach"
DRG03903,08553ZZ,"Destruction of Left Vitreous, Percutaneous Approach"
DRG03903,089230Z,"Drainage of Right Anterior Chamber with Drainage Device, Percutaneous Approach"
DRG03903,08923ZZ,"Drainage of Right Anterior Chamber, Percutaneous Approach"
DRG03903,089330Z,"Drainage of Left Anterior Chamber with Drainage Device, Percutaneous Approach"
DRG03903,08933ZZ,"Drainage of Left Anterior Chamber, Percutaneous Approach"
DRG03903,089430Z,"Drainage of Right Vitreous with Drainage Device, Percutaneous Approach"
DRG03903,08943ZZ,"Drainage of Right Vitreous, Percutaneous Approach"
DRG03903,089530Z,"Drainage of Left Vitreous with Drainage Device, Percutaneous Approach"
DRG03903,08953ZZ,"Drainage of Left Vitreous, Percutaneous Approach"
DRG03903,08B43ZZ,"Excision of Right Vitreous, Percutaneous Approach"
DRG03903,08B53ZZ,"Excision of Left Vitreous, Percutaneous Approach"
DRG03903,08F43ZZ,"Fragmentation in Right Vitreous, Percutaneous Approach"
DRG03903,08F53ZZ,"Fragmentation in Left Vitreous, Percutaneous Approach"
DRG03903,08H005Z,"Insertion of Epiretinal Visual Prosthesis into Right Eye, Open Approach"
DRG03903,08H105Z,"Insertion of Epiretinal Visual Prosthesis into Left Eye, Open Approach"
DRG03903,08Q43ZZ,"Repair Right Vitreous, Percutaneous Approach"
DRG03903,08Q53ZZ,"Repair Left Vitreous, Percutaneous Approach"
DRG03903,08R437Z,"Replacement of Right Vitreous with Autologous Tissue Substitute, Percutaneous Approach"
DRG03903,08R43JZ,"Replacement of Right Vitreous with Synthetic Substitute, Percutaneous Approach"
DRG03903,08R43KZ,"Replacement of Right Vitreous with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG03903,08R537Z,"Replacement of Left Vitreous with Autologous Tissue Substitute, Percutaneous Approach"
DRG03903,08R53JZ,"Replacement of Left Vitreous with Synthetic Substitute, Percutaneous Approach"
DRG03903,08R53KZ,"Replacement of Left Vitreous with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG03903,08T43ZZ,"Resection of Right Vitreous, Percutaneous Approach"
DRG03903,08T53ZZ,"Resection of Left Vitreous, Percutaneous Approach"
DRG03903,3E0C33Z,"Introduction of Anti-inflammatory into Eye, Percutaneous Approach"
DRG03903,3E0C3BZ,"Introduction of Local Anesthetic into Eye, Percutaneous Approach"
DRG03903,3E0C3GC,"Introduction of Other Therapeutic Substance into Eye, Percutaneous Approach"
DRG03903,3E0C3HZ,"Introduction of Radioactive Substance into Eye, Percutaneous Approach"
DRG03903,3E0C3KZ,"Introduction of Other Diagnostic Substance into Eye, Percutaneous Approach"
DRG03903,3E0C3SF,"Introduction of Other Gas into Eye, Percutaneous Approach"
DRG03903,3E0C3TZ,"Introduction of Destructive Agent into Eye, Percutaneous Approach"
