DRG,CM-PCS,en
DRG02607,G43009,"Migraine without aura, not intractable, without status migrainosus"
DRG02607,G43011,"Migraine without aura, intractable, with status migrainosus"
DRG02607,G43019,"Migraine without aura, intractable, without status migrainosus"
DRG02607,G43101,"Migraine with aura, not intractable, with status migrainosus"
DRG02607,G43109,"Migraine with aura, not intractable, without status migrainosus"
DRG02607,G43111,"Migraine with aura, intractable, with status migrainosus"
DRG02607,G43119,"Migraine with aura, intractable, without status migrainosus"
DRG02607,G43401,"Hemiplegic migraine, not intractable, with status migrainosus"
DRG02607,G43409,"Hemiplegic migraine, not intractable, without status migrainosus"
DRG02607,G43411,"Hemiplegic migraine, intractable, with status migrainosus"
DRG02607,G43419,"Hemiplegic migraine, intractable, without status migrainosus"
DRG02607,G43501,"Persistent migraine aura without cerebral infarction, not intractable, with status migrainosus"
DRG02607,G43509,"Persistent migraine aura without cerebral infarction, not intractable, without status migrainosus"
DRG02607,G43511,"Persistent migraine aura without cerebral infarction, intractable, with status migrainosus"
DRG02607,G43519,"Persistent migraine aura without cerebral infarction, intractable, without status migrainosus"
DRG02607,G43601,"Persistent migraine aura with cerebral infarction, not intractable, with status migrainosus"
DRG02607,G43609,"Persistent migraine aura with cerebral infarction, not intractable, without status migrainosus"
DRG02607,G43611,"Persistent migraine aura with cerebral infarction, intractable, with status migrainosus"
DRG02607,G43619,"Persistent migraine aura with cerebral infarction, intractable, without status migrainosus"
DRG02607,G43701,"Chronic migraine without aura, not intractable, with status migrainosus"
DRG02607,G43709,"Chronic migraine without aura, not intractable, without status migrainosus"
DRG02607,G43711,"Chronic migraine without aura, intractable, with status migrainosus"
DRG02607,G43719,"Chronic migraine without aura, intractable, without status migrainosus"
DRG02607,G43801,"Other migraine, not intractable, with status migrainosus"
DRG02607,G43809,"Other migraine, not intractable, without status migrainosus"
DRG02607,G43811,"Other migraine, intractable, with status migrainosus"
DRG02607,G43819,"Other migraine, intractable, without status migrainosus"
DRG02607,G43901,"Migraine, unspecified, not intractable, with status migrainosus"
DRG02607,G43909,"Migraine, unspecified, not intractable, without status migrainosus"
DRG02607,G43911,"Migraine, unspecified, intractable, with status migrainosus"
DRG02607,G43919,"Migraine, unspecified, intractable, without status migrainosus"
DRG02607,G43A0,"Cyclical vomiting, not intractable"
DRG02607,G43A1,"Cyclical vomiting, intractable"
DRG02607,G43B0,"Ophthalmoplegic migraine, not intractable"
DRG02607,G43B1,"Ophthalmoplegic migraine, intractable"
DRG02607,G43C0,"Periodic headache syndromes in child or adult, not intractable"
DRG02607,G43C1,"Periodic headache syndromes in child or adult, intractable"
DRG02607,G43D0,"Abdominal migraine, not intractable"
DRG02607,G43D1,"Abdominal migraine, intractable"
DRG02607,G44001,"Cluster headache syndrome, unspecified, intractable"
DRG02607,G44009,"Cluster headache syndrome, unspecified, not intractable"
DRG02607,G44011,"Episodic cluster headache, intractable"
DRG02607,G44019,"Episodic cluster headache, not intractable"
DRG02607,G44021,"Chronic cluster headache, intractable"
DRG02607,G44029,"Chronic cluster headache, not intractable"
DRG02607,G44031,"Episodic paroxysmal hemicrania, intractable"
DRG02607,G44039,"Episodic paroxysmal hemicrania, not intractable"
DRG02607,G44041,"Chronic paroxysmal hemicrania, intractable"
DRG02607,G44049,"Chronic paroxysmal hemicrania, not intractable"
DRG02607,G44051,"Short lasting unilateral neuralgiform headache with conjunctival injection and tearing (SUNCT), intractable"
DRG02607,G44059,"Short lasting unilateral neuralgiform headache with conjunctival injection and tearing (SUNCT), not intractable"
DRG02607,G44091,"Other trigeminal autonomic cephalgias (TAC), intractable"
DRG02607,G44099,"Other trigeminal autonomic cephalgias (TAC), not intractable"
DRG02607,G441,"Vascular headache, not elsewhere classified"
DRG02607,G44201,"Tension-type headache, unspecified, intractable"
DRG02607,G44209,"Tension-type headache, unspecified, not intractable"
DRG02607,G44211,"Episodic tension-type headache, intractable"
DRG02607,G44219,"Episodic tension-type headache, not intractable"
DRG02607,G44221,"Chronic tension-type headache, intractable"
DRG02607,G44229,"Chronic tension-type headache, not intractable"
DRG02607,G44301,"Post-traumatic headache, unspecified, intractable"
DRG02607,G44309,"Post-traumatic headache, unspecified, not intractable"
DRG02607,G44311,"Acute post-traumatic headache, intractable"
DRG02607,G44319,"Acute post-traumatic headache, not intractable"
DRG02607,G44321,"Chronic post-traumatic headache, intractable"
DRG02607,G44329,"Chronic post-traumatic headache, not intractable"
DRG02607,G4440,"Drug-induced headache, not elsewhere classified, not intractable"
DRG02607,G4441,"Drug-induced headache, not elsewhere classified, intractable"
DRG02607,G4451,Hemicrania continua
DRG02607,G4452,New daily persistent headache (NDPH)
DRG02607,G4453,Primary thunderclap headache
DRG02607,G4459,Other complicated headache syndrome
DRG02607,G4481,Hypnic headache
DRG02607,G4482,Headache associated with sexual activity
DRG02607,G4483,Primary cough headache
DRG02607,G4484,Primary exertional headache
DRG02607,G4485,Primary stabbing headache
DRG02607,G4489,Other headache syndrome
DRG02607,G932,Benign intracranial hypertension
DRG02607,G971,Other reaction to spinal and lumbar puncture
DRG02607,I677,"Cerebral arteritis, not elsewhere classified"
DRG02607,R51,Headache
