DRG,CM-PCS,en
DRG20209,K7010,Alcoholic hepatitis without ascites
DRG20209,K7011,Alcoholic hepatitis with ascites
DRG20209,K702,Alcoholic fibrosis and sclerosis of liver
DRG20209,K7030,Alcoholic cirrhosis of liver without ascites
DRG20209,K7031,Alcoholic cirrhosis of liver with ascites
DRG20209,K7040,Alcoholic hepatic failure without coma
DRG20209,K7041,Alcoholic hepatic failure with coma
DRG20209,K709,"Alcoholic liver disease, unspecified"
DRG20209,K740,Hepatic fibrosis
DRG20209,K741,Hepatic sclerosis
DRG20209,K742,Hepatic fibrosis with hepatic sclerosis
DRG20209,K743,Primary biliary cirrhosis
DRG20209,K744,Secondary biliary cirrhosis
DRG20209,K745,"Biliary cirrhosis, unspecified"
DRG20209,K7460,Unspecified cirrhosis of liver
DRG20209,K7469,Other cirrhosis of liver
DRG20209,A400,"Sepsis due to streptococcus, group A"
DRG20209,A401,"Sepsis due to streptococcus, group B"
DRG20209,A403,Sepsis due to Streptococcus pneumoniae
DRG20209,A408,Other streptococcal sepsis
DRG20209,A409,"Streptococcal sepsis, unspecified"
DRG20209,A4101,Sepsis due to Methicillin susceptible Staphylococcus aureus
DRG20209,A4102,Sepsis due to Methicillin resistant Staphylococcus aureus
DRG20209,A411,Sepsis due to other specified staphylococcus
DRG20209,A412,Sepsis due to unspecified staphylococcus
DRG20209,A413,Sepsis due to Hemophilus influenzae
DRG20209,A414,Sepsis due to anaerobes
DRG20209,A4150,"Gram-negative sepsis, unspecified"
DRG20209,A4151,Sepsis due to Escherichia coli [E. coli]
DRG20209,A4152,Sepsis due to Pseudomonas
DRG20209,A4153,Sepsis due to Serratia
DRG20209,A4159,Other Gram-negative sepsis
DRG20209,A4181,Sepsis due to Enterococcus
DRG20209,A4189,Other specified sepsis
DRG20209,A419,"Sepsis, unspecified organism"
DRG20209,B377,Candidal sepsis
DRG20209,K650,Generalized (acute) peritonitis
DRG20209,K651,Peritoneal abscess
DRG20209,K652,Spontaneous bacterial peritonitis
DRG20209,K653,Choleperitonitis
DRG20209,K654,Sclerosing mesenteritis
DRG20209,K658,Other peritonitis
DRG20209,K659,"Peritonitis, unspecified"
DRG20209,K67,Disorders of peritoneum in infectious diseases classified elsewhere
DRG20209,K6811,Postprocedural retroperitoneal abscess
DRG20209,K6819,Other retroperitoneal abscess
DRG20209,K689,Other disorders of retroperitoneum
DRG20209,R6510,Systemic inflammatory response syndrome (SIRS) of non-infectious origin without acute organ dysfunction
DRG20209,R6511,Systemic inflammatory response syndrome (SIRS) of non-infectious origin with acute organ dysfunction
DRG20209,R6520,Severe sepsis without septic shock
