DRG,CM-PCS,en
DRG24303,M4600,"Spinal enthesopathy, site unspecified"
DRG24303,M4601,"Spinal enthesopathy, occipito-atlanto-axial region"
DRG24303,M4602,"Spinal enthesopathy, cervical region"
DRG24303,M4603,"Spinal enthesopathy, cervicothoracic region"
DRG24303,M4604,"Spinal enthesopathy, thoracic region"
DRG24303,M4605,"Spinal enthesopathy, thoracolumbar region"
DRG24303,M4606,"Spinal enthesopathy, lumbar region"
DRG24303,M4607,"Spinal enthesopathy, lumbosacral region"
DRG24303,M4608,"Spinal enthesopathy, sacral and sacrococcygeal region"
DRG24303,M4609,"Spinal enthesopathy, multiple sites in spine"
DRG24303,M461,"Sacroiliitis, not elsewhere classified"
DRG24303,M4650,"Other infective spondylopathies, site unspecified"
DRG24303,M4651,"Other infective spondylopathies, occipito-atlanto-axial region"
DRG24303,M4652,"Other infective spondylopathies, cervical region"
DRG24303,M4653,"Other infective spondylopathies, cervicothoracic region"
DRG24303,M4654,"Other infective spondylopathies, thoracic region"
DRG24303,M4655,"Other infective spondylopathies, thoracolumbar region"
DRG24303,M4656,"Other infective spondylopathies, lumbar region"
DRG24303,M4657,"Other infective spondylopathies, lumbosacral region"
DRG24303,M4658,"Other infective spondylopathies, sacral and sacrococcygeal region"
DRG24303,M4659,"Other infective spondylopathies, multiple sites in spine"
DRG24303,M4680,"Other specified inflammatory spondylopathies, site unspecified"
DRG24303,M4681,"Other specified inflammatory spondylopathies, occipito-atlanto-axial region"
DRG24303,M4682,"Other specified inflammatory spondylopathies, cervical region"
DRG24303,M4683,"Other specified inflammatory spondylopathies, cervicothoracic region"
DRG24303,M4684,"Other specified inflammatory spondylopathies, thoracic region"
DRG24303,M4685,"Other specified inflammatory spondylopathies, thoracolumbar region"
DRG24303,M4686,"Other specified inflammatory spondylopathies, lumbar region"
DRG24303,M4687,"Other specified inflammatory spondylopathies, lumbosacral region"
DRG24303,M4688,"Other specified inflammatory spondylopathies, sacral and sacrococcygeal region"
DRG24303,M4689,"Other specified inflammatory spondylopathies, multiple sites in spine"
DRG24303,M4690,"Unspecified inflammatory spondylopathy, site unspecified"
DRG24303,M4691,"Unspecified inflammatory spondylopathy, occipito-atlanto-axial region"
DRG24303,M4692,"Unspecified inflammatory spondylopathy, cervical region"
DRG24303,M4693,"Unspecified inflammatory spondylopathy, cervicothoracic region"
DRG24303,M4694,"Unspecified inflammatory spondylopathy, thoracic region"
DRG24303,M4695,"Unspecified inflammatory spondylopathy, thoracolumbar region"
DRG24303,M4696,"Unspecified inflammatory spondylopathy, lumbar region"
DRG24303,M4697,"Unspecified inflammatory spondylopathy, lumbosacral region"
DRG24303,M4698,"Unspecified inflammatory spondylopathy, sacral and sacrococcygeal region"
DRG24303,M4699,"Unspecified inflammatory spondylopathy, multiple sites in spine"
