,DRG,CM-PCS,en
7,DRG00334,0DBP0ZZ,"Excision of Rectum, Open Approach"
8,DRG00334,0DBP4ZZ,"Excision of Rectum, Percutaneous Endoscopic Approach"
9,DRG00334,0DJ00ZZ,"Inspection of Upper Intestinal Tract, Open Approach"
10,DRG00334,0DJ60ZZ,"Inspection of Stomach, Open Approach"
11,DRG00334,0DJD0ZZ,"Inspection of Lower Intestinal Tract, Open Approach"
12,DRG00334,0DJU0ZZ,"Inspection of Omentum, Open Approach"
13,DRG00334,0DJW0ZZ,"Inspection of Peritoneum, Open Approach"
14,DRG00334,0DTP0ZZ,"Resection of Rectum, Open Approach"
15,DRG00334,0DTP4ZZ,"Resection of Rectum, Percutaneous Endoscopic Approach"
16,DRG00334,0DTP7ZZ,"Resection of Rectum, Via Natural or Artificial Opening"
17,DRG00334,0DTP8ZZ,"Resection of Rectum, Via Natural or Artificial Opening Endoscopic"
18,DRG00334,0TTB0ZZ,"Resection of Bladder, Open Approach"
19,DRG00334,0TTB4ZZ,"Resection of Bladder, Percutaneous Endoscopic Approach"
20,DRG00334,0TTB7ZZ,"Resection of Bladder, Via Natural or Artificial Opening"
21,DRG00334,0TTB8ZZ,"Resection of Bladder, Via Natural or Artificial Opening Endoscopic"
22,DRG00334,0TTC0ZZ,"Resection of Bladder Neck, Open Approach"
23,DRG00334,0TTC4ZZ,"Resection of Bladder Neck, Percutaneous Endoscopic Approach"
24,DRG00334,0TTC7ZZ,"Resection of Bladder Neck, Via Natural or Artificial Opening"
25,DRG00334,0TTC8ZZ,"Resection of Bladder Neck, Via Natural or Artificial Opening Endoscopic"
26,DRG00334,0TTD0ZZ,"Resection of Urethra, Open Approach"
27,DRG00334,0TTD4ZZ,"Resection of Urethra, Percutaneous Endoscopic Approach"
28,DRG00334,0TTD7ZZ,"Resection of Urethra, Via Natural or Artificial Opening"
29,DRG00334,0TTD8ZZ,"Resection of Urethra, Via Natural or Artificial Opening Endoscopic"
30,DRG00334,0V500ZZ,"Destruction of Prostate, Open Approach"
31,DRG00334,0V503ZZ,"Destruction of Prostate, Percutaneous Approach"
32,DRG00334,0V504ZZ,"Destruction of Prostate, Percutaneous Endoscopic Approach"
33,DRG00334,0VT00ZZ,"Resection of Prostate, Open Approach"
34,DRG00334,0VT04ZZ,"Resection of Prostate, Percutaneous Endoscopic Approach"
35,DRG00334,0WBH0ZZ,"Excision of Retroperitoneum, Open Approach"
36,DRG00334,0WBH3ZZ,"Excision of Retroperitoneum, Percutaneous Approach"
37,DRG00334,0WBH4ZZ,"Excision of Retroperitoneum, Percutaneous Endoscopic Approach"
38,DRG00334,0WJG0ZZ,"Inspection of Peritoneal Cavity, Open Approach"
39,DRG00334,0WJP0ZZ,"Inspection of Gastrointestinal Tract, Open Approach"
40,DRG00334,0WJR0ZZ,"Inspection of Genitourinary Tract, Open Approach"
