DRG,CM-PCS,en
DRG24201,A0223,Salmonella arthritis
DRG24201,A3983,Meningococcal arthritis
DRG24201,A3984,Postmeningococcal arthritis
DRG24201,A5440,"Gonococcal infection of musculoskeletal system, unspecified"
DRG24201,A5442,Gonococcal arthritis
DRG24201,A5443,Gonococcal osteomyelitis
DRG24201,A5449,Gonococcal infection of other musculoskeletal tissue
DRG24201,A666,Bone and joint lesions of yaws
DRG24201,M0000,"Staphylococcal arthritis, unspecified joint"
DRG24201,M00011,"Staphylococcal arthritis, right shoulder"
DRG24201,M00012,"Staphylococcal arthritis, left shoulder"
DRG24201,M00019,"Staphylococcal arthritis, unspecified shoulder"
DRG24201,M00021,"Staphylococcal arthritis, right elbow"
DRG24201,M00022,"Staphylococcal arthritis, left elbow"
DRG24201,M00029,"Staphylococcal arthritis, unspecified elbow"
DRG24201,M00031,"Staphylococcal arthritis, right wrist"
DRG24201,M00032,"Staphylococcal arthritis, left wrist"
DRG24201,M00039,"Staphylococcal arthritis, unspecified wrist"
DRG24201,M00041,"Staphylococcal arthritis, right hand"
DRG24201,M00042,"Staphylococcal arthritis, left hand"
DRG24201,M00049,"Staphylococcal arthritis, unspecified hand"
DRG24201,M00051,"Staphylococcal arthritis, right hip"
DRG24201,M00052,"Staphylococcal arthritis, left hip"
DRG24201,M00059,"Staphylococcal arthritis, unspecified hip"
DRG24201,M00061,"Staphylococcal arthritis, right knee"
DRG24201,M00062,"Staphylococcal arthritis, left knee"
DRG24201,M00069,"Staphylococcal arthritis, unspecified knee"
DRG24201,M00071,"Staphylococcal arthritis, right ankle and foot"
DRG24201,M00072,"Staphylococcal arthritis, left ankle and foot"
DRG24201,M00079,"Staphylococcal arthritis, unspecified ankle and foot"
DRG24201,M0008,"Staphylococcal arthritis, vertebrae"
DRG24201,M0009,Staphylococcal polyarthritis
DRG24201,M0010,"Pneumococcal arthritis, unspecified joint"
DRG24201,M00111,"Pneumococcal arthritis, right shoulder"
DRG24201,M00112,"Pneumococcal arthritis, left shoulder"
DRG24201,M00119,"Pneumococcal arthritis, unspecified shoulder"
DRG24201,M00121,"Pneumococcal arthritis, right elbow"
DRG24201,M00122,"Pneumococcal arthritis, left elbow"
DRG24201,M00129,"Pneumococcal arthritis, unspecified elbow"
DRG24201,M00131,"Pneumococcal arthritis, right wrist"
DRG24201,M00132,"Pneumococcal arthritis, left wrist"
DRG24201,M00139,"Pneumococcal arthritis, unspecified wrist"
DRG24201,M00141,"Pneumococcal arthritis, right hand"
DRG24201,M00142,"Pneumococcal arthritis, left hand"
DRG24201,M00149,"Pneumococcal arthritis, unspecified hand"
DRG24201,M00151,"Pneumococcal arthritis, right hip"
DRG24201,M00152,"Pneumococcal arthritis, left hip"
DRG24201,M00159,"Pneumococcal arthritis, unspecified hip"
DRG24201,M00161,"Pneumococcal arthritis, right knee"
DRG24201,M00162,"Pneumococcal arthritis, left knee"
DRG24201,M00169,"Pneumococcal arthritis, unspecified knee"
DRG24201,M00171,"Pneumococcal arthritis, right ankle and foot"
DRG24201,M00172,"Pneumococcal arthritis, left ankle and foot"
DRG24201,M00179,"Pneumococcal arthritis, unspecified ankle and foot"
DRG24201,M0018,"Pneumococcal arthritis, vertebrae"
DRG24201,M0019,Pneumococcal polyarthritis
DRG24201,M0020,"Other streptococcal arthritis, unspecified joint"
DRG24201,M00211,"Other streptococcal arthritis, right shoulder"
DRG24201,M00212,"Other streptococcal arthritis, left shoulder"
DRG24201,M00219,"Other streptococcal arthritis, unspecified shoulder"
DRG24201,M00221,"Other streptococcal arthritis, right elbow"
DRG24201,M00222,"Other streptococcal arthritis, left elbow"
DRG24201,M00229,"Other streptococcal arthritis, unspecified elbow"
DRG24201,M00231,"Other streptococcal arthritis, right wrist"
DRG24201,M00232,"Other streptococcal arthritis, left wrist"
DRG24201,M00239,"Other streptococcal arthritis, unspecified wrist"
DRG24201,M00241,"Other streptococcal arthritis, right hand"
