,DRG,CM-PCS,en
31527,DRG22901,01N50ZZ,"Release Median Nerve, Open Approach"
31528,DRG22901,01N53ZZ,"Release Median Nerve, Percutaneous Approach"
31529,DRG22901,01N54ZZ,"Release Median Nerve, Percutaneous Endoscopic Approach"
31530,DRG22901,0H8FXZZ,"Division of Right Hand Skin, External Approach"
31531,DRG22901,0H8GXZZ,"Division of Left Hand Skin, External Approach"
31532,DRG22901,0HBFXZZ,"Excision of Right Hand Skin, External Approach"
31533,DRG22901,0HBGXZZ,"Excision of Left Hand Skin, External Approach"
31534,DRG22901,0HRFX73,"Replacement of Right Hand Skin with Autologous Tissue Substitute, Full Thickness, External Approach"
31535,DRG22901,0HRFX74,"Replacement of Right Hand Skin with Autologous Tissue Substitute, Partial Thickness, External Approach"
31536,DRG22901,0HRGX73,"Replacement of Left Hand Skin with Autologous Tissue Substitute, Full Thickness, External Approach"
31537,DRG22901,0HRGX74,"Replacement of Left Hand Skin with Autologous Tissue Substitute, Partial Thickness, External Approach"
31538,DRG22901,0HXFXZZ,"Transfer Right Hand Skin, External Approach"
31539,DRG22901,0HXGXZZ,"Transfer Left Hand Skin, External Approach"
31540,DRG22901,0J8J0ZZ,"Division of Right Hand Subcutaneous Tissue and Fascia, Open Approach"
31541,DRG22901,0J8J3ZZ,"Division of Right Hand Subcutaneous Tissue and Fascia, Percutaneous Approach"
31542,DRG22901,0J8K0ZZ,"Division of Left Hand Subcutaneous Tissue and Fascia, Open Approach"
31543,DRG22901,0J8K3ZZ,"Division of Left Hand Subcutaneous Tissue and Fascia, Percutaneous Approach"
31544,DRG22901,0J9J00Z,"Drainage of Right Hand Subcutaneous Tissue and Fascia with Drainage Device, Open Approach"
31545,DRG22901,0J9J0ZZ,"Drainage of Right Hand Subcutaneous Tissue and Fascia, Open Approach"
31546,DRG22901,0J9J30Z,"Drainage of Right Hand Subcutaneous Tissue and Fascia with Drainage Device, Percutaneous Approach"
31547,DRG22901,0J9J3ZZ,"Drainage of Right Hand Subcutaneous Tissue and Fascia, Percutaneous Approach"
31548,DRG22901,0J9K00Z,"Drainage of Left Hand Subcutaneous Tissue and Fascia with Drainage Device, Open Approach"
31549,DRG22901,0J9K0ZZ,"Drainage of Left Hand Subcutaneous Tissue and Fascia, Open Approach"
31550,DRG22901,0J9K30Z,"Drainage of Left Hand Subcutaneous Tissue and Fascia with Drainage Device, Percutaneous Approach"
31551,DRG22901,0J9K3ZZ,"Drainage of Left Hand Subcutaneous Tissue and Fascia, Percutaneous Approach"
31552,DRG22901,0JBJ0ZZ,"Excision of Right Hand Subcutaneous Tissue and Fascia, Open Approach"
31553,DRG22901,0JBJ3ZZ,"Excision of Right Hand Subcutaneous Tissue and Fascia, Percutaneous Approach"
31554,DRG22901,0JBK0ZZ,"Excision of Left Hand Subcutaneous Tissue and Fascia, Open Approach"
31555,DRG22901,0JBK3ZZ,"Excision of Left Hand Subcutaneous Tissue and Fascia, Percutaneous Approach"
31556,DRG22901,0JCJ0ZZ,"Extirpation of Matter from Right Hand Subcutaneous Tissue and Fascia, Open Approach"
31557,DRG22901,0JCJ3ZZ,"Extirpation of Matter from Right Hand Subcutaneous Tissue and Fascia, Percutaneous Approach"
31558,DRG22901,0JCK0ZZ,"Extirpation of Matter from Left Hand Subcutaneous Tissue and Fascia, Open Approach"
31559,DRG22901,0JCK3ZZ,"Extirpation of Matter from Left Hand Subcutaneous Tissue and Fascia, Percutaneous Approach"
31560,DRG22901,0JDJ0ZZ,"Extraction of Right Hand Subcutaneous Tissue and Fascia, Open Approach"
31561,DRG22901,0JDJ3ZZ,"Extraction of Right Hand Subcutaneous Tissue and Fascia, Percutaneous Approach"
31562,DRG22901,0JDK0ZZ,"Extraction of Left Hand Subcutaneous Tissue and Fascia, Open Approach"
31563,DRG22901,0JDK3ZZ,"Extraction of Left Hand Subcutaneous Tissue and Fascia, Percutaneous Approach"
31564,DRG22901,0JNJ0ZZ,"Release Right Hand Subcutaneous Tissue and Fascia, Open Approach"
31565,DRG22901,0JNJ3ZZ,"Release Right Hand Subcutaneous Tissue and Fascia, Percutaneous Approach"
31566,DRG22901,0JNK0ZZ,"Release Left Hand Subcutaneous Tissue and Fascia, Open Approach"
31567,DRG22901,0JNK3ZZ,"Release Left Hand Subcutaneous Tissue and Fascia, Percutaneous Approach"
31568,DRG22901,0JQJ0ZZ,"Repair Right Hand Subcutaneous Tissue and Fascia, Open Approach"
