DRG,CM-PCS,en
DRG29802,E15,Nondiabetic hypoglycemic coma
DRG29802,E162,"Hypoglycemia, unspecified"
DRG29802,E201,Pseudohypoparathyroidism
DRG29802,E65,Localized adiposity
DRG29802,E6601,Morbid (severe) obesity due to excess calories
DRG29802,E6609,Other obesity due to excess calories
DRG29802,E661,Drug-induced obesity
DRG29802,E662,Morbid (severe) obesity with alveolar hypoventilation
DRG29802,E668,Other obesity
DRG29802,E669,"Obesity, unspecified"
DRG29802,E8350,Unspecified disorder of calcium metabolism
DRG29802,E8351,Hypocalcemia
DRG29802,E8352,Hypercalcemia
DRG29802,E8359,Other disorders of calcium metabolism
DRG29802,E8381,Hungry bone syndrome
DRG29802,E870,Hyperosmolality and hypernatremia
DRG29802,E871,Hypo-osmolality and hyponatremia
DRG29802,E872,Acidosis
DRG29802,E873,Alkalosis
DRG29802,E874,Mixed disorder of acid-base balance
DRG29802,E875,Hyperkalemia
DRG29802,E876,Hypokalemia
DRG29802,E878,"Other disorders of electrolyte and fluid balance, not elsewhere classified"
DRG29802,E891,Postprocedural hypoinsulinemia
DRG29802,R631,Polydipsia
DRG29802,R632,Polyphagia
DRG29802,R634,Abnormal weight loss
DRG29802,R635,Abnormal weight gain
DRG29802,R636,Underweight
DRG29802,R7301,Impaired fasting glucose
DRG29802,R7302,Impaired glucose tolerance (oral)
DRG29802,R7309,Other abnormal glucose
DRG29802,R739,"Hyperglycemia, unspecified"
DRG29802,R824,Acetonuria
