,DRG,CM-PCS,en
17943,DRG22006,0M9Q30Z,"Drainage of Right Ankle Bursa and Ligament with Drainage Device, Percutaneous Approach"
17944,DRG22006,0M9Q40Z,"Drainage of Right Ankle Bursa and Ligament with Drainage Device, Percutaneous Endoscopic Approach"
17945,DRG22006,0M9R30Z,"Drainage of Left Ankle Bursa and Ligament with Drainage Device, Percutaneous Approach"
17946,DRG22006,0M9R40Z,"Drainage of Left Ankle Bursa and Ligament with Drainage Device, Percutaneous Endoscopic Approach"
17947,DRG22006,0PSC36Z,"Reposition Right Humeral Head with Intramedullary Internal Fixation Device, Percutaneous Approach"
17948,DRG22006,0PSC46Z,"Reposition Right Humeral Head with Intramedullary Internal Fixation Device, Percutaneous Endoscopic Approach"
17949,DRG22006,0PSD36Z,"Reposition Left Humeral Head with Intramedullary Internal Fixation Device, Percutaneous Approach"
17950,DRG22006,0PSD46Z,"Reposition Left Humeral Head with Intramedullary Internal Fixation Device, Percutaneous Endoscopic Approach"
17951,DRG22006,0PSF36Z,"Reposition Right Humeral Shaft with Intramedullary Internal Fixation Device, Percutaneous Approach"
17952,DRG22006,0PSF46Z,"Reposition Right Humeral Shaft with Intramedullary Internal Fixation Device, Percutaneous Endoscopic Approach"
17953,DRG22006,0PSG36Z,"Reposition Left Humeral Shaft with Intramedullary Internal Fixation Device, Percutaneous Approach"
17954,DRG22006,0PSG46Z,"Reposition Left Humeral Shaft with Intramedullary Internal Fixation Device, Percutaneous Endoscopic Approach"
17955,DRG22006,0QSG36Z,"Reposition Right Tibia with Intramedullary Internal Fixation Device, Percutaneous Approach"
17956,DRG22006,0QSG46Z,"Reposition Right Tibia with Intramedullary Internal Fixation Device, Percutaneous Endoscopic Approach"
17957,DRG22006,0QSH36Z,"Reposition Left Tibia with Intramedullary Internal Fixation Device, Percutaneous Approach"
17958,DRG22006,0QSH46Z,"Reposition Left Tibia with Intramedullary Internal Fixation Device, Percutaneous Endoscopic Approach"
17959,DRG22006,0QSJ36Z,"Reposition Right Fibula with Intramedullary Internal Fixation Device, Percutaneous Approach"
17960,DRG22006,0QSJ46Z,"Reposition Right Fibula with Intramedullary Internal Fixation Device, Percutaneous Endoscopic Approach"
17961,DRG22006,0QSK36Z,"Reposition Left Fibula with Intramedullary Internal Fixation Device, Percutaneous Approach"
17962,DRG22006,0QSK46Z,"Reposition Left Fibula with Intramedullary Internal Fixation Device, Percutaneous Endoscopic Approach"
17963,DRG22006,0SCF0ZZ,"Extirpation of Matter from Right Ankle Joint, Open Approach"
17964,DRG22006,0SCF3ZZ,"Extirpation of Matter from Right Ankle Joint, Percutaneous Approach"
17965,DRG22006,0SCF4ZZ,"Extirpation of Matter from Right Ankle Joint, Percutaneous Endoscopic Approach"
17966,DRG22006,0SCG0ZZ,"Extirpation of Matter from Left Ankle Joint, Open Approach"
17967,DRG22006,0SCG3ZZ,"Extirpation of Matter from Left Ankle Joint, Percutaneous Approach"
17968,DRG22006,0SCG4ZZ,"Extirpation of Matter from Left Ankle Joint, Percutaneous Endoscopic Approach"
17969,DRG22006,0SHF04Z,"Insertion of Internal Fixation Device into Right Ankle Joint, Open Approach"
17970,DRG22006,0SHF05Z,"Insertion of External Fixation Device into Right Ankle Joint, Open Approach"
17971,DRG22006,0SHF34Z,"Insertion of Internal Fixation Device into Right Ankle Joint, Percutaneous Approach"
17972,DRG22006,0SHF35Z,"Insertion of External Fixation Device into Right Ankle Joint, Percutaneous Approach"
17973,DRG22006,0SHF44Z,"Insertion of Internal Fixation Device into Right Ankle Joint, Percutaneous Endoscopic Approach"
17974,DRG22006,0SHF45Z,"Insertion of External Fixation Device into Right Ankle Joint, Percutaneous Endoscopic Approach"
17975,DRG22006,0SHG04Z,"Insertion of Internal Fixation Device into Left Ankle Joint, Open Approach"
17976,DRG22006,0SHG05Z,"Insertion of External Fixation Device into Left Ankle Joint, Open Approach"
17977,DRG22006,0SHG34Z,"Insertion of Internal Fixation Device into Left Ankle Joint, Percutaneous Approach"
17978,DRG22006,0SHG35Z,"Insertion of External Fixation Device into Left Ankle Joint, Percutaneous Approach"
17979,DRG22006,0SHG44Z,"Insertion of Internal Fixation Device into Left Ankle Joint, Percutaneous Endoscopic Approach"
17980,DRG22006,0SHG45Z,"Insertion of External Fixation Device into Left Ankle Joint, Percutaneous Endoscopic Approach"
17981,DRG22006,0SJF0ZZ,"Inspection of Right Ankle Joint, Open Approach"
17982,DRG22006,0SJG0ZZ,"Inspection of Left Ankle Joint, Open Approach"
17983,DRG22006,0SPF00Z,"Removal of Drainage Device from Right Ankle Joint, Open Approach"
17984,DRG22006,0SPF03Z,"Removal of Infusion Device from Right Ankle Joint, Open Approach"
17985,DRG22006,0SPF04Z,"Removal of Internal Fixation Device from Right Ankle Joint, Open Approach"
17986,DRG22006,0SPF05Z,"Removal of External Fixation Device from Right Ankle Joint, Open Approach"
17987,DRG22006,0SPF07Z,"Removal of Autologous Tissue Substitute from Right Ankle Joint, Open Approach"
17988,DRG22006,0SPF0KZ,"Removal of Nonautologous Tissue Substitute from Right Ankle Joint, Open Approach"
17989,DRG22006,0SPF30Z,"Removal of Drainage Device from Right Ankle Joint, Percutaneous Approach"
17990,DRG22006,0SPF33Z,"Removal of Infusion Device from Right Ankle Joint, Percutaneous Approach"
17991,DRG22006,0SPF34Z,"Removal of Internal Fixation Device from Right Ankle Joint, Percutaneous Approach"
17992,DRG22006,0SPF35Z,"Removal of External Fixation Device from Right Ankle Joint, Percutaneous Approach"
17993,DRG22006,0SPF37Z,"Removal of Autologous Tissue Substitute from Right Ankle Joint, Percutaneous Approach"
17994,DRG22006,0SPF3KZ,"Removal of Nonautologous Tissue Substitute from Right Ankle Joint, Percutaneous Approach"
17995,DRG22006,0SPF40Z,"Removal of Drainage Device from Right Ankle Joint, Percutaneous Endoscopic Approach"
17996,DRG22006,0SPF43Z,"Removal of Infusion Device from Right Ankle Joint, Percutaneous Endoscopic Approach"
17997,DRG22006,0SPF44Z,"Removal of Internal Fixation Device from Right Ankle Joint, Percutaneous Endoscopic Approach"
17998,DRG22006,0SPF45Z,"Removal of External Fixation Device from Right Ankle Joint, Percutaneous Endoscopic Approach"
17999,DRG22006,0SPF47Z,"Removal of Autologous Tissue Substitute from Right Ankle Joint, Percutaneous Endoscopic Approach"
18000,DRG22006,0SPF4KZ,"Removal of Nonautologous Tissue Substitute from Right Ankle Joint, Percutaneous Endoscopic Approach"
18001,DRG22006,0SPG00Z,"Removal of Drainage Device from Left Ankle Joint, Open Approach"
18002,DRG22006,0SPG03Z,"Removal of Infusion Device from Left Ankle Joint, Open Approach"
18003,DRG22006,0SPG04Z,"Removal of Internal Fixation Device from Left Ankle Joint, Open Approach"
18004,DRG22006,0SPG05Z,"Removal of External Fixation Device from Left Ankle Joint, Open Approach"
18005,DRG22006,0SPG07Z,"Removal of Autologous Tissue Substitute from Left Ankle Joint, Open Approach"
18006,DRG22006,0SPG0KZ,"Removal of Nonautologous Tissue Substitute from Left Ankle Joint, Open Approach"
18007,DRG22006,0SPG30Z,"Removal of Drainage Device from Left Ankle Joint, Percutaneous Approach"
18008,DRG22006,0SPG33Z,"Removal of Infusion Device from Left Ankle Joint, Percutaneous Approach"
18009,DRG22006,0SPG34Z,"Removal of Internal Fixation Device from Left Ankle Joint, Percutaneous Approach"
18010,DRG22006,0SPG35Z,"Removal of External Fixation Device from Left Ankle Joint, Percutaneous Approach"
18011,DRG22006,0SPG37Z,"Removal of Autologous Tissue Substitute from Left Ankle Joint, Percutaneous Approach"
18012,DRG22006,0SPG3KZ,"Removal of Nonautologous Tissue Substitute from Left Ankle Joint, Percutaneous Approach"
18013,DRG22006,0SPG40Z,"Removal of Drainage Device from Left Ankle Joint, Percutaneous Endoscopic Approach"
18014,DRG22006,0SPG43Z,"Removal of Infusion Device from Left Ankle Joint, Percutaneous Endoscopic Approach"
18015,DRG22006,0SPG44Z,"Removal of Internal Fixation Device from Left Ankle Joint, Percutaneous Endoscopic Approach"
18016,DRG22006,0SPG45Z,"Removal of External Fixation Device from Left Ankle Joint, Percutaneous Endoscopic Approach"
18017,DRG22006,0SPG47Z,"Removal of Autologous Tissue Substitute from Left Ankle Joint, Percutaneous Endoscopic Approach"
18018,DRG22006,0SPG4KZ,"Removal of Nonautologous Tissue Substitute from Left Ankle Joint, Percutaneous Endoscopic Approach"
18019,DRG22006,0STF0ZZ,"Resection of Right Ankle Joint, Open Approach"
18020,DRG22006,0STG0ZZ,"Resection of Left Ankle Joint, Open Approach"
18021,DRG22006,0SWF00Z,"Revision of Drainage Device in Right Ankle Joint, Open Approach"
18022,DRG22006,0SWF03Z,"Revision of Infusion Device in Right Ankle Joint, Open Approach"
18023,DRG22006,0SWF04Z,"Revision of Internal Fixation Device in Right Ankle Joint, Open Approach"
18024,DRG22006,0SWF05Z,"Revision of External Fixation Device in Right Ankle Joint, Open Approach"
