,DRG,CM-PCS,en
2311,DRG07701,008Q0ZZ,"Division of Vagus Nerve, Open Approach"
2312,DRG07701,008Q3ZZ,"Division of Vagus Nerve, Percutaneous Approach"
2313,DRG07701,008Q4ZZ,"Division of Vagus Nerve, Percutaneous Endoscopic Approach"
2314,DRG07701,03H00DZ,"Insertion of Intraluminal Device into Right Internal Mammary Artery, Open Approach"
2315,DRG07701,03H03DZ,"Insertion of Intraluminal Device into Right Internal Mammary Artery, Percutaneous Approach"
2316,DRG07701,03H04DZ,"Insertion of Intraluminal Device into Right Internal Mammary Artery, Percutaneous Endoscopic Approach"
2317,DRG07701,03H10DZ,"Insertion of Intraluminal Device into Left Internal Mammary Artery, Open Approach"
2318,DRG07701,03H13DZ,"Insertion of Intraluminal Device into Left Internal Mammary Artery, Percutaneous Approach"
2319,DRG07701,03H14DZ,"Insertion of Intraluminal Device into Left Internal Mammary Artery, Percutaneous Endoscopic Approach"
2320,DRG07701,03H20DZ,"Insertion of Intraluminal Device into Innominate Artery, Open Approach"
2321,DRG07701,03H23DZ,"Insertion of Intraluminal Device into Innominate Artery, Percutaneous Approach"
2322,DRG07701,03H24DZ,"Insertion of Intraluminal Device into Innominate Artery, Percutaneous Endoscopic Approach"
2323,DRG07701,03H30DZ,"Insertion of Intraluminal Device into Right Subclavian Artery, Open Approach"
2324,DRG07701,03H33DZ,"Insertion of Intraluminal Device into Right Subclavian Artery, Percutaneous Approach"
2325,DRG07701,03H34DZ,"Insertion of Intraluminal Device into Right Subclavian Artery, Percutaneous Endoscopic Approach"
2326,DRG07701,03H40DZ,"Insertion of Intraluminal Device into Left Subclavian Artery, Open Approach"
2327,DRG07701,03H43DZ,"Insertion of Intraluminal Device into Left Subclavian Artery, Percutaneous Approach"
2328,DRG07701,03H44DZ,"Insertion of Intraluminal Device into Left Subclavian Artery, Percutaneous Endoscopic Approach"
2329,DRG07701,03H50DZ,"Insertion of Intraluminal Device into Right Axillary Artery, Open Approach"
2330,DRG07701,03H53DZ,"Insertion of Intraluminal Device into Right Axillary Artery, Percutaneous Approach"
2331,DRG07701,03H54DZ,"Insertion of Intraluminal Device into Right Axillary Artery, Percutaneous Endoscopic Approach"
2332,DRG07701,03H60DZ,"Insertion of Intraluminal Device into Left Axillary Artery, Open Approach"
2333,DRG07701,03H63DZ,"Insertion of Intraluminal Device into Left Axillary Artery, Percutaneous Approach"
2334,DRG07701,03H64DZ,"Insertion of Intraluminal Device into Left Axillary Artery, Percutaneous Endoscopic Approach"
2335,DRG07701,03H70DZ,"Insertion of Intraluminal Device into Right Brachial Artery, Open Approach"
2336,DRG07701,03H73DZ,"Insertion of Intraluminal Device into Right Brachial Artery, Percutaneous Approach"
2337,DRG07701,03H74DZ,"Insertion of Intraluminal Device into Right Brachial Artery, Percutaneous Endoscopic Approach"
2338,DRG07701,03H80DZ,"Insertion of Intraluminal Device into Left Brachial Artery, Open Approach"
2339,DRG07701,03H83DZ,"Insertion of Intraluminal Device into Left Brachial Artery, Percutaneous Approach"
2340,DRG07701,03H84DZ,"Insertion of Intraluminal Device into Left Brachial Artery, Percutaneous Endoscopic Approach"
2341,DRG07701,03H90DZ,"Insertion of Intraluminal Device into Right Ulnar Artery, Open Approach"
2342,DRG07701,03H93DZ,"Insertion of Intraluminal Device into Right Ulnar Artery, Percutaneous Approach"
2343,DRG07701,03H94DZ,"Insertion of Intraluminal Device into Right Ulnar Artery, Percutaneous Endoscopic Approach"
2344,DRG07701,03HA0DZ,"Insertion of Intraluminal Device into Left Ulnar Artery, Open Approach"
2345,DRG07701,03HA3DZ,"Insertion of Intraluminal Device into Left Ulnar Artery, Percutaneous Approach"
2346,DRG07701,03HA4DZ,"Insertion of Intraluminal Device into Left Ulnar Artery, Percutaneous Endoscopic Approach"
2347,DRG07701,03HB0DZ,"Insertion of Intraluminal Device into Right Radial Artery, Open Approach"
2348,DRG07701,03HB3DZ,"Insertion of Intraluminal Device into Right Radial Artery, Percutaneous Approach"
2349,DRG07701,03HB4DZ,"Insertion of Intraluminal Device into Right Radial Artery, Percutaneous Endoscopic Approach"
2350,DRG07701,03HC0DZ,"Insertion of Intraluminal Device into Left Radial Artery, Open Approach"
2351,DRG07701,03HC3DZ,"Insertion of Intraluminal Device into Left Radial Artery, Percutaneous Approach"
2352,DRG07701,03HC4DZ,"Insertion of Intraluminal Device into Left Radial Artery, Percutaneous Endoscopic Approach"
2353,DRG07701,03HD0DZ,"Insertion of Intraluminal Device into Right Hand Artery, Open Approach"
2354,DRG07701,03HD3DZ,"Insertion of Intraluminal Device into Right Hand Artery, Percutaneous Approach"
2355,DRG07701,03HD4DZ,"Insertion of Intraluminal Device into Right Hand Artery, Percutaneous Endoscopic Approach"
2356,DRG07701,03HF0DZ,"Insertion of Intraluminal Device into Left Hand Artery, Open Approach"
2357,DRG07701,03HF3DZ,"Insertion of Intraluminal Device into Left Hand Artery, Percutaneous Approach"
2358,DRG07701,03HF4DZ,"Insertion of Intraluminal Device into Left Hand Artery, Percutaneous Endoscopic Approach"
2359,DRG07701,03HG0DZ,"Insertion of Intraluminal Device into Intracranial Artery, Open Approach"
