,DRG,CM-PCS,en
4718,DRG50902,T2030XA,"Burn of third degree of head, face, and neck, unspecified site, initial encounter"
4719,DRG50902,T20311A,"Burn of third degree of right ear [any part, except ear drum], initial encounter"
4720,DRG50902,T20312A,"Burn of third degree of left ear [any part, except ear drum], initial encounter"
4721,DRG50902,T20319A,"Burn of third degree of unspecified ear [any part, except ear drum], initial encounter"
4722,DRG50902,T2032XA,"Burn of third degree of lip(s), initial encounter"
4723,DRG50902,T2033XA,"Burn of third degree of chin, initial encounter"
4724,DRG50902,T2034XA,"Burn of third degree of nose (septum), initial encounter"
4725,DRG50902,T2035XA,"Burn of third degree of scalp [any part], initial encounter"
4726,DRG50902,T2036XA,"Burn of third degree of forehead and cheek, initial encounter"
4727,DRG50902,T2037XA,"Burn of third degree of neck, initial encounter"
4728,DRG50902,T2039XA,"Burn of third degree of multiple sites of head, face, and neck, initial encounter"
4729,DRG50902,T2070XA,"Corrosion of third degree of head, face, and neck, unspecified site, initial encounter"
4730,DRG50902,T20711A,"Corrosion of third degree of right ear [any part, except ear drum], initial encounter"
4731,DRG50902,T20712A,"Corrosion of third degree of left ear [any part, except ear drum], initial encounter"
4732,DRG50902,T20719A,"Corrosion of third degree of unspecified ear [any part, except ear drum], initial encounter"
4733,DRG50902,T2072XA,"Corrosion of third degree of lip(s), initial encounter"
4734,DRG50902,T2073XA,"Corrosion of third degree of chin, initial encounter"
4735,DRG50902,T2074XA,"Corrosion of third degree of nose (septum), initial encounter"
4736,DRG50902,T2075XA,"Corrosion of third degree of scalp [any part], initial encounter"
4737,DRG50902,T2076XA,"Corrosion of third degree of forehead and cheek, initial encounter"
4738,DRG50902,T2077XA,"Corrosion of third degree of neck, initial encounter"
4739,DRG50902,T2079XA,"Corrosion of third degree of multiple sites of head, face, and neck, initial encounter"
4740,DRG50902,T2136XA,"Burn of third degree of male genital region, initial encounter"
4741,DRG50902,T2137XA,"Burn of third degree of female genital region, initial encounter"
4742,DRG50902,T2139XA,"Burn of third degree of other site of trunk, initial encounter"
4743,DRG50902,T2176XA,"Corrosion of third degree of male genital region, initial encounter"
4744,DRG50902,T2177XA,"Corrosion of third degree of female genital region, initial encounter"
4745,DRG50902,T2179XA,"Corrosion of third degree of other site of trunk, initial encounter"
4746,DRG50902,T23301A,"Burn of third degree of right hand, unspecified site, initial encounter"
4747,DRG50902,T23302A,"Burn of third degree of left hand, unspecified site, initial encounter"
4748,DRG50902,T23309A,"Burn of third degree of unspecified hand, unspecified site, initial encounter"
4749,DRG50902,T23311A,"Burn of third degree of right thumb (nail), initial encounter"
4750,DRG50902,T23312A,"Burn of third degree of left thumb (nail), initial encounter"
4751,DRG50902,T23319A,"Burn of third degree of unspecified thumb (nail), initial encounter"
