,DRG,CM-PCS,en
9996,DRG00183,A000,"Cholera due to Vibrio cholerae 01, biovar cholerae"
9997,DRG00183,A001,"Cholera due to Vibrio cholerae 01, biovar eltor"
9998,DRG00183,A009,"Cholera, unspecified"
9999,DRG00183,A020,Salmonella enteritis
10000,DRG00183,A030,Shigellosis due to Shigella dysenteriae
10001,DRG00183,A031,Shigellosis due to Shigella flexneri
10002,DRG00183,A032,Shigellosis due to Shigella boydii
10003,DRG00183,A033,Shigellosis due to Shigella sonnei
10004,DRG00183,A038,Other shigellosis
10005,DRG00183,A039,"Shigellosis, unspecified"
10006,DRG00183,A040,Enteropathogenic Escherichia coli infection
10007,DRG00183,A041,Enterotoxigenic Escherichia coli infection
10008,DRG00183,A042,Enteroinvasive Escherichia coli infection
10009,DRG00183,A043,Enterohemorrhagic Escherichia coli infection
10010,DRG00183,A044,Other intestinal Escherichia coli infections
10011,DRG00183,A045,Campylobacter enteritis
10012,DRG00183,A046,Enteritis due to Yersinia enterocolitica
10013,DRG00183,A047,Enterocolitis due to Clostridium difficile
10014,DRG00183,A048,Other specified bacterial intestinal infections
10015,DRG00183,A049,"Bacterial intestinal infection, unspecified"
10016,DRG00183,A050,Foodborne staphylococcal intoxication
10017,DRG00183,A052,Foodborne Clostridium perfringens [Clostridium welchii] intoxication
10018,DRG00183,A053,Foodborne Vibrio parahaemolyticus intoxication
10019,DRG00183,A054,Foodborne Bacillus cereus intoxication
10020,DRG00183,A055,Foodborne Vibrio vulnificus intoxication
10021,DRG00183,A058,Other specified bacterial foodborne intoxications
10022,DRG00183,A059,"Bacterial foodborne intoxication, unspecified"
10023,DRG00183,A060,Acute amebic dysentery
10024,DRG00183,A061,Chronic intestinal amebiasis
10025,DRG00183,A062,Amebic nondysenteric colitis
10026,DRG00183,A070,Balantidiasis
10027,DRG00183,A071,Giardiasis [lambliasis]
10028,DRG00183,A072,Cryptosporidiosis
10029,DRG00183,A073,Isosporiasis
10030,DRG00183,A074,Cyclosporiasis
10031,DRG00183,A078,Other specified protozoal intestinal diseases
10032,DRG00183,A079,"Protozoal intestinal disease, unspecified"
10033,DRG00183,A080,Rotaviral enteritis
10034,DRG00183,A0811,Acute gastroenteropathy due to Norwalk agent
10035,DRG00183,A0819,Acute gastroenteropathy due to other small round viruses
10036,DRG00183,A082,Adenoviral enteritis
10037,DRG00183,A0831,Calicivirus enteritis
10038,DRG00183,A0832,Astrovirus enteritis
10039,DRG00183,A0839,Other viral enteritis
10040,DRG00183,A084,"Viral intestinal infection, unspecified"
10041,DRG00183,A088,Other specified intestinal infections
10042,DRG00183,A09,"Infectious gastroenteritis and colitis, unspecified"
10043,DRG00183,B3781,Candidal esophagitis
10044,DRG00183,B3782,Candidal enteritis
10045,DRG00183,B680,Taenia solium taeniasis
10046,DRG00183,B681,Taenia saginata taeniasis
10047,DRG00183,B689,"Taeniasis, unspecified"
10048,DRG00183,B690,Cysticercosis of central nervous system
10049,DRG00183,B691,Cysticercosis of eye
10050,DRG00183,B6981,Myositis in cysticercosis
10051,DRG00183,B6989,Cysticercosis of other sites
10052,DRG00183,B699,"Cysticercosis, unspecified"
10053,DRG00183,B700,Diphyllobothriasis
10054,DRG00183,B701,Sparganosis
10055,DRG00183,B710,Hymenolepiasis
10056,DRG00183,B711,Dipylidiasis
10057,DRG00183,B718,Other specified cestode infections
10058,DRG00183,B719,"Cestode infection, unspecified"
10059,DRG00183,B760,Ancylostomiasis
10060,DRG00183,B761,Necatoriasis
10061,DRG00183,B768,Other hookworm diseases
10062,DRG00183,B769,"Hookworm disease, unspecified"
10063,DRG00183,B770,Ascariasis with intestinal complications
10064,DRG00183,B7781,Ascariasis pneumonia
10065,DRG00183,B7789,Ascariasis with other complications
10066,DRG00183,B779,"Ascariasis, unspecified"
10067,DRG00183,B780,Intestinal strongyloidiasis
10068,DRG00183,B787,Disseminated strongyloidiasis
10069,DRG00183,B789,"Strongyloidiasis, unspecified"
10070,DRG00183,B79,Trichuriasis
10071,DRG00183,B80,Enterobiasis
10072,DRG00183,B810,Anisakiasis
10073,DRG00183,B811,Intestinal capillariasis
10074,DRG00183,B812,Trichostrongyliasis
10075,DRG00183,B813,Intestinal angiostrongyliasis
10076,DRG00183,B818,Other specified intestinal helminthiases
10077,DRG00183,B820,"Intestinal helminthiasis, unspecified"
10078,DRG00183,B829,"Intestinal parasitism, unspecified"
10079,DRG00183,D1803,Hemangioma of intra-abdominal structures
10080,DRG00183,E730,Congenital lactase deficiency
10081,DRG00183,E731,Secondary lactase deficiency
10082,DRG00183,E738,Other lactose intolerance
10083,DRG00183,E739,"Lactose intolerance, unspecified"
10084,DRG00183,E7410,"Disorder of fructose metabolism, unspecified"
10085,DRG00183,E7411,Essential fructosuria
10086,DRG00183,E7412,Hereditary fructose intolerance
10087,DRG00183,E7419,Other disorders of fructose metabolism
10088,DRG00183,E7431,Sucrase-isomaltase deficiency
10089,DRG00183,E7439,Other disorders of intestinal carbohydrate absorption
10090,DRG00183,F458,Other somatoform disorders
10091,DRG00183,I774,Celiac artery compression syndrome
10092,DRG00183,K200,Eosinophilic esophagitis
10093,DRG00183,K208,Other esophagitis
10094,DRG00183,K209,"Esophagitis, unspecified"
10095,DRG00183,K210,Gastro-esophageal reflux disease with esophagitis
10096,DRG00183,K219,Gastro-esophageal reflux disease without esophagitis
10097,DRG00183,K220,Achalasia of cardia
10098,DRG00183,K222,Esophageal obstruction
10099,DRG00183,K223,Perforation of esophagus
10100,DRG00183,K224,Dyskinesia of esophagus
10101,DRG00183,K225,"Diverticulum of esophagus, acquired"
10102,DRG00183,K228,Other specified diseases of esophagus
10103,DRG00183,K229,"Disease of esophagus, unspecified"
10104,DRG00183,K2900,Acute gastritis without bleeding
10105,DRG00183,K2920,Alcoholic gastritis without bleeding
10106,DRG00183,K2930,Chronic superficial gastritis without bleeding
10107,DRG00183,K2940,Chronic atrophic gastritis without bleeding
10108,DRG00183,K2950,Unspecified chronic gastritis without bleeding
10109,DRG00183,K2960,Other gastritis without bleeding
10110,DRG00183,K2970,"Gastritis, unspecified, without bleeding"
10111,DRG00183,K2980,Duodenitis without bleeding
10112,DRG00183,K2990,"Gastroduodenitis, unspecified, without bleeding"
10113,DRG00183,K30,Functional dyspepsia
10114,DRG00183,K310,Acute dilatation of stomach
10115,DRG00183,K312,Hourglass stricture and stenosis of stomach
10116,DRG00183,K313,"Pylorospasm, not elsewhere classified"
10117,DRG00183,K314,Gastric diverticulum
10118,DRG00183,K315,Obstruction of duodenum
10119,DRG00183,K316,Fistula of stomach and duodenum
10120,DRG00183,K31819,Angiodysplasia of stomach and duodenum without bleeding
10121,DRG00183,K3183,Achlorhydria
