DRG,CM-PCS,en
DRG04113,08QN0ZZ,"Repair Right Upper Eyelid, Open Approach"
DRG04113,08QN3ZZ,"Repair Right Upper Eyelid, Percutaneous Approach"
DRG04113,08QNXZZ,"Repair Right Upper Eyelid, External Approach"
DRG04113,08QP0ZZ,"Repair Left Upper Eyelid, Open Approach"
DRG04113,08QP3ZZ,"Repair Left Upper Eyelid, Percutaneous Approach"
DRG04113,08QPXZZ,"Repair Left Upper Eyelid, External Approach"
DRG04113,08QQ0ZZ,"Repair Right Lower Eyelid, Open Approach"
DRG04113,08QQ3ZZ,"Repair Right Lower Eyelid, Percutaneous Approach"
DRG04113,08QQXZZ,"Repair Right Lower Eyelid, External Approach"
DRG04113,08QR0ZZ,"Repair Left Lower Eyelid, Open Approach"
DRG04113,08QR3ZZ,"Repair Left Lower Eyelid, Percutaneous Approach"
DRG04113,08QRXZZ,"Repair Left Lower Eyelid, External Approach"
DRG04113,08RN07Z,"Replacement of Right Upper Eyelid with Autologous Tissue Substitute, Open Approach"
DRG04113,08RN0JZ,"Replacement of Right Upper Eyelid with Synthetic Substitute, Open Approach"
DRG04113,08RN0KZ,"Replacement of Right Upper Eyelid with Nonautologous Tissue Substitute, Open Approach"
DRG04113,08RN37Z,"Replacement of Right Upper Eyelid with Autologous Tissue Substitute, Percutaneous Approach"
DRG04113,08RN3JZ,"Replacement of Right Upper Eyelid with Synthetic Substitute, Percutaneous Approach"
DRG04113,08RN3KZ,"Replacement of Right Upper Eyelid with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG04113,08RNX7Z,"Replacement of Right Upper Eyelid with Autologous Tissue Substitute, External Approach"
DRG04113,08RNXJZ,"Replacement of Right Upper Eyelid with Synthetic Substitute, External Approach"
DRG04113,08RNXKZ,"Replacement of Right Upper Eyelid with Nonautologous Tissue Substitute, External Approach"
DRG04113,08RP07Z,"Replacement of Left Upper Eyelid with Autologous Tissue Substitute, Open Approach"
DRG04113,08RP0JZ,"Replacement of Left Upper Eyelid with Synthetic Substitute, Open Approach"
DRG04113,08RP0KZ,"Replacement of Left Upper Eyelid with Nonautologous Tissue Substitute, Open Approach"
DRG04113,08RP37Z,"Replacement of Left Upper Eyelid with Autologous Tissue Substitute, Percutaneous Approach"
DRG04113,08RP3JZ,"Replacement of Left Upper Eyelid with Synthetic Substitute, Percutaneous Approach"
DRG04113,08RP3KZ,"Replacement of Left Upper Eyelid with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG04113,08RPX7Z,"Replacement of Left Upper Eyelid with Autologous Tissue Substitute, External Approach"
DRG04113,08RPXJZ,"Replacement of Left Upper Eyelid with Synthetic Substitute, External Approach"
DRG04113,08RPXKZ,"Replacement of Left Upper Eyelid with Nonautologous Tissue Substitute, External Approach"
DRG04113,08RQ07Z,"Replacement of Right Lower Eyelid with Autologous Tissue Substitute, Open Approach"
DRG04113,08RQ0JZ,"Replacement of Right Lower Eyelid with Synthetic Substitute, Open Approach"
DRG04113,08RQ0KZ,"Replacement of Right Lower Eyelid with Nonautologous Tissue Substitute, Open Approach"
DRG04113,08RQ37Z,"Replacement of Right Lower Eyelid with Autologous Tissue Substitute, Percutaneous Approach"
DRG04113,08RQ3JZ,"Replacement of Right Lower Eyelid with Synthetic Substitute, Percutaneous Approach"
DRG04113,08RQ3KZ,"Replacement of Right Lower Eyelid with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG04113,08RQX7Z,"Replacement of Right Lower Eyelid with Autologous Tissue Substitute, External Approach"
DRG04113,08RQXJZ,"Replacement of Right Lower Eyelid with Synthetic Substitute, External Approach"
DRG04113,08RQXKZ,"Replacement of Right Lower Eyelid with Nonautologous Tissue Substitute, External Approach"
DRG04113,08RR07Z,"Replacement of Left Lower Eyelid with Autologous Tissue Substitute, Open Approach"
DRG04113,08RR0JZ,"Replacement of Left Lower Eyelid with Synthetic Substitute, Open Approach"
DRG04113,08RR0KZ,"Replacement of Left Lower Eyelid with Nonautologous Tissue Substitute, Open Approach"
DRG04113,08RR37Z,"Replacement of Left Lower Eyelid with Autologous Tissue Substitute, Percutaneous Approach"
DRG04113,08RR3JZ,"Replacement of Left Lower Eyelid with Synthetic Substitute, Percutaneous Approach"
DRG04113,08RR3KZ,"Replacement of Left Lower Eyelid with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG04113,08RRX7Z,"Replacement of Left Lower Eyelid with Autologous Tissue Substitute, External Approach"
DRG04113,08RRXJZ,"Replacement of Left Lower Eyelid with Synthetic Substitute, External Approach"
DRG04113,08RRXKZ,"Replacement of Left Lower Eyelid with Nonautologous Tissue Substitute, External Approach"
DRG04113,08UN07Z,"Supplement Right Upper Eyelid with Autologous Tissue Substitute, Open Approach"
DRG04113,08UN0JZ,"Supplement Right Upper Eyelid with Synthetic Substitute, Open Approach"
DRG04113,08UN0KZ,"Supplement Right Upper Eyelid with Nonautologous Tissue Substitute, Open Approach"
DRG04113,08UN37Z,"Supplement Right Upper Eyelid with Autologous Tissue Substitute, Percutaneous Approach"
DRG04113,08UN3JZ,"Supplement Right Upper Eyelid with Synthetic Substitute, Percutaneous Approach"
DRG04113,08UN3KZ,"Supplement Right Upper Eyelid with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG04113,08UNX7Z,"Supplement Right Upper Eyelid with Autologous Tissue Substitute, External Approach"
DRG04113,08UNXJZ,"Supplement Right Upper Eyelid with Synthetic Substitute, External Approach"
DRG04113,08UNXKZ,"Supplement Right Upper Eyelid with Nonautologous Tissue Substitute, External Approach"
DRG04113,08UP07Z,"Supplement Left Upper Eyelid with Autologous Tissue Substitute, Open Approach"
DRG04113,08UP0JZ,"Supplement Left Upper Eyelid with Synthetic Substitute, Open Approach"
DRG04113,08UP0KZ,"Supplement Left Upper Eyelid with Nonautologous Tissue Substitute, Open Approach"
DRG04113,08UP37Z,"Supplement Left Upper Eyelid with Autologous Tissue Substitute, Percutaneous Approach"
DRG04113,08UP3JZ,"Supplement Left Upper Eyelid with Synthetic Substitute, Percutaneous Approach"
DRG04113,08UP3KZ,"Supplement Left Upper Eyelid with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG04113,08UPX7Z,"Supplement Left Upper Eyelid with Autologous Tissue Substitute, External Approach"
DRG04113,08UPXJZ,"Supplement Left Upper Eyelid with Synthetic Substitute, External Approach"
DRG04113,08UPXKZ,"Supplement Left Upper Eyelid with Nonautologous Tissue Substitute, External Approach"
DRG04113,08UQ07Z,"Supplement Right Lower Eyelid with Autologous Tissue Substitute, Open Approach"
DRG04113,08UQ0JZ,"Supplement Right Lower Eyelid with Synthetic Substitute, Open Approach"
DRG04113,08UQ0KZ,"Supplement Right Lower Eyelid with Nonautologous Tissue Substitute, Open Approach"
DRG04113,08UQ37Z,"Supplement Right Lower Eyelid with Autologous Tissue Substitute, Percutaneous Approach"
DRG04113,08UQ3JZ,"Supplement Right Lower Eyelid with Synthetic Substitute, Percutaneous Approach"
DRG04113,08UQ3KZ,"Supplement Right Lower Eyelid with Nonautologous Tissue Substitute, Percutaneous Approach"
DRG04113,08UQX7Z,"Supplement Right Lower Eyelid with Autologous Tissue Substitute, External Approach"
DRG04113,08UQXJZ,"Supplement Right Lower Eyelid with Synthetic Substitute, External Approach"
DRG04113,08UQXKZ,"Supplement Right Lower Eyelid with Nonautologous Tissue Substitute, External Approach"
