,DRG,CM-PCS,en
1860,DRG39505,D461,Refractory anemia with ring sideroblasts
1861,DRG39505,D600,Chronic acquired pure red cell aplasia
1862,DRG39505,D601,Transient acquired pure red cell aplasia
1863,DRG39505,D608,Other acquired pure red cell aplasias
1864,DRG39505,D609,"Acquired pure red cell aplasia, unspecified"
1865,DRG39505,D6101,Constitutional (pure) red blood cell aplasia
1866,DRG39505,D6109,Other constitutional aplastic anemia
1867,DRG39505,D611,Drug-induced aplastic anemia
1868,DRG39505,D612,Aplastic anemia due to other external agents
1869,DRG39505,D613,Idiopathic aplastic anemia
1870,DRG39505,D61810,Antineoplastic chemotherapy induced pancytopenia
1871,DRG39505,D61811,Other drug-induced pancytopenia
1872,DRG39505,D61818,Other pancytopenia
1873,DRG39505,D6182,Myelophthisis
1874,DRG39505,D6189,Other specified aplastic anemias and other bone marrow failure syndromes
1875,DRG39505,D640,Hereditary sideroblastic anemia
1876,DRG39505,D642,Secondary sideroblastic anemia due to drugs and toxins
1877,DRG39505,D643,Other sideroblastic anemias
1878,DRG39505,D6481,Anemia due to antineoplastic chemotherapy
